age,identifier,section,region,human_cell_count,has_human_count
p20,M715,039,RSPd,4.0,True
p20,M715,039,RSPv,0.0,True
p20,M715,039,VISa,,False
p20,M715,039,VISal,,False
p20,M715,039,VISam,,False
p20,M715,039,VISl,1.0,True
p20,M715,039,VISli,0.0,True
p20,M715,039,VISp,518.0,True
p20,M715,039,VISpm,0.0,True
p20,M715,039,VISpor,45.0,True
p20,M715,039,VISrl,,False
p20,M715,040,RSPd,5.0,True
p20,M715,040,RSPv,0.0,True
p20,M715,040,VISa,,False
p20,M715,040,VISal,,False
p20,M715,040,VISam,,False
p20,M715,040,VISl,0.0,True
p20,M715,040,VISli,,False
p20,M715,040,VISp,365.0,True
p20,M715,040,VISpm,1.0,True
p20,M715,040,VISpor,16.0,True
p20,M715,040,VISrl,,False
p20,M715,041,RSPd,10.0,True
p20,M715,041,RSPv,0.0,True
p20,M715,041,VISa,,False
p20,M715,041,VISal,,False
p20,M715,041,VISam,,False
p20,M715,041,VISl,0.0,True
p20,M715,041,VISli,,False
p20,M715,041,VISp,221.0,True
p20,M715,041,VISpm,1.0,True
p20,M715,041,VISpor,1.0,True
p20,M715,041,VISrl,,False
p20,M715,042,RSPd,3.0,True
p20,M715,042,RSPv,,False
p20,M715,042,VISa,,False
p20,M715,042,VISal,,False
p20,M715,042,VISam,,False
p20,M715,042,VISl,,False
p20,M715,042,VISli,,False
p20,M715,042,VISp,127.0,True
p20,M715,042,VISpm,1.0,True
p20,M715,042,VISpor,,False
p20,M715,042,VISrl,,False
p20,M715,043,RSPd,,False
p20,M715,043,RSPv,,False
p20,M715,043,VISa,,False
p20,M715,043,VISal,,False
p20,M715,043,VISam,,False
p20,M715,043,VISl,,False
p20,M715,043,VISli,,False
p20,M715,043,VISp,0.0,True
p20,M715,043,VISpm,,False
p20,M715,043,VISpor,0.0,True
p20,M715,043,VISrl,,False
p20,M715,044,RSPd,,False
p20,M715,044,RSPv,,False
p20,M715,044,VISa,,False
p20,M715,044,VISal,,False
p20,M715,044,VISam,,False
p20,M715,044,VISl,,False
p20,M715,044,VISli,,False
p20,M715,044,VISp,,False
p20,M715,044,VISpm,,False
p20,M715,044,VISpor,0.0,True
p20,M715,044,VISrl,,False
p20,M715,045,RSPd,,False
p20,M715,045,RSPv,,False
p20,M715,045,VISa,,False
p20,M715,045,VISal,,False
p20,M715,045,VISam,,False
p20,M715,045,VISl,,False
p20,M715,045,VISli,,False
p20,M715,045,VISp,,False
p20,M715,045,VISpm,,False
p20,M715,045,VISpor,,False
p20,M715,045,VISrl,,False
p20,M715,046,RSPd,,False
p20,M715,046,RSPv,,False
p20,M715,046,VISa,,False
p20,M715,046,VISal,,False
p20,M715,046,VISam,,False
p20,M715,046,VISl,,False
p20,M715,046,VISli,,False
p20,M715,046,VISp,,False
p20,M715,046,VISpm,,False
p20,M715,046,VISpor,,False
p20,M715,046,VISrl,,False
p20,M715,047,RSPd,,False
p20,M715,047,RSPv,,False
p20,M715,047,VISa,,False
p20,M715,047,VISal,,False
p20,M715,047,VISam,,False
p20,M715,047,VISl,,False
p20,M715,047,VISli,,False
p20,M715,047,VISp,,False
p20,M715,047,VISpm,,False
p20,M715,047,VISpor,,False
p20,M715,047,VISrl,,False
p20,M715,048,RSPd,,False
p20,M715,048,RSPv,,False
p20,M715,048,VISa,,False
p20,M715,048,VISal,,False
p20,M715,048,VISam,,False
p20,M715,048,VISl,,False
p20,M715,048,VISli,,False
p20,M715,048,VISp,,False
p20,M715,048,VISpm,,False
p20,M715,048,VISpor,,False
p20,M715,048,VISrl,,False
p20,M715,049,RSPd,,False
p20,M715,049,RSPv,,False
p20,M715,049,VISa,,False
p20,M715,049,VISal,,False
p20,M715,049,VISam,,False
p20,M715,049,VISl,,False
p20,M715,049,VISli,,False
p20,M715,049,VISp,,False
p20,M715,049,VISpm,,False
p20,M715,049,VISpor,,False
p20,M715,049,VISrl,,False
p20,M715,050,RSPd,,False
p20,M715,050,RSPv,,False
p20,M715,050,VISa,,False
p20,M715,050,VISal,,False
p20,M715,050,VISam,,False
p20,M715,050,VISl,,False
p20,M715,050,VISli,,False
p20,M715,050,VISp,,False
p20,M715,050,VISpm,,False
p20,M715,050,VISpor,,False
p20,M715,050,VISrl,,False
p20,M715,051,RSPd,,False
p20,M715,051,RSPv,,False
p20,M715,051,VISa,,False
p20,M715,051,VISal,,False
p20,M715,051,VISam,,False
p20,M715,051,VISl,,False
p20,M715,051,VISli,,False
p20,M715,051,VISp,,False
p20,M715,051,VISpm,,False
p20,M715,051,VISpor,,False
p20,M715,051,VISrl,,False
p20,M715,052,RSPd,,False
p20,M715,052,RSPv,,False
p20,M715,052,VISa,,False
p20,M715,052,VISal,,False
p20,M715,052,VISam,,False
p20,M715,052,VISl,,False
p20,M715,052,VISli,,False
p20,M715,052,VISp,,False
p20,M715,052,VISpm,,False
p20,M715,052,VISpor,,False
p20,M715,052,VISrl,,False
p20,M715,053,RSPd,,False
p20,M715,053,RSPv,,False
p20,M715,053,VISa,,False
p20,M715,053,VISal,,False
p20,M715,053,VISam,,False
p20,M715,053,VISl,,False
p20,M715,053,VISli,,False
p20,M715,053,VISp,,False
p20,M715,053,VISpm,,False
p20,M715,053,VISpor,,False
p20,M715,053,VISrl,,False
p20,M715,054,RSPd,,False
p20,M715,054,RSPv,,False
p20,M715,054,VISa,,False
p20,M715,054,VISal,,False
p20,M715,054,VISam,,False
p20,M715,054,VISl,,False
p20,M715,054,VISli,,False
p20,M715,054,VISp,,False
p20,M715,054,VISpm,,False
p20,M715,054,VISpor,,False
p20,M715,054,VISrl,,False
p20,M715,055,RSPd,,False
p20,M715,055,RSPv,,False
p20,M715,055,VISa,,False
p20,M715,055,VISal,,False
p20,M715,055,VISam,,False
p20,M715,055,VISl,,False
p20,M715,055,VISli,,False
p20,M715,055,VISp,,False
p20,M715,055,VISpm,,False
p20,M715,055,VISpor,,False
p20,M715,055,VISrl,,False
p20,M715,056,RSPd,,False
p20,M715,056,RSPv,,False
p20,M715,056,VISa,,False
p20,M715,056,VISal,,False
p20,M715,056,VISam,,False
p20,M715,056,VISl,,False
p20,M715,056,VISli,,False
p20,M715,056,VISp,,False
p20,M715,056,VISpm,,False
p20,M715,056,VISpor,,False
p20,M715,056,VISrl,,False
p20,M715,057,RSPd,,False
p20,M715,057,RSPv,,False
p20,M715,057,VISa,,False
p20,M715,057,VISal,,False
p20,M715,057,VISam,,False
p20,M715,057,VISl,,False
p20,M715,057,VISli,,False
p20,M715,057,VISp,,False
p20,M715,057,VISpm,,False
p20,M715,057,VISpor,,False
p20,M715,057,VISrl,,False
p20,M715,058,RSPd,,False
p20,M715,058,RSPv,,False
p20,M715,058,VISa,,False
p20,M715,058,VISal,,False
p20,M715,058,VISam,,False
p20,M715,058,VISl,,False
p20,M715,058,VISli,,False
p20,M715,058,VISp,,False
p20,M715,058,VISpm,,False
p20,M715,058,VISpor,,False
p20,M715,058,VISrl,,False
p20,M715,059,RSPd,,False
p20,M715,059,RSPv,,False
p20,M715,059,VISa,,False
p20,M715,059,VISal,,False
p20,M715,059,VISam,,False
p20,M715,059,VISl,,False
p20,M715,059,VISli,,False
p20,M715,059,VISp,,False
p20,M715,059,VISpm,,False
p20,M715,059,VISpor,,False
p20,M715,059,VISrl,,False
p20,M715,060,RSPd,,False
p20,M715,060,RSPv,,False
p20,M715,060,VISa,,False
p20,M715,060,VISal,,False
p20,M715,060,VISam,,False
p20,M715,060,VISl,,False
p20,M715,060,VISli,,False
p20,M715,060,VISp,,False
p20,M715,060,VISpm,,False
p20,M715,060,VISpor,,False
p20,M715,060,VISrl,,False
p20,M715,061,RSPd,,False
p20,M715,061,RSPv,,False
p20,M715,061,VISa,,False
p20,M715,061,VISal,,False
p20,M715,061,VISam,,False
p20,M715,061,VISl,,False
p20,M715,061,VISli,,False
p20,M715,061,VISp,,False
p20,M715,061,VISpm,,False
p20,M715,061,VISpor,,False
p20,M715,061,VISrl,,False
p20,M715,062,RSPd,,False
p20,M715,062,RSPv,,False
p20,M715,062,VISa,,False
p20,M715,062,VISal,,False
p20,M715,062,VISam,,False
p20,M715,062,VISl,,False
p20,M715,062,VISli,,False
p20,M715,062,VISp,,False
p20,M715,062,VISpm,,False
p20,M715,062,VISpor,,False
p20,M715,062,VISrl,,False
p20,M715,063,RSPd,,False
p20,M715,063,RSPv,,False
p20,M715,063,VISa,,False
p20,M715,063,VISal,,False
p20,M715,063,VISam,,False
p20,M715,063,VISl,,False
p20,M715,063,VISli,,False
p20,M715,063,VISp,,False
p20,M715,063,VISpm,,False
p20,M715,063,VISpor,,False
p20,M715,063,VISrl,,False
p20,M715,064,RSPd,,False
p20,M715,064,RSPv,,False
p20,M715,064,VISa,,False
p20,M715,064,VISal,,False
p20,M715,064,VISam,,False
p20,M715,064,VISl,,False
p20,M715,064,VISli,,False
p20,M715,064,VISp,,False
p20,M715,064,VISpm,,False
p20,M715,064,VISpor,,False
p20,M715,064,VISrl,,False
p20,M715,065,RSPd,,False
p20,M715,065,RSPv,,False
p20,M715,065,VISa,,False
p20,M715,065,VISal,,False
p20,M715,065,VISam,,False
p20,M715,065,VISl,,False
p20,M715,065,VISli,,False
p20,M715,065,VISp,,False
p20,M715,065,VISpm,,False
p20,M715,065,VISpor,,False
p20,M715,065,VISrl,,False
p20,M715,066,RSPd,,False
p20,M715,066,RSPv,,False
p20,M715,066,VISa,,False
p20,M715,066,VISal,,False
p20,M715,066,VISam,,False
p20,M715,066,VISl,,False
p20,M715,066,VISli,,False
p20,M715,066,VISp,,False
p20,M715,066,VISpm,,False
p20,M715,066,VISpor,,False
p20,M715,066,VISrl,,False
p20,M715,067,RSPd,,False
p20,M715,067,RSPv,,False
p20,M715,067,VISa,,False
p20,M715,067,VISal,,False
p20,M715,067,VISam,,False
p20,M715,067,VISl,,False
p20,M715,067,VISli,,False
p20,M715,067,VISp,,False
p20,M715,067,VISpm,,False
p20,M715,067,VISpor,,False
p20,M715,067,VISrl,,False
p20,M715,068,RSPd,,False
p20,M715,068,RSPv,,False
p20,M715,068,VISa,,False
p20,M715,068,VISal,,False
p20,M715,068,VISam,,False
p20,M715,068,VISl,,False
p20,M715,068,VISli,,False
p20,M715,068,VISp,,False
p20,M715,068,VISpm,,False
p20,M715,068,VISpor,,False
p20,M715,068,VISrl,,False
p20,M715,069,RSPd,,False
p20,M715,069,RSPv,,False
p20,M715,069,VISa,,False
p20,M715,069,VISal,,False
p20,M715,069,VISam,,False
p20,M715,069,VISl,,False
p20,M715,069,VISli,,False
p20,M715,069,VISp,,False
p20,M715,069,VISpm,,False
p20,M715,069,VISpor,,False
p20,M715,069,VISrl,,False
p20,M715,070,RSPd,,False
p20,M715,070,RSPv,,False
p20,M715,070,VISa,,False
p20,M715,070,VISal,,False
p20,M715,070,VISam,,False
p20,M715,070,VISl,,False
p20,M715,070,VISli,,False
p20,M715,070,VISp,,False
p20,M715,070,VISpm,,False
p20,M715,070,VISpor,,False
p20,M715,070,VISrl,,False
p20,M715,071,RSPd,,False
p20,M715,071,RSPv,,False
p20,M715,071,VISa,,False
p20,M715,071,VISal,,False
p20,M715,071,VISam,,False
p20,M715,071,VISl,,False
p20,M715,071,VISli,,False
p20,M715,071,VISp,,False
p20,M715,071,VISpm,,False
p20,M715,071,VISpor,,False
p20,M715,071,VISrl,,False
p20,M715,072,RSPd,,False
p20,M715,072,RSPv,,False
p20,M715,072,VISa,,False
p20,M715,072,VISal,,False
p20,M715,072,VISam,,False
p20,M715,072,VISl,,False
p20,M715,072,VISli,,False
p20,M715,072,VISp,,False
p20,M715,072,VISpm,,False
p20,M715,072,VISpor,,False
p20,M715,072,VISrl,,False
p20,M715,073,RSPd,,False
p20,M715,073,RSPv,,False
p20,M715,073,VISa,,False
p20,M715,073,VISal,,False
p20,M715,073,VISam,,False
p20,M715,073,VISl,,False
p20,M715,073,VISli,,False
p20,M715,073,VISp,,False
p20,M715,073,VISpm,,False
p20,M715,073,VISpor,,False
p20,M715,073,VISrl,,False
p20,M715,074,RSPd,,False
p20,M715,074,RSPv,,False
p20,M715,074,VISa,,False
p20,M715,074,VISal,,False
p20,M715,074,VISam,,False
p20,M715,074,VISl,,False
p20,M715,074,VISli,,False
p20,M715,074,VISp,,False
p20,M715,074,VISpm,,False
p20,M715,074,VISpor,,False
p20,M715,074,VISrl,,False
p20,M715,075,RSPd,,False
p20,M715,075,RSPv,,False
p20,M715,075,VISa,,False
p20,M715,075,VISal,,False
p20,M715,075,VISam,,False
p20,M715,075,VISl,,False
p20,M715,075,VISli,,False
p20,M715,075,VISp,,False
p20,M715,075,VISpm,,False
p20,M715,075,VISpor,,False
p20,M715,075,VISrl,,False
p20,M715,076,RSPd,,False
p20,M715,076,RSPv,,False
p20,M715,076,VISa,,False
p20,M715,076,VISal,,False
p20,M715,076,VISam,,False
p20,M715,076,VISl,,False
p20,M715,076,VISli,,False
p20,M715,076,VISp,,False
p20,M715,076,VISpm,,False
p20,M715,076,VISpor,,False
p20,M715,076,VISrl,,False
p20,M715,077,RSPd,,False
p20,M715,077,RSPv,,False
p20,M715,077,VISa,,False
p20,M715,077,VISal,,False
p20,M715,077,VISam,,False
p20,M715,077,VISl,,False
p20,M715,077,VISli,,False
p20,M715,077,VISp,,False
p20,M715,077,VISpm,,False
p20,M715,077,VISpor,,False
p20,M715,077,VISrl,,False
p20,M715,078,RSPd,,False
p20,M715,078,RSPv,,False
p20,M715,078,VISa,,False
p20,M715,078,VISal,,False
p20,M715,078,VISam,,False
p20,M715,078,VISl,,False
p20,M715,078,VISli,,False
p20,M715,078,VISp,,False
p20,M715,078,VISpm,,False
p20,M715,078,VISpor,,False
p20,M715,078,VISrl,,False
p20,M715,079,RSPd,,False
p20,M715,079,RSPv,,False
p20,M715,079,VISa,,False
p20,M715,079,VISal,,False
p20,M715,079,VISam,,False
p20,M715,079,VISl,,False
p20,M715,079,VISli,,False
p20,M715,079,VISp,,False
p20,M715,079,VISpm,,False
p20,M715,079,VISpor,,False
p20,M715,079,VISrl,,False
p20,M715,080,RSPd,,False
p20,M715,080,RSPv,,False
p20,M715,080,VISa,,False
p20,M715,080,VISal,,False
p20,M715,080,VISam,,False
p20,M715,080,VISl,,False
p20,M715,080,VISli,,False
p20,M715,080,VISp,,False
p20,M715,080,VISpm,,False
p20,M715,080,VISpor,,False
p20,M715,080,VISrl,,False
p20,M715,081,RSPd,,False
p20,M715,081,RSPv,,False
p20,M715,081,VISa,,False
p20,M715,081,VISal,,False
p20,M715,081,VISam,,False
p20,M715,081,VISl,,False
p20,M715,081,VISli,,False
p20,M715,081,VISp,,False
p20,M715,081,VISpm,,False
p20,M715,081,VISpor,,False
p20,M715,081,VISrl,,False
p20,M715,082,RSPd,,False
p20,M715,082,RSPv,,False
p20,M715,082,VISa,,False
p20,M715,082,VISal,,False
p20,M715,082,VISam,,False
p20,M715,082,VISl,,False
p20,M715,082,VISli,,False
p20,M715,082,VISp,,False
p20,M715,082,VISpm,,False
p20,M715,082,VISpor,,False
p20,M715,082,VISrl,,False
p20,M715,083,RSPd,,False
p20,M715,083,RSPv,,False
p20,M715,083,VISa,,False
p20,M715,083,VISal,,False
p20,M715,083,VISam,,False
p20,M715,083,VISl,,False
p20,M715,083,VISli,,False
p20,M715,083,VISp,,False
p20,M715,083,VISpm,,False
p20,M715,083,VISpor,,False
p20,M715,083,VISrl,,False
p20,M715,084,RSPd,,False
p20,M715,084,RSPv,,False
p20,M715,084,VISa,,False
p20,M715,084,VISal,,False
p20,M715,084,VISam,,False
p20,M715,084,VISl,,False
p20,M715,084,VISli,,False
p20,M715,084,VISp,,False
p20,M715,084,VISpm,,False
p20,M715,084,VISpor,,False
p20,M715,084,VISrl,,False
p20,M715,085,RSPd,,False
p20,M715,085,RSPv,,False
p20,M715,085,VISa,,False
p20,M715,085,VISal,,False
p20,M715,085,VISam,,False
p20,M715,085,VISl,,False
p20,M715,085,VISli,,False
p20,M715,085,VISp,,False
p20,M715,085,VISpm,,False
p20,M715,085,VISpor,,False
p20,M715,085,VISrl,,False
p20,M715,086,RSPd,,False
p20,M715,086,RSPv,,False
p20,M715,086,VISa,,False
p20,M715,086,VISal,,False
p20,M715,086,VISam,,False
p20,M715,086,VISl,,False
p20,M715,086,VISli,,False
p20,M715,086,VISp,,False
p20,M715,086,VISpm,,False
p20,M715,086,VISpor,,False
p20,M715,086,VISrl,,False
p20,M715,087,RSPd,,False
p20,M715,087,RSPv,,False
p20,M715,087,VISa,,False
p20,M715,087,VISal,,False
p20,M715,087,VISam,,False
p20,M715,087,VISl,,False
p20,M715,087,VISli,,False
p20,M715,087,VISp,,False
p20,M715,087,VISpm,,False
p20,M715,087,VISpor,,False
p20,M715,087,VISrl,,False
p20,M715,088,RSPd,,False
p20,M715,088,RSPv,,False
p20,M715,088,VISa,,False
p20,M715,088,VISal,,False
p20,M715,088,VISam,,False
p20,M715,088,VISl,,False
p20,M715,088,VISli,,False
p20,M715,088,VISp,,False
p20,M715,088,VISpm,,False
p20,M715,088,VISpor,,False
p20,M715,088,VISrl,,False
p20,M715,089,RSPd,,False
p20,M715,089,RSPv,,False
p20,M715,089,VISa,,False
p20,M715,089,VISal,,False
p20,M715,089,VISam,,False
p20,M715,089,VISl,,False
p20,M715,089,VISli,,False
p20,M715,089,VISp,,False
p20,M715,089,VISpm,,False
p20,M715,089,VISpor,,False
p20,M715,089,VISrl,,False
p20,M715,090,RSPd,,False
p20,M715,090,RSPv,,False
p20,M715,090,VISa,,False
p20,M715,090,VISal,,False
p20,M715,090,VISam,,False
p20,M715,090,VISl,,False
p20,M715,090,VISli,,False
p20,M715,090,VISp,,False
p20,M715,090,VISpm,,False
p20,M715,090,VISpor,,False
p20,M715,090,VISrl,,False
p20,M715,091,RSPd,,False
p20,M715,091,RSPv,,False
p20,M715,091,VISa,,False
p20,M715,091,VISal,,False
p20,M715,091,VISam,,False
p20,M715,091,VISl,,False
p20,M715,091,VISli,,False
p20,M715,091,VISp,,False
p20,M715,091,VISpm,,False
p20,M715,091,VISpor,,False
p20,M715,091,VISrl,,False
p20,M715,092,RSPd,,False
p20,M715,092,RSPv,,False
p20,M715,092,VISa,,False
p20,M715,092,VISal,,False
p20,M715,092,VISam,,False
p20,M715,092,VISl,,False
p20,M715,092,VISli,,False
p20,M715,092,VISp,,False
p20,M715,092,VISpm,,False
p20,M715,092,VISpor,,False
p20,M715,092,VISrl,,False
p20,M715,093,RSPd,,False
p20,M715,093,RSPv,,False
p20,M715,093,VISa,,False
p20,M715,093,VISal,,False
p20,M715,093,VISam,,False
p20,M715,093,VISl,,False
p20,M715,093,VISli,,False
p20,M715,093,VISp,,False
p20,M715,093,VISpm,,False
p20,M715,093,VISpor,,False
p20,M715,093,VISrl,,False
p20,M715,094,RSPd,,False
p20,M715,094,RSPv,,False
p20,M715,094,VISa,,False
p20,M715,094,VISal,,False
p20,M715,094,VISam,,False
p20,M715,094,VISl,,False
p20,M715,094,VISli,,False
p20,M715,094,VISp,,False
p20,M715,094,VISpm,,False
p20,M715,094,VISpor,,False
p20,M715,094,VISrl,,False
p20,M715,095,RSPd,,False
p20,M715,095,RSPv,,False
p20,M715,095,VISa,,False
p20,M715,095,VISal,,False
p20,M715,095,VISam,,False
p20,M715,095,VISl,,False
p20,M715,095,VISli,,False
p20,M715,095,VISp,,False
p20,M715,095,VISpm,,False
p20,M715,095,VISpor,,False
p20,M715,095,VISrl,,False
p3,M729,001,RSPd,,False
p3,M729,001,RSPv,,False
p3,M729,001,VISa,,False
p3,M729,001,VISal,,False
p3,M729,001,VISam,,False
p3,M729,001,VISl,,False
p3,M729,001,VISli,,False
p3,M729,001,VISp,,False
p3,M729,001,VISpm,,False
p3,M729,001,VISpor,,False
p3,M729,001,VISrl,,False
p3,M729,002,RSPd,,False
p3,M729,002,RSPv,,False
p3,M729,002,VISa,,False
p3,M729,002,VISal,,False
p3,M729,002,VISam,,False
p3,M729,002,VISl,,False
p3,M729,002,VISli,,False
p3,M729,002,VISp,,False
p3,M729,002,VISpm,,False
p3,M729,002,VISpor,,False
p3,M729,002,VISrl,,False
p3,M729,003,RSPd,,False
p3,M729,003,RSPv,,False
p3,M729,003,VISa,,False
p3,M729,003,VISal,,False
p3,M729,003,VISam,,False
p3,M729,003,VISl,,False
p3,M729,003,VISli,,False
p3,M729,003,VISp,,False
p3,M729,003,VISpm,,False
p3,M729,003,VISpor,,False
p3,M729,003,VISrl,,False
p3,M729,004,RSPd,,False
p3,M729,004,RSPv,,False
p3,M729,004,VISa,,False
p3,M729,004,VISal,,False
p3,M729,004,VISam,,False
p3,M729,004,VISl,,False
p3,M729,004,VISli,,False
p3,M729,004,VISp,,False
p3,M729,004,VISpm,,False
p3,M729,004,VISpor,,False
p3,M729,004,VISrl,,False
p3,M729,005,RSPd,,False
p3,M729,005,RSPv,,False
p3,M729,005,VISa,,False
p3,M729,005,VISal,,False
p3,M729,005,VISam,,False
p3,M729,005,VISl,,False
p3,M729,005,VISli,,False
p3,M729,005,VISp,,False
p3,M729,005,VISpm,,False
p3,M729,005,VISpor,,False
p3,M729,005,VISrl,,False
p3,M729,006,RSPd,,False
p3,M729,006,RSPv,,False
p3,M729,006,VISa,,False
p3,M729,006,VISal,,False
p3,M729,006,VISam,,False
p3,M729,006,VISl,,False
p3,M729,006,VISli,,False
p3,M729,006,VISp,,False
p3,M729,006,VISpm,,False
p3,M729,006,VISpor,,False
p3,M729,006,VISrl,,False
p3,M729,007,RSPd,,False
p3,M729,007,RSPv,,False
p3,M729,007,VISa,,False
p3,M729,007,VISal,,False
p3,M729,007,VISam,,False
p3,M729,007,VISl,,False
p3,M729,007,VISli,,False
p3,M729,007,VISp,,False
p3,M729,007,VISpm,,False
p3,M729,007,VISpor,,False
p3,M729,007,VISrl,,False
p3,M729,008,RSPd,,False
p3,M729,008,RSPv,,False
p3,M729,008,VISa,,False
p3,M729,008,VISal,,False
p3,M729,008,VISam,,False
p3,M729,008,VISl,,False
p3,M729,008,VISli,,False
p3,M729,008,VISp,,False
p3,M729,008,VISpm,,False
p3,M729,008,VISpor,,False
p3,M729,008,VISrl,,False
p3,M729,009,RSPd,,False
p3,M729,009,RSPv,,False
p3,M729,009,VISa,,False
p3,M729,009,VISal,,False
p3,M729,009,VISam,,False
p3,M729,009,VISl,,False
p3,M729,009,VISli,,False
p3,M729,009,VISp,,False
p3,M729,009,VISpm,,False
p3,M729,009,VISpor,,False
p3,M729,009,VISrl,,False
p3,M729,010,RSPd,,False
p3,M729,010,RSPv,,False
p3,M729,010,VISa,,False
p3,M729,010,VISal,,False
p3,M729,010,VISam,,False
p3,M729,010,VISl,,False
p3,M729,010,VISli,,False
p3,M729,010,VISp,,False
p3,M729,010,VISpm,,False
p3,M729,010,VISpor,,False
p3,M729,010,VISrl,,False
p3,M729,011,RSPd,,False
p3,M729,011,RSPv,,False
p3,M729,011,VISa,,False
p3,M729,011,VISal,,False
p3,M729,011,VISam,,False
p3,M729,011,VISl,,False
p3,M729,011,VISli,,False
p3,M729,011,VISp,,False
p3,M729,011,VISpm,,False
p3,M729,011,VISpor,,False
p3,M729,011,VISrl,,False
p3,M729,012,RSPd,,False
p3,M729,012,RSPv,,False
p3,M729,012,VISa,,False
p3,M729,012,VISal,,False
p3,M729,012,VISam,,False
p3,M729,012,VISl,,False
p3,M729,012,VISli,,False
p3,M729,012,VISp,,False
p3,M729,012,VISpm,,False
p3,M729,012,VISpor,,False
p3,M729,012,VISrl,,False
p3,M729,013,RSPd,,False
p3,M729,013,RSPv,,False
p3,M729,013,VISa,,False
p3,M729,013,VISal,,False
p3,M729,013,VISam,,False
p3,M729,013,VISl,,False
p3,M729,013,VISli,,False
p3,M729,013,VISp,,False
p3,M729,013,VISpm,,False
p3,M729,013,VISpor,,False
p3,M729,013,VISrl,,False
p3,M729,014,RSPd,,False
p3,M729,014,RSPv,,False
p3,M729,014,VISa,,False
p3,M729,014,VISal,,False
p3,M729,014,VISam,,False
p3,M729,014,VISl,,False
p3,M729,014,VISli,,False
p3,M729,014,VISp,,False
p3,M729,014,VISpm,,False
p3,M729,014,VISpor,,False
p3,M729,014,VISrl,,False
p3,M729,015,RSPd,,False
p3,M729,015,RSPv,,False
p3,M729,015,VISa,,False
p3,M729,015,VISal,,False
p3,M729,015,VISam,,False
p3,M729,015,VISl,,False
p3,M729,015,VISli,,False
p3,M729,015,VISp,,False
p3,M729,015,VISpm,,False
p3,M729,015,VISpor,,False
p3,M729,015,VISrl,,False
p3,M729,016,RSPd,,False
p3,M729,016,RSPv,,False
p3,M729,016,VISa,,False
p3,M729,016,VISal,,False
p3,M729,016,VISam,,False
p3,M729,016,VISl,,False
p3,M729,016,VISli,,False
p3,M729,016,VISp,,False
p3,M729,016,VISpm,,False
p3,M729,016,VISpor,,False
p3,M729,016,VISrl,,False
p3,M729,017,RSPd,,False
p3,M729,017,RSPv,,False
p3,M729,017,VISa,,False
p3,M729,017,VISal,,False
p3,M729,017,VISam,,False
p3,M729,017,VISl,,False
p3,M729,017,VISli,,False
p3,M729,017,VISp,,False
p3,M729,017,VISpm,,False
p3,M729,017,VISpor,,False
p3,M729,017,VISrl,,False
p3,M729,018,RSPd,,False
p3,M729,018,RSPv,,False
p3,M729,018,VISa,,False
p3,M729,018,VISal,,False
p3,M729,018,VISam,,False
p3,M729,018,VISl,,False
p3,M729,018,VISli,,False
p3,M729,018,VISp,,False
p3,M729,018,VISpm,,False
p3,M729,018,VISpor,,False
p3,M729,018,VISrl,,False
p3,M729,019,RSPd,,False
p3,M729,019,RSPv,,False
p3,M729,019,VISa,,False
p3,M729,019,VISal,,False
p3,M729,019,VISam,,False
p3,M729,019,VISl,,False
p3,M729,019,VISli,,False
p3,M729,019,VISp,,False
p3,M729,019,VISpm,,False
p3,M729,019,VISpor,,False
p3,M729,019,VISrl,,False
p3,M729,020,RSPd,,False
p3,M729,020,RSPv,,False
p3,M729,020,VISa,,False
p3,M729,020,VISal,,False
p3,M729,020,VISam,,False
p3,M729,020,VISl,,False
p3,M729,020,VISli,,False
p3,M729,020,VISp,,False
p3,M729,020,VISpm,,False
p3,M729,020,VISpor,,False
p3,M729,020,VISrl,,False
p3,M729,021,RSPd,,False
p3,M729,021,RSPv,,False
p3,M729,021,VISa,,False
p3,M729,021,VISal,,False
p3,M729,021,VISam,,False
p3,M729,021,VISl,,False
p3,M729,021,VISli,,False
p3,M729,021,VISp,,False
p3,M729,021,VISpm,,False
p3,M729,021,VISpor,,False
p3,M729,021,VISrl,,False
p3,M729,022,RSPd,,False
p3,M729,022,RSPv,,False
p3,M729,022,VISa,,False
p3,M729,022,VISal,,False
p3,M729,022,VISam,,False
p3,M729,022,VISl,,False
p3,M729,022,VISli,,False
p3,M729,022,VISp,,False
p3,M729,022,VISpm,,False
p3,M729,022,VISpor,,False
p3,M729,022,VISrl,,False
p3,M729,023,RSPd,0.0,True
p3,M729,023,RSPv,0.0,True
p3,M729,023,VISa,,False
p3,M729,023,VISal,,False
p3,M729,023,VISam,,False
p3,M729,023,VISl,,False
p3,M729,023,VISli,,False
p3,M729,023,VISp,,False
p3,M729,023,VISpm,,False
p3,M729,023,VISpor,,False
p3,M729,023,VISrl,,False
p3,M729,024,RSPd,0.0,True
p3,M729,024,RSPv,0.0,True
p3,M729,024,VISa,0.0,True
p3,M729,024,VISal,,False
p3,M729,024,VISam,,False
p3,M729,024,VISl,,False
p3,M729,024,VISli,,False
p3,M729,024,VISp,,False
p3,M729,024,VISpm,,False
p3,M729,024,VISpor,,False
p3,M729,024,VISrl,,False
p3,M729,025,RSPd,2.0,True
p3,M729,025,RSPv,0.0,True
p3,M729,025,VISa,0.0,True
p3,M729,025,VISal,,False
p3,M729,025,VISam,,False
p3,M729,025,VISl,,False
p3,M729,025,VISli,,False
