age,identifier,region,image_filename,raw_intensity_sum,total_image_pixels,tissue_area_pixels
p12,M705,RSPagl,M705_s062_RSPagl.tif,5346402,979600,704000
p12,M705,RSPagl,M705_s064_RSPagl.tif,4056121,780800,541200
p12,M705,RSPagl,M705_s065_RSPagl.tif,2623061,761600,521600
p12,M705,RSPagl,M705_s066_RSPagl.tif,2913840,1240620,690180
p12,M705,RSPagl,M705_s067_RSPagl.tif,4015349,1458000,787600
p12,M705,RSPagl,M705_s074_RSPagl.tif,1935829,3475360,941740
p12,M705,RSPagl,M705_s076_RSPagl.tif,3867604,921600,612000
p12,M705,RSPd,M705_s049_RSPd.tif,6589404,2511600,1474800
p12,M705,RSPd,M705_s050_RSPd.tif,9703114,1591200,975200
p12,M705,RSPd,M705_s054_RSPd.tif,8925693,2133060,1336540
p12,M705,RSPd,M705_s055_RSPd.tif,12533965,2102400,1282000
p12,M705,RSPd,M705_s056_RSPd.tif,16807342,2318400,1310800
p12,M705,RSPd,M705_s058_RSPd.tif,7645415,2042400,1266400
p12,M705,RSPd,M705_s059_RSPd.tif,7139497,2101600,1301200
p12,M705,RSPd,M705_s060_RSPd.tif,15072552,1848000,1101600
p12,M705,RSPd,M705_s061_RSPd.tif,6839575,2334240,1351560
p12,M705,RSPd,M705_s062_RSPd.tif,11165597,2523200,1431600
p12,M705,RSPd,M705_s064_RSPd.tif,9339380,2028000,1051200
p12,M705,RSPd,M705_s065_RSPd.tif,5793771,2624400,1140400
p12,M705,RSPd,M705_s066_RSPd.tif,5056693,2648220,1117820
p12,M705,RSPd,M705_s067_RSPd.tif,6577511,3280000,1225200
p12,M705,RSPd,M705_s076_RSPd.tif,8092515,2358400,1131600
p12,M705,RSPd,M705_s077_RSPd.tif,3144206,6628640,1501720
p12,M705,RSPd,M705_s078_RSPd.tif,1443404,5968360,1402905
p12,M705,RSPd,M705_s079_RSPd.tif,3666528,5855520,2003080
p12,M705,RSPv,M705_s049_RSPv.tif,7566962,2562000,1593600
p12,M705,RSPv,M705_s055_RSPv.tif,27081184,3830400,2450000
p12,M705,RSPv,M705_s056_RSPv.tif,18335845,3510800,2210000
p12,M705,RSPv,M705_s058_RSPv.tif,16961917,4029600,2730800
p12,M705,RSPv,M705_s062_RSPv.tif,23632567,5491080,3225500
p12,M705,RSPv,M705_s065_RSPv.tif,13180909,6204000,2626400
p12,M705,RSPv,M705_s070_RSPv.tif,2860414,4488040,1524840
p12,M705,VISa,M705_s038_VISa.tif,1700755,842800,340000
p12,M705,VISa,M705_s041_VISa.tif,49845515,5723200,3591200
p12,M705,VISa,M705_s042_VISa.tif,41367187,5639200,2965200
p12,M705,VISa,M705_s043_VISa.tif,21452105,5197260,2909000
p12,M705,VISa,M705_s044_VISa.tif,39981347,4056620,2323920
p12,M705,VISa,M705_s046_VISa.tif,21434762,3542400,1968400
p12,M705,VISa,M705_s047_VISa.tif,19033004,3018400,1808400
p12,M705,VISa,M705_s049_VISa.tif,8407434,2905620,1465460
p12,M705,VISa,M705_s050_VISa.tif,10866671,2268000,1072000
p12,M705,VISa,M705_s051_VISa.tif,4017726,1203600,565200
p12,M705,VISal,M705_s055_VISal.tif,7943683,1536360,689300
p12,M705,VISal,M705_s056_VISal.tif,6657722,2130000,1028400
p12,M705,VISal,M705_s058_VISal.tif,6674838,2220000,1113600
p12,M705,VISal,M705_s059_VISal.tif,6925453,2277600,1182400
p12,M705,VISal,M705_s060_VISal.tif,17908912,3166200,1689760
p12,M705,VISal,M705_s061_VISal.tif,10191260,3725960,2028280
p12,M705,VISal,M705_s062_VISal.tif,19991559,3876480,2119620
p12,M705,VISam,M705_s049_VISam.tif,8486343,3091200,1697600
p12,M705,VISam,M705_s050_VISam.tif,15525099,2588040,1514080
p12,M705,VISam,M705_s051_VISam.tif,13118297,3294400,1972600
p12,M705,VISam,M705_s053_VISam.tif,16204500,2818800,1812800
p12,M705,VISam,M705_s054_VISam.tif,10598148,2054000,1430400
p12,M705,VISam,M705_s055_VISam.tif,11529738,1569260,1136200
p12,M705,VISam,M705_s056_VISam.tif,4003468,880740,620200
p12,M705,VISl,M705_s062_VISl.tif,995049,278400,125200
p12,M705,VISl,M705_s063_VISl.tif,3363706,1938000,945200
p12,M705,VISl,M705_s064_VISl.tif,9081302,2720000,1476400
p12,M705,VISl,M705_s065_VISl.tif,9791753,3468000,1783200
p12,M705,VISl,M705_s066_VISl.tif,6451803,2955120,1486760
p12,M705,VISl,M705_s068_VISl.tif,4658056,2390880,1316920
p12,M705,VISl,M705_s069_VISl.tif,5382554,2983760,1732660
p12,M705,VISl,M705_s071_VISl.tif,2588678,2522520,1278880
p12,M705,VISl,M705_s072_VISl.tif,3476180,2531840,1518920
p12,M705,VISl,M705_s073_VISl.tif,2517454,2436120,1222380
p12,M705,VISl,M705_s074_VISl.tif,2027278,2153200,993980
p12,M705,VISl,M705_s075_VISl.tif,2503811,2272320,1143900
p12,M705,VISl,M705_s076_VISl.tif,10729502,2958400,1499600
p12,M705,VISl,M705_s077_VISl.tif,2680355,2912760,1343420
p12,M705,VISl,M705_s078_VISl.tif,1155133,2127000,1076838
p12,M705,VISl,M705_s079_VISl.tif,2250689,1941840,1140060
p12,M705,VISli,M705_s070_VISli.tif,1342452,1781640,802700
p12,M705,VISli,M705_s073_VISli.tif,1349661,1442320,677880
p12,M705,VISli,M705_s075_VISli.tif,1330230,1446360,644440
p12,M705,VISli,M705_s078_VISli.tif,640670,1479720,623293
p12,M705,VISli,M705_s079_VISli.tif,1297345,1168880,675360
p12,M705,VISp,M705_s051_VISp.tif,3699149,756000,406800
p12,M705,VISp,M705_s052_VISp.tif,10100455,1702580,850820
p12,M705,VISp,M705_s053_VISp.tif,10172649,2307320,1179280
p12,M705,VISp,M705_s054_VISp.tif,11735178,2435160,1364160
p12,M705,VISp,M705_s055_VISp.tif,18193530,2786400,1660800
p12,M705,VISp,M705_s056_VISp.tif,16795729,3528860,2199160
p12,M705,VISp,M705_s058_VISp.tif,22776297,6302580,3665140
p12,M705,VISp,M705_s059_VISp.tif,28077788,6564120,3606860
p12,M705,VISp,M705_s060_VISp.tif,56548454,8538580,4798220
p12,M705,VISp,M705_s061_VISp.tif,25911861,9263940,5071760
p12,M705,VISp,M705_s062_VISp.tif,39723023,8280020,4258120
p12,M705,VISp,M705_s063_VISp.tif,17090591,9554160,4521240
p12,M705,VISp,M705_s064_VISp.tif,28666394,8407200,4255600
p12,M705,VISp,M705_s065_VISp.tif,20952552,6913340,4026700
p12,M705,VISp,M705_s066_VISp.tif,21549844,9801420,4800080
p12,M705,VISp,M705_s067_VISp.tif,27688792,10543980,4931200
p12,M705,VISp,M705_s068_VISp.tif,18505536,10834500,4760700
p12,M705,VISp,M705_s069_VISp.tif,22903045,13481280,5951940
p12,M705,VISp,M705_s070_VISp.tif,12474200,13106880,5798440
p12,M705,VISp,M705_s071_VISp.tif,11493029,10741920,4675220
p12,M705,VISp,M705_s072_VISp.tif,20498189,10544380,5048300
p12,M705,VISp,M705_s073_VISp.tif,33868325,9475680,4190120
p12,M705,VISp,M705_s074_VISp.tif,52667556,9846720,4288720
p12,M705,VISp,M705_s075_VISp.tif,39059943,10933200,4714760
p12,M705,VISp,M705_s076_VISp.tif,41490532,9719120,5476780
p12,M705,VISp,M705_s077_VISp.tif,29226295,14471280,5581560
p12,M705,VISp,M705_s078_VISp.tif,13234156,12206560,4833788
p12,M705,VISp,M705_s079_VISp.tif,16662309,13751980,5774160
p12,M705,VISpm,M705_s054_VISpm.tif,5612757,1211040,693260
p12,M705,VISpm,M705_s055_VISpm.tif,9940288,1401600,949600
p12,M705,VISpm,M705_s058_VISpm.tif,3505044,1094400,572000
p12,M705,VISpm,M705_s059_VISpm.tif,4190876,1632000,706800
p12,M705,VISpm,M705_s060_VISpm.tif,8376003,2353360,711140
p12,M705,VISpm,M705_s061_VISpm.tif,2881639,1092000,586000
p12,M705,VISpm,M705_s062_VISpm.tif,10778173,1969440,1347740
p12,M705,VISpm,M705_s063_VISpm.tif,4460997,2064000,1249600
p12,M705,VISpm,M705_s064_VISpm.tif,6489336,1462800,947200
p12,M705,VISpm,M705_s065_VISpm.tif,3657003,1008000,721600
p12,M705,VISpm,M705_s074_VISpm.tif,872410,838800,422240
p12,M705,VISpor,M705_s074_VISpor.tif,606761,810160,297160
p12,M705,VISpor,M705_s075_VISpor.tif,1338876,1768500,667600
p12,M705,VISpor,M705_s077_VISpor.tif,2500419,2935800,1257420
p12,M705,VISrl,M705_s049_VISrl.tif,11851936,3524040,1804860
p12,M705,VISrl,M705_s050_VISrl.tif,22399781,3795120,2082600
p12,M705,VISrl,M705_s052_VISrl.tif,12630017,2832060,1174840
p12,M705,VISrl,M705_s053_VISrl.tif,12054443,3032020,1355580
p12,M705,VISrl,M705_s054_VISrl.tif,12204427,3199200,1554400
p12,M705,VISrl,M705_s055_VISrl.tif,23390854,3836100,2047680
p12,M705,VISrl,M705_s056_VISrl.tif,13807491,3607720,1857020
p12,M705,VISrl,M705_s058_VISrl.tif,7043220,2277600,1144800
p12,M705,VISrl,M705_s059_VISrl.tif,6563351,1876000,921600
p12,M705,VISrl,M705_s060_VISrl.tif,10335712,2052420,936680
p20,M648,RSPagl,M648_062_RSPagl.tif,28191286,1212180,975280
p20,M648,RSPagl,M648_063_RSPagl.tif,14872226,1705600,1284800
p20,M648,RSPagl,M648_067_RSPagl.tif,35509219,2934400,1905200
p20,M648,RSPagl,M648_068_RSPagl.tif,22992973,1444800,1021600
p20,M648,RSPagl,M648_070_RSPagl.tif,18427514,1425600,980400
p20,M648,RSPagl,M648_076_RSPagl.tif,17876666,2020000,1063200
p20,M648,RSPagl,M648_078_RSPagl.tif,13804342,1134000,803600
p20,M648,RSPagl,M648_079_RSPagl.tif,5996340,2016000,921600
p20,M648,RSPagl,M648_081_RSPagl.tif,1885240,934400,721600
p20,M648,RSPagl,M648_086_RSPagl.tif,3162963,1116560,641440
p20,M648,RSPagl,M648_087_RSPagl.tif,5698412,1027140,616760
p20,M648,RSPagl,M648_088_RSPagl.tif,21002306,1870080,826520
p20,M648,RSPagl,M648_089_RSPagl.tif,4405234,1246960,313480
p20,M648,RSPd,M648_067_RSPd.tif,63153106,5611260,3251840
p20,M648,RSPd,M648_073_RSPd.tif,22312717,3435080,1602700
p20,M648,RSPd,M648_076_RSPd.tif,27243781,2938800,1553200
p20,M648,RSPd,M648_077_RSPd.tif,62386734,3307740,1819340
p20,M648,VISa,M648_055_VISa.tif,75043919,4319700,1944920
p20,M648,VISa,M648_057_VISa.tif,145440107,8164740,4616480
p20,M648,VISa,M648_058_VISa.tif,46375153,5546200,3295060
p20,M648,VISa,M648_060_VISa.tif,144425823,7960680,4355960
p20,M648,VISa,M648_062_VISa.tif,92839642,4687200,3081600
p20,M648,VISa,M648_063_VISa.tif,34257721,4898040,3004520
p20,M648,VISa,M648_065_VISa.tif,57361231,3388060,2006600
p20,M648,VISa,M648_066_VISa.tif,28063913,2355200,1310000
p20,M648,VISa,M648_067_VISa.tif,57783742,4634100,2967020
p20,M648,VISa,M648_068_VISa.tif,48106626,3047220,2095020
p20,M648,VISal,M648_070_VISal.tif,31975558,3166879,1617139
p20,M648,VISal,M648_072_VISal.tif,18163573,2979200,1622400
p20,M648,VISal,M648_073_VISal.tif,19085174,2598260,1515000
p20,M648,VISal,M648_074_VISal.tif,21318335,2992080,1578960
p20,M648,VISal,M648_075_VISal.tif,45575481,5060000,2672000
p20,M648,VISal,M648_076_VISal.tif,18593775,2323200,1061600
p20,M648,VISal,M648_077_VISal.tif,42929847,2881920,1478840
p20,M648,VISal,M648_078_VISal.tif,37281522,4314200,2323140
p20,M648,VISam,M648_057_VISam.tif,25119050,1454180,739280
p20,M648,VISam,M648_058_VISam.tif,15379368,2014000,1093200
p20,M648,VISam,M648_059_VISam.tif,12723064,2338400,1378000
p20,M648,VISam,M648_060_VISam.tif,22387166,1656000,656400
p20,M648,VISam,M648_061_VISam.tif,73470593,1834200,630400
p20,M648,VISam,M648_066_VISam.tif,20030811,1675860,936300
p20,M648,VISam,M648_067_VISam.tif,54257819,3984120,2845140
p20,M648,VISam,M648_068_VISam.tif,40395456,2430000,1794800
p20,M648,VISam,M648_069_VISam.tif,46158499,2304000,1516400
p20,M648,VISam,M648_070_VISam.tif,13673833,903560,722280
p20,M648,VISam,M648_076_VISam.tif,10661136,1140000,644000
p20,M648,VISl,M648_079_VISl.tif,11554878,3498680,1835160
p20,M648,VISli,M648_079_VISli.tif,3428338,1346340,574280
p20,M648,VISli,M648_081_VISli.tif,990822,904800,390400
p20,M648,VISp,M648_069_VISp.tif,190343523,9706440,5816480
p20,M648,VISp,M648_070_VISp.tif,79378188,6091160,4077600
p20,M648,VISp,M648_071_VISp.tif,11225248,8775340,5475380
p20,M648,VISp,M648_073_VISp.tif,80484535,14857440,6564300
p20,M648,VISp,M648_074_VISp.tif,173605247,11485880,6792680
p20,M648,VISp,M648_075_VISp.tif,99187235,9256000,5498400
p20,M648,VISp,M648_076_VISp.tif,106464026,9439200,6124400
p20,M648,VISp,M648_077_VISp.tif,241014979,10691480,6930020
p20,M648,VISp,M648_078_VISp.tif,91561191,9491280,5551340
p20,M648,VISp,M648_079_VISp.tif,46918333,10746280,6729100
p20,M648,VISp,M648_081_VISp.tif,18836025,9945680,5836280
p20,M648,VISp,M648_082_VISp.tif,18628649,9585342,5690460
p20,M648,VISp,M648_083_VISp.tif,21904850,9901320,4943020
p20,M648,VISp,M648_084_VISp.tif,18527933,10536680,5145760
p20,M648,VISp,M648_085_VISp.tif,19692200,11707740,6113030
p20,M648,VISp,M648_086_VISp.tif,27452328,10413260,5099140
p20,M648,VISp,M648_087_VISp.tif,42905781,8533680,3999020
p20,M648,VISp,M648_088_VISp.tif,202295149,17061519,6785560
p20,M648,VISp,M648_089_VISp.tif,80607744,12667618,6056959
p20,M648,VISp,M648_090_VISp.tif,203013594,15014860,7141400
p20,M648,VISp,M648_091_VISp.tif,393066767,20517420,8947040
p20,M648,VISp,M648_092_VISp.tif,351614829,21931105,7881042
p20,M648,VISp,M648_093_VISp.tif,290248677,14977524,6817842
p20,M648,VISp,M648_094_VISp.tif,399150125,21799400,9981020
p20,M648,VISpm,M648_070_VISpm.tif,39497889,2610800,2080800
p20,M648,VISpm,M648_075_VISpm.tif,9757536,1302400,571200
p20,M648,VISpm,M648_078_VISpm.tif,16945775,1657840,1030480
p20,M648,VISpm,M648_079_VISpm.tif,4447691,1924180,666820
p20,M648,VISpm,M648_087_VISpm.tif,4227160,806400,453200
p20,M648,VISpm,M648_091_VISpm.tif,16721111,560000,298800
p20,M648,VISpm,M648_093_VISpm.tif,11182913,581860,270900
p20,M648,VISpm,M648_094_VISpm.tif,7130748,430000,183600
p20,M648,VISrl,M648_069_VISrl.tif,34114219,2701800,1123060
p20,M648,VISrl,M648_076_VISrl.tif,29345833,3141600,1686800
p20,M648,VISrl,M648_077_VISrl.tif,42774708,2660000,1423600
p20,M649,RSPagl,M649_s065_RSPagl.tif,15807637,1310400,880000
p20,M649,RSPagl,M649_s066_RSPagl.tif,8144871,1288000,877600
p20,M649,RSPagl,M649_s070_RSPagl.tif,16834160,1183200,859600
p20,M649,RSPagl,M649_s071_RSPagl.tif,18527979,1400000,936000
p20,M649,RSPagl,M649_s072_RSPagl.tif,15123516,1710000,918000
p20,M649,RSPagl,M649_s075_RSPagl.tif,8139819,1353600,871600
p20,M649,RSPagl,M649_s076_RSPagl.tif,15793874,1358000,882400
p20,M649,RSPagl,M649_s077_RSPagl.tif,17593055,1100800,785600
p20,M649,RSPagl,M649_s079_RSPagl.tif,16771481,1582400,1027200
p20,M649,RSPagl,M649_s080_RSPagl.tif,23400839,1344800,917200
p20,M649,RSPagl,M649_s081_RSPagl.tif,9862608,1232000,810000
p20,M649,RSPagl,M649_s082_RSPagl.tif,7384592,1156000,761200
p20,M649,RSPagl,M649_s083_RSPagl.tif,16039496,1008000,728800
p20,M649,RSPagl,M649_s084_RSPagl.tif,6529563,1216000,745200
p20,M649,RSPagl,M649_s087_RSPagl.tif,1897895,1067040,682480
p20,M649,RSPagl,M649_s096_RSPagl.tif,4341360,2987580,949500
p20,M649,RSPagl,M649_s097_RSPagl.tif,6017674,3057960,867160
p20,M649,RSPd,M649_s073_RSPd.tif,28761459,2569600,1536800
p20,M649,RSPd,M649_s075_RSPd.tif,15063812,2569600,1506800
p20,M649,RSPd,M649_s077_RSPd.tif,33837841,2877420,1563180
p20,M649,RSPd,M649_s078_RSPd.tif,30404112,2913820,1816960
p20,M649,RSPd,M649_s079_RSPd.tif,29689858,3461460,1854520
p20,M649,RSPd,M649_s080_RSPd.tif,42909910,3061700,1811600
p20,M649,RSPd,M649_s081_RSPd.tif,21023717,3063320,1699100
p20,M649,RSPd,M649_s082_RSPd.tif,15277931,2456800,1310800
p20,M649,RSPd,M649_s083_RSPd.tif,30338669,2494440,1493200
p20,M649,RSPd,M649_s084_RSPd.tif,13589263,3028920,1558360
p20,M649,RSPd,M649_s085_RSPd.tif,9431236,3063320,1530660
p20,M649,RSPv,M649_s079_RSPv.tif,49881660,5579239,3211939
p20,M649,VISa,M649_s065_VISa.tif,46021109,5495780,2978100
p20,M649,VISa,M649_s066_VISa.tif,23881420,5095340,2779700
p20,M649,VISa,M649_s092_VISa.tif,49024933,4745160,3247620
p20,M649,VISal,M649_s075_VISal.tif,13523414,2218520,1022940
p20,M649,VISal,M649_s076_VISal.tif,14703771,2463220,935360
p20,M649,VISal,M649_s077_VISal.tif,42589023,3718820,1819500
p20,M649,VISal,M649_s079_VISal.tif,20373872,2291079,1073539
p20,M649,VISal,M649_s080_VISal.tif,36731937,3573900,1761760
p20,M649,VISal,M649_s081_VISal.tif,23534480,3381120,1753180
p20,M649,VISal,M649_s082_VISal.tif,24009307,3516241,1878561
p20,M649,VISal,M649_s083_VISal.tif,33844147,3320000,1644800
p20,M649,VISal,M649_s084_VISal.tif,20180437,5659659,2884539
p20,M649,VISam,M649_s068_VISam.tif,42583819,1772840,1055600
p20,M649,VISam,M649_s071_VISam.tif,42751323,3641220,2282640
p20,M649,VISam,M649_s072_VISam.tif,33353345,3371200,1857600
p20,M649,VISam,M649_s073_VISam.tif,24324861,2302200,1373540
p20,M649,VISam,M649_s075_VISam.tif,7353451,1232000,789200
p20,M649,VISam,M649_s076_VISam.tif,13027311,1015200,645200
p20,M649,VISam,M649_s078_VISam.tif,21494337,1900800,1135200
p20,M649,VISam,M649_s092_VISam.tif,15016654,1337600,818000
p20,M649,VISl,M649_s085_VISl.tif,4028755,1969640,802240
p20,M649,VISl,M649_s090_VISl.tif,11950220,3431980,1824520
p20,M649,VISl,M649_s097_VISl.tif,9749508,3567200,1811200
p20,M649,VISli,M649_s089_VISli.tif,2888532,2139041,814620
p20,M649,VISli,M649_s090_VISli.tif,3808400,1682220,653340
p20,M649,VISli,M649_s096_VISli.tif,4867469,2130140,884400
p20,M649,VISp,M649_s070_VISp.tif,62317475,5160480,3315380
p20,M649,VISp,M649_s071_VISp.tif,72085584,7623540,4167260
p20,M649,VISp,M649_s072_VISp.tif,63364489,6235340,3582580
p20,M649,VISp,M649_s073_VISp.tif,89283145,8128780,4607180
p20,M649,VISp,M649_s074_VISp.tif,108887545,9501120,5572980
p20,M649,VISp,M649_s075_VISp.tif,43463787,8247500,4939460
p20,M649,VISp,M649_s076_VISp.tif,116467003,10857000,5969600
p20,M649,VISp,M649_s077_VISp.tif,158407960,8826180,5465980
p20,M649,VISp,M649_s078_VISp.tif,75744472,7072560,4224660
p20,M649,VISp,M649_s079_VISp.tif,90947686,8635360,5463380
p20,M649,VISp,M649_s080_VISp.tif,152099213,9953720,6274440
p20,M649,VISp,M649_s081_VISp.tif,64858890,7194480,4880480
p20,M649,VISp,M649_s082_VISp.tif,73788527,9115620,5361140
p20,M649,VISp,M649_s083_VISp.tif,104974918,7938560,4821580
p20,M649,VISp,M649_s084_VISp.tif,60582640,8846680,5767600
p20,M649,VISp,M649_s085_VISp.tif,42184419,10198280,6112840
p20,M649,VISp,M649_s086_VISp.tif,59070474,13071240,7531660
p20,M649,VISp,M649_s087_VISp.tif,36763260,12182459,6717522
p20,M649,VISp,M649_s088_VISp.tif,47220461,11788420,6675820
p20,M649,VISp,M649_s089_VISp.tif,55613992,10523340,6338060
p20,M649,VISp,M649_s090_VISp.tif,52612802,8712000,5312800
p20,M649,VISp,M649_s091_VISp.tif,93798035,13594360,7457400
p20,M649,VISp,M649_s093_VISp.tif,72305832,13281840,7455920
p20,M649,VISp,M649_s094_VISp.tif,61798709,11448000,6237600
p20,M649,VISp,M649_s095_VISp.tif,130620828,18401200,8854800
p20,M649,VISp,M649_s096_VISp.tif,46221024,10947960,6029600
p20,M649,VISp,M649_s097_VISp.tif,60056051,12456500,6043200
p20,M649,VISpm,M649_s077_VISpm.tif,36929847,2167900,1393300
p20,M649,VISpm,M649_s080_VISpm.tif,33231420,2986620,1280220
p20,M649,VISpm,M649_s081_VISpm.tif,15179779,1981980,1206860
p20,M649,VISpm,M649_s082_VISpm.tif,11872404,2170860,1404340
p20,M649,VISpm,M649_s083_VISpm.tif,37164939,2280180,1631560
p20,M649,VISpm,M649_s084_VISpm.tif,16930912,2113760,1745720
p20,M649,VISpm,M649_s090_VISpm.tif,8218321,1778220,1097180
p20,M649,VISpor,M649_s097_VISpor.tif,3051354,1461600,675200
p20,M649,VISrl,M649_s079_VISrl.tif,10042432,2075220,559240
p20,M649,VISrl,M649_s080_VISrl.tif,18982199,2760000,804800
p20,M712,RSPagl,M712_043_RSPagl.tif,4459817,1710000,1131199
p20,M712,RSPagl,M712_044_RSPagl.tif,5107733,1123500,870620
p20,M712,RSPagl,M712_054_RSPagl.tif,6562449,1312000,946400
p20,M712,RSPd,M712_043_RSPd.tif,9695394,3459900,1995031
p20,M712,RSPd,M712_044_RSPd.tif,10708604,2787939,1626249
p20,M712,RSPd,M712_051_RSPd.tif,7136824,2083388,1348012
p20,M712,RSPd,M712_054_RSPd.tif,14123147,2941500,1696960
p20,M712,VISa,M712_044_VISa.tif,5213717,1854160,874180
p20,M712,VISal,M712_054_VISal.tif,6661117,2156000,962800
p20,M712,VISal,M712_055_VISal.tif,9460418,2986509,1553505
p20,M712,VISam,M712_048_VISam.tif,9629640,2739600,1785580
p20,M712,VISam,M712_051_VISam.tif,13132099,3514973,2368778
p20,M712,VISam,M712_052_VISam.tif,7423981,3640179,2312220
p20,M712,VISam,M712_054_VISam.tif,7140492,1461600,1104800
p20,M712,VISam,M712_055_VISam.tif,2496221,742980,426520
p20,M712,VISp,M712_048_VISp.tif,3005220,1123320,548180
p20,M712,VISp,M712_049_VISp.tif,6623828,3163320,1747380
p20,M712,VISp,M712_050_VISp.tif,8369472,2432000,1306400
p20,M712,VISp,M712_051_VISp.tif,4536868,1449420,725500
p20,M712,VISp,M712_052_VISp.tif,7701494,3795720,2231200
p20,M712,VISp,M712_053_VISp.tif,11608563,5854200,3558780
p20,M712,VISp,M712_054_VISp.tif,32202079,7129680,4471160
p20,M712,VISp,M712_055_VISp.tif,36535430,10679137,6221537
p20,M712,VISrl,M712_048_VISrl.tif,5680230,2031932,1048882
p20,M712,VISrl,M712_050_VISrl.tif,12798415,4086640,1992080
p20,M715,RSPagl,M715_s002_RSPagl.tif,63039602,2019600,1038800
p20,M715,RSPagl,M715_s003_RSPagl.tif,35365285,1520000,952000
p20,M715,RSPagl,M715_s004_RSPagl.tif,15864563,1279820,937080
p20,M715,RSPagl,M715_s005_RSPagl.tif,16276337,1459200,1124400
p20,M715,RSPagl,M715_s006_RSPagl.tif,12962450,1332000,1032000
p20,M715,RSPagl,M715_s008_RSPagl.tif,21854009,1292000,984800
p20,M715,RSPagl,M715_s010_RSPagl.tif,13717333,1081800,893740
p20,M715,RSPagl,M715_s011_RSPagl.tif,13504982,1372800,984800
p20,M715,RSPagl,M715_s012_RSPagl.tif,10738830,1393200,800000
p20,M715,RSPagl,M715_s014_RSPagl.tif,15351720,1609160,961820
p20,M715,RSPagl,M715_s015_RSPagl.tif,6705558,1251200,897600
p20,M715,RSPagl,M715_s017_RSPagl.tif,8736742,1003200,734000
p20,M715,RSPagl,M715_s019_RSPagl.tif,8532936,1006400,724000
p20,M715,RSPagl,M715_s020_RSPagl.tif,8893111,877460,669020
p20,M715,RSPagl,M715_s021_RSPagl.tif,5008707,1075980,763960
p20,M715,RSPagl,M715_s023_RSPagl.tif,5740683,1051200,700000
p20,M715,RSPagl,M715_s024_RSPagl.tif,7591149,1246400,851200
p20,M715,RSPagl,M715_s025_RSPagl.tif,7325847,932400,630400
p20,M715,RSPagl,M715_s026_RSPagl.tif,4528135,1443200,900800
p20,M715,RSPagl,M715_s029_RSPagl.tif,6043177,2133640,845880
p20,M715,RSPd,M715_s006_RSPd.tif,23884838,2956580,1795220
p20,M715,RSPd,M715_s008_RSPd.tif,41111675,2857700,1780140
p20,M715,RSPd,M715_s009_RSPd.tif,31205927,3063380,1980500
p20,M715,RSPd,M715_s011_RSPd.tif,28326517,2960120,1882160
p20,M715,RSPd,M715_s012_RSPd.tif,21218932,2342320,1448280
p20,M715,RSPd,M715_s015_RSPd.tif,14838205,2541040,1729300
p20,M715,RSPd,M715_s017_RSPd.tif,18453037,2247840,1366580
p20,M715,RSPd,M715_s020_RSPd.tif,18367756,2311540,1299680
p20,M715,RSPd,M715_s021_RSPd.tif,11199187,2587200,1486400
p20,M715,RSPd,M715_s023_RSPd.tif,12410795,2372760,1437380
p20,M715,RSPd,M715_s024_RSPd.tif,13920239,3025680,1561980
p20,M715,RSPd,M715_s025_RSPd.tif,13073085,2177280,1084260
p20,M715,RSPd,M715_s026_RSPd.tif,6877807,3528000,1332800
p20,M715,RSPd,M715_s029_RSPd.tif,8803534,3852860,1234460
p20,M715,RSPv,M715_s005_RSPv.tif,28190299,3092060,1927620
p20,M715,RSPv,M715_s019_RSPv.tif,36154055,5295020,3276960
p20,M715,RSPv,M715_s020_RSPv.tif,33533545,4952780,2879100
p20,M715,RSPv,M715_s021_RSPv.tif,20113975,5339080,2952080
p20,M715,RSPv,M715_s023_RSPv.tif,25332294,5618600,3167700
p20,M715,RSPv,M715_s024_RSPv.tif,25704911,5809640,2982700
p20,M715,RSPv,M715_s025_RSPv.tif,24632923,4555980,2200660
p20,M715,VISa,M715_s003_VISa.tif,112026841,5243340,3079920
p20,M715,VISa,M715_s005_VISa.tif,29649298,4115700,1978300
p20,M715,VISa,M715_s009_VISa.tif,40655772,5539380,3253020
p20,M715,VISa,M715_s010_VISa.tif,50497408,4496100,2911700
p20,M715,VISa,M715_s011_VISa.tif,39513756,5241420,2914480
p20,M715,VISa,M715_s012_VISa.tif,29198000,3949880,2187720
p20,M715,VISal,M715_s016_VISal.tif,21082537,2561180,1282720
p20,M715,VISal,M715_s017_VISal.tif,20465877,3265700,1808820
p20,M715,VISal,M715_s020_VISal.tif,25302531,4752000,2488400
p20,M715,VISal,M715_s021_VISal.tif,11739743,3597620,2009200
p20,M715,VISal,M715_s023_VISal.tif,13313960,2877420,1543280
p20,M715,VISam,M715_s010_VISam.tif,12830812,1218000,843200
p20,M715,VISam,M715_s011_VISam.tif,15253554,1938000,1124800
p20,M715,VISam,M715_s012_VISam.tif,18020146,2401600,1352400
p20,M715,VISam,M715_s014_VISam.tif,39619860,3796260,2501580
p20,M715,VISam,M715_s015_VISam.tif,10677584,2197160,1479200
p20,M715,VISam,M715_s016_VISam.tif,7757922,832000,480800
p20,M715,VISam,M715_s017_VISam.tif,6908771,893200,615600
p20,M715,VISl,M715_s025_VISl.tif,11151910,2464000,1029600
p20,M715,VISl,M715_s026_VISl.tif,6658856,2636019,1267299
p20,M715,VISl,M715_s027_VISl.tif,13289826,4001580,2116100
