age,identifier,region,image_filename,raw_intensity_sum,masked_gauss_intensity_sum,total_image_pixels,tissue_area_pixels
p12,M678,VISpor,M678_s085_VISpor.tif,2506202,1155.772839553415,2901580,1253140
p12,M678,VISrl,M678_s063_VISrl.tif,16045736,443163.4745315159,3608240,1912680
p12,M678,VISrl,M678_s064_VISrl.tif,8041559,224880.924096795,3488800,1760000
p12,M678,VISrl,M678_s065_VISrl.tif,15084744,395350.8806698624,3794219,2146260
p12,M678,VISrl,M678_s066_VISrl.tif,11612057,302060.3824396254,4185600,2223600
p12,M678,VISrl,M678_s067_VISrl.tif,16159807,528374.6837454812,4710960,2595560
p12,M678,VISrl,M678_s068_VISrl.tif,21288991,518246.5905111145,3530100,1952840
p12,M678,VISrl,M678_s070_VISrl.tif,8767374,323184.77186233323,2584400,1281600
p12,M678,VISrl,M678_s071_VISrl.tif,9392625,264907.63098559045,2190720,1028140
p12,M704,RSPagl,M704_s050_RSPagl.tif,6517420,207191.77563376306,1330000,998800
p12,M704,RSPagl,M704_s051_RSPagl.tif,11020398,415486.8785203392,1584000,1064800
p12,M704,RSPagl,M704_s052_RSPagl.tif,4628103,127171.342944376,1408760,790220
p12,M704,RSPagl,M704_s054_RSPagl.tif,4930443,116256.97116372838,1585760,960960
p12,M704,RSPagl,M704_s055_RSPagl.tif,4952734,105885.47227303324,1443120,927980
p12,M704,RSPagl,M704_s056_RSPagl.tif,5743258,181678.95977457898,1246400,907200
p12,M704,RSPagl,M704_s057_RSPagl.tif,4062280,206366.86640805032,1637600,1082800
p12,M704,RSPagl,M704_s058_RSPagl.tif,3474660,95450.39255003091,1262800,840400
p12,M704,RSPagl,M704_s059_RSPagl.tif,3813427,89999.8426660004,1107600,750800
p12,M704,RSPagl,M704_s060_RSPagl.tif,2917304,140374.96558580679,1249600,817600
p12,M704,RSPagl,M704_s061_RSPagl.tif,2478828,128272.54301568278,1140260,765940
p12,M704,RSPagl,M704_s065_RSPagl.tif,755279,661.5868118655,1197180,754612
p12,M704,RSPd,M704_s042_RSPd.tif,19482190,590731.8068956281,3586460,2187520
p12,M704,RSPd,M704_s043_RSPd.tif,15182482,380987.82917359244,3340800,2100000
p12,M704,RSPd,M704_s045_RSPd.tif,13306204,423659.39747471124,2901600,1831600
p12,M704,RSPd,M704_s046_RSPd.tif,13061735,360246.911878249,3021200,1802000
p12,M704,RSPd,M704_s047_RSPd.tif,19300792,482198.9661043429,3534000,1962400
p12,M704,RSPd,M704_s048_RSPd.tif,20458483,498554.7671110751,2512920,1493960
p12,M704,RSPd,M704_s050_RSPd.tif,14687515,480563.2731287129,3144740,2042700
p12,M704,RSPd,M704_s051_RSPd.tif,20868424,736909.6393143823,4153740,2034540
p12,M704,RSPd,M704_s052_RSPd.tif,9275869,310203.54622231226,2436000,1444000
p12,M704,RSPd,M704_s053_RSPd.tif,8639831,277199.0891494521,2649600,1451200
p12,M704,RSPd,M704_s055_RSPd.tif,9838442,295274.7032881695,2802800,1755600
p12,M704,RSPd,M704_s056_RSPd.tif,11213925,375398.41798690346,2656800,1633200
p12,M704,RSPd,M704_s057_RSPd.tif,7194189,361971.0130234623,3025800,1885920
p12,M704,RSPd,M704_s058_RSPd.tif,6379093,236003.90726584356,2492800,1502000
p12,M704,RSPd,M704_s059_RSPd.tif,6850901,157110.736318436,2425060,1367140
p12,M704,RSPd,M704_s061_RSPd.tif,4745496,285006.49348189373,2589600,1432000
p12,M704,RSPd,M704_s063_RSPd.tif,1873230,283341.29428292805,2413340,1197260
p12,M704,RSPd,M704_s065_RSPd.tif,1387825,4739.574148520598,2492000,1382833
p12,M704,RSPv,M704_s050_RSPv.tif,17241479,616946.517820838,3360300,2125640
p12,M704,RSPv,M704_s051_RSPv.tif,30301686,1081588.2970920294,5208060,3107560
p12,M704,RSPv,M704_s052_RSPv.tif,17695892,568103.4675026414,5241600,2974000
p12,M704,RSPv,M704_s053_RSPv.tif,19205353,593633.213400781,5700000,3301600
p12,M704,RSPv,M704_s056_RSPv.tif,21715177,739322.8223552409,4998000,3410800
p12,M704,RSPv,M704_s066_RSPv.tif,4370296,43639.588003168574,4827920,2171040
p12,M704,VISa,M704_s043_VISa.tif,20745061,454306.4254074119,5149600,2879600
p12,M704,VISa,M704_s044_VISa.tif,35123995,943653.8954565739,5067700,3193100
p12,M704,VISa,M704_s045_VISa.tif,27888528,714291.5787494332,5938920,3720360
p12,M704,VISa,M704_s046_VISa.tif,22892687,634257.6145759276,5742000,3570800
p12,M704,VISa,M704_s047_VISa.tif,36941613,1231512.5644112248,5856860,3649040
p12,M704,VISa,M704_s048_VISa.tif,37906435,1176964.668129867,6991040,3742620
p12,M704,VISa,M704_s049_VISa.tif,23883190,826057.0685053527,4436960,2745220
p12,M704,VISa,M704_s050_VISa.tif,18956193,633591.5589777551,4725120,2887640
p12,M704,VISa,M704_s051_VISa.tif,34136842,1094563.84212858,4657660,2852820
p12,M704,VISal,M704_s052_VISal.tif,5391687,185033.63870093692,2108221,997701
p12,M704,VISal,M704_s053_VISal.tif,5068860,137947.24434747073,2234220,966120
p12,M704,VISal,M704_s055_VISal.tif,7930118,247010.0038709458,3492720,1866920
p12,M704,VISal,M704_s056_VISal.tif,10833701,415209.7315916712,3571540,1868840
p12,M704,VISal,M704_s057_VISal.tif,6643229,383385.37912501313,3704180,1857840
p12,M704,VISal,M704_s058_VISal.tif,8703618,335667.68191396707,4058400,2045200
p12,M704,VISal,M704_s059_VISal.tif,10403480,206000.89932774226,3998340,2040920
p12,M704,VISal,M704_s060_VISal.tif,5794254,223039.9870947577,3502000,1756800
p12,M704,VISal,M704_s061_VISal.tif,7949593,561596.2616825012,4196360,2188880
p12,M704,VISal,M704_s062_VISal.tif,4179156,194927.21205238957,3796440,2066100
p12,M704,VISam,M704_s050_VISam.tif,6482661,210574.1810056441,1780000,994000
p12,M704,VISam,M704_s051_VISam.tif,14135342,429393.0915705156,2053200,1372400
p12,M704,VISam,M704_s052_VISam.tif,6156123,152160.0590769066,1957620,1111020
p12,M704,VISam,M704_s053_VISam.tif,5822320,234836.27402324713,1683180,1077300
p12,M704,VISl,M704_s063_VISl.tif,1912947,202382.34919955675,2016000,1106400
p12,M704,VISl,M704_s064_VISl.tif,2607957,129762.8842952573,2539680,1323080
p12,M704,VISl,M704_s065_VISl.tif,2076755,224178.46603744078,3835980,1780312
p12,M704,VISl,M704_s066_VISl.tif,3818238,202180.65521507437,3647200,1758000
p12,M704,VISl,M704_s067_VISl.tif,4159126,178490.7065183529,3075440,1511760
p12,M704,VISl,M704_s068_VISl.tif,3775983,455497.4340607481,3476000,1419140
p12,M704,VISli,M704_s065_VISli.tif,798666,5608.652926945566,2235600,792726
p12,M704,VISli,M704_s066_VISli.tif,1616292,55124.15197969174,2071380,796160
p12,M704,VISli,M704_s067_VISli.tif,1952258,113274.30687609933,1899240,820660
p12,M704,VISli,M704_s068_VISli.tif,1653429,74924.87449824942,2288040,782480
p12,M704,VISli,M704_s071_VISli.tif,1316559,29500.534468999816,1955060,630320
p12,M704,VISli,M704_s073_VISli.tif,1373470,69199.67933936731,1445520,732420
p12,M704,VISli,M704_s074_VISli.tif,1554624,134838.71021689265,1280640,872480
p12,M704,VISp,M704_s052_VISp.tif,9154364,245891.59035624925,3244800,1711200
p12,M704,VISp,M704_s053_VISp.tif,10818260,376054.93352319294,3312800,1924800
p12,M704,VISp,M704_s054_VISp.tif,15481756,493498.72719166504,5740800,3145600
p12,M704,VISp,M704_s055_VISp.tif,15982040,668715.3066644673,5751900,3254180
p12,M704,VISp,M704_s056_VISp.tif,19679879,678248.1309832683,5304000,3218400
p12,M704,VISp,M704_s057_VISp.tif,14062048,625421.0980890061,6375460,3598180
p12,M704,VISp,M704_s058_VISp.tif,17200481,935913.7881961556,7017060,3819280
p12,M704,VISp,M704_s059_VISp.tif,18433223,793758.4088757203,6324180,3469620
p12,M704,VISp,M704_s060_VISp.tif,13902042,762287.0044266263,6835380,3641640
p12,M704,VISp,M704_s061_VISp.tif,15561860,1091369.1379496395,7601220,3858880
p12,M704,VISp,M704_s062_VISp.tif,9463699,1006294.2263418013,6498580,3948340
p12,M704,VISp,M704_s063_VISp.tif,12103981,1997626.4764537525,8018400,4318780
p12,M704,VISp,M704_s064_VISp.tif,14494965,2520975.1346955816,7273640,4166520
p12,M704,VISp,M704_s065_VISp.tif,21959488,5461762.034062165,8889400,4865847
p12,M704,VISp,M704_s066_VISp.tif,26298824,4729278.279559225,9044940,4840320
p12,M704,VISp,M704_s067_VISp.tif,25679032,4492353.3360216115,10312400,5302340
p12,M704,VISp,M704_s068_VISp.tif,42812005,8823494.08621228,10336480,5026300
p12,M704,VISp,M704_s069_VISp.tif,54204120,9346135.442383211,15426880,6707360
p12,M704,VISp,M704_s070_VISp.tif,29396504,4811055.68932062,14420700,6439720
p12,M704,VISp,M704_s071_VISp.tif,24255128,3741722.7062398847,11127480,5441340
p12,M704,VISp,M704_s072_VISp.tif,21766140,2260211.5210610963,11906940,5699800
p12,M704,VISp,M704_s073_VISp.tif,14234098,1876054.5949650053,9963240,5170100
p12,M704,VISp,M704_s074_VISp.tif,11947805,1462863.6581013799,9971720,5272460
p12,M704,VISp,M704_s075_VISp.tif,12799467,1003609.6438426411,12390200,6024100
p12,M704,VISpm,M704_s052_VISpm.tif,5330337,143192.47478306232,1846000,992400
p12,M704,VISpm,M704_s053_VISpm.tif,6693927,277943.6159907995,1909600,1160800
p12,M704,VISpm,M704_s054_VISpm.tif,11487353,420393.599459532,3496000,2167200
p12,M704,VISpm,M704_s055_VISpm.tif,12162378,461291.0315807041,3684060,2292520
p12,M704,VISpm,M704_s056_VISpm.tif,14664238,515940.07693058683,3307900,2391300
p12,M704,VISpm,M704_s057_VISpm.tif,9701401,437252.3432828076,3882000,2549400
p12,M704,VISpm,M704_s058_VISpm.tif,7875205,373480.83474150725,3132800,1815600
p12,M704,VISpm,M704_s059_VISpm.tif,8683951,265225.20315077057,2891320,1745880
p12,M704,VISpm,M704_s060_VISpm.tif,7514619,289694.428689394,3302400,1998400
p12,M704,VISpm,M704_s061_VISpm.tif,5452691,351829.17133403907,2712160,1563040
p12,M704,VISpor,M704_s072_VISpor.tif,761749,50968.83087275963,720000,293200
p12,M704,VISpor,M704_s073_VISpor.tif,2065268,182117.05567920208,2338920,1152280
p12,M704,VISpor,M704_s074_VISpor.tif,3271771,252517.93353609394,3260880,1794720
p12,M704,VISpor,M704_s075_VISpor.tif,5349312,113201.137851017,3809700,2732720
p12,M704,VISrl,M704_s051_VISrl.tif,12227276,503720.5889170735,2144000,930000
p12,M704,VISrl,M704_s052_VISrl.tif,11469381,323428.9309957239,4350540,2171140
p12,M704,VISrl,M704_s053_VISrl.tif,10741757,394946.75236315915,3892980,1956980
p12,M704,VISrl,M704_s054_VISrl.tif,7378916,254860.23828852794,3393600,1710940
p12,M704,VISrl,M704_s055_VISrl.tif,5947961,225799.14346995528,2868840,1355760
p12,M704,VISrl,M704_s056_VISrl.tif,7536746,339609.1976689821,2496420,1171500
p12,M704,VISrl,M704_s057_VISrl.tif,3959728,243863.69965308017,2403960,987240
p12,M704,VISrl,M704_s058_VISrl.tif,2363340,210452.49430237716,1482000,424800
p12,M704,VISrl,M704_s059_VISrl.tif,3802472,187411.92162047676,1760800,697600
p12,M704,VISrl,M704_s060_VISrl.tif,1204137,69828.35089980497,1345600,317600
p12,M705,RSPagl,M705_s041_RSPagl.tif,11055536,240312.92526361786,1376000,811200
p12,M705,RSPagl,M705_s042_RSPagl.tif,10747641,278931.7278621778,1685600,784400
p12,M705,RSPagl,M705_s043_RSPagl.tif,4989205,94452.5787229645,1124800,692000
p12,M705,RSPagl,M705_s045_RSPagl.tif,10822614,466266.75088180316,864000,667600
p12,M705,RSPagl,M705_s050_RSPagl.tif,5035648,120337.7247238682,1138500,508440
p12,M705,RSPagl,M705_s051_RSPagl.tif,3024730,73197.57240518105,1064000,552400
p12,M705,RSPagl,M705_s052_RSPagl.tif,8395747,225536.24003039516,1076460,682220
p12,M705,RSPagl,M705_s053_RSPagl.tif,6805794,177617.51766444047,1185600,731200
p12,M705,RSPagl,M705_s054_RSPagl.tif,5303760,117755.6713518993,1094400,754800
p12,M705,RSPagl,M705_s055_RSPagl.tif,7051591,172223.3178068142,1003200,738800
p12,M705,RSPagl,M705_s056_RSPagl.tif,4062695,163007.05754796052,827320,594440
p12,M705,RSPagl,M705_s058_RSPagl.tif,4376394,95898.4347557801,1050000,726400
p12,M705,RSPagl,M705_s059_RSPagl.tif,3862630,134858.0422490236,1051200,740000
p12,M705,RSPagl,M705_s060_RSPagl.tif,8126495,227576.91846076146,950400,678400
p12,M705,RSPagl,M705_s061_RSPagl.tif,3710046,77723.506482758,1065600,743600
p12,M705,RSPagl,M705_s062_RSPagl.tif,5346402,140524.01678215244,979600,704000
p12,M705,RSPagl,M705_s064_RSPagl.tif,4056121,111426.11833246145,780800,541200
p12,M705,RSPagl,M705_s065_RSPagl.tif,2623061,34278.106098116274,761600,521600
p12,M705,RSPagl,M705_s066_RSPagl.tif,2913840,58728.31880856787,1240620,690180
p12,M705,RSPagl,M705_s067_RSPagl.tif,4015349,129909.84253025192,1458000,787600
p12,M705,RSPagl,M705_s074_RSPagl.tif,1935829,36284.51965236578,3475360,941740
p12,M705,RSPagl,M705_s076_RSPagl.tif,3867604,113138.0441651286,921600,612000
p12,M705,RSPd,M705_s049_RSPd.tif,6589404,258017.73553205113,2511600,1474800
p12,M705,RSPd,M705_s050_RSPd.tif,9703114,240493.13780039633,1591200,975200
p12,M705,RSPd,M705_s054_RSPd.tif,8925693,296653.9478748426,2133060,1336540
p12,M705,RSPd,M705_s055_RSPd.tif,12533965,297628.64619878423,2102400,1282000
p12,M705,RSPd,M705_s056_RSPd.tif,16807342,521094.16217245185,2318400,1310800
p12,M705,RSPd,M705_s058_RSPd.tif,7645415,202768.5540236279,2042400,1266400
p12,M705,RSPd,M705_s059_RSPd.tif,7139497,214559.18488540355,2101600,1301200
p12,M705,RSPd,M705_s060_RSPd.tif,15072552,332195.8471425774,1848000,1101600
p12,M705,RSPd,M705_s061_RSPd.tif,6839575,79150.36856129295,2334240,1351560
p12,M705,RSPd,M705_s062_RSPd.tif,11165597,311584.4455585327,2523200,1431600
p12,M705,RSPd,M705_s064_RSPd.tif,9339380,217535.9924498521,2028000,1051200
p12,M705,RSPd,M705_s065_RSPd.tif,5793771,108328.50163878176,2624400,1140400
p12,M705,RSPd,M705_s066_RSPd.tif,5056693,192973.70086609354,2648220,1117820
p12,M705,RSPd,M705_s067_RSPd.tif,6577511,185454.13861945522,3280000,1225200
p12,M705,RSPd,M705_s076_RSPd.tif,8092515,178045.00932222937,2358400,1131600
p12,M705,RSPd,M705_s077_RSPd.tif,3144206,81793.46944331353,6628640,1501720
p12,M705,RSPd,M705_s078_RSPd.tif,1443404,28955.0196926731,5968360,1402905
p12,M705,RSPd,M705_s079_RSPd.tif,3666528,267179.7555275033,5855520,2003080
p12,M705,RSPv,M705_s049_RSPv.tif,7566962,334001.922816131,2562000,1593600
p12,M705,RSPv,M705_s055_RSPv.tif,27081184,787383.9364584411,3830400,2450000
p12,M705,RSPv,M705_s056_RSPv.tif,18335845,713989.1424170736,3510800,2210000
p12,M705,RSPv,M705_s058_RSPv.tif,16961917,490881.01606289943,4029600,2730800
p12,M705,RSPv,M705_s062_RSPv.tif,23632567,657996.7220724103,5491080,3225500
p12,M705,RSPv,M705_s065_RSPv.tif,13180909,310299.20530868595,6204000,2626400
p12,M705,RSPv,M705_s070_RSPv.tif,2860414,143576.98692453757,4488040,1524840
p12,M705,VISa,M705_s038_VISa.tif,1700755,22892.848600697005,842800,340000
p12,M705,VISa,M705_s041_VISa.tif,49845515,1170192.3058872663,5723200,3591200
p12,M705,VISa,M705_s042_VISa.tif,41367187,1048323.784315786,5639200,2965200
p12,M705,VISa,M705_s043_VISa.tif,21452105,626785.7445587274,5197260,2909000
p12,M705,VISa,M705_s044_VISa.tif,39981347,965192.9038130691,4056620,2323920
p12,M705,VISa,M705_s046_VISa.tif,21434762,517467.958322093,3542400,1968400
p12,M705,VISa,M705_s047_VISa.tif,19033004,525950.3162606709,3018400,1808400
p12,M705,VISa,M705_s049_VISa.tif,8407434,243597.90927664022,2905620,1465460
p12,M705,VISa,M705_s050_VISa.tif,10866671,290348.42436989635,2268000,1072000
p12,M705,VISa,M705_s051_VISa.tif,4017726,102122.27411930506,1203600,565200
p12,M705,VISal,M705_s055_VISal.tif,7943683,194680.9882008761,1536360,689300
p12,M705,VISal,M705_s056_VISal.tif,6657722,260647.24906251158,2130000,1028400
p12,M705,VISal,M705_s058_VISal.tif,6674838,223146.02682078435,2220000,1113600
p12,M705,VISal,M705_s059_VISal.tif,6925453,244101.94831217304,2277600,1182400
p12,M705,VISal,M705_s060_VISal.tif,17908912,500886.21714629204,3166200,1689760
p12,M705,VISal,M705_s061_VISal.tif,10191260,219474.3854620066,3725960,2028280
p12,M705,VISal,M705_s062_VISal.tif,19991559,549540.7710368133,3876480,2119620
p12,M705,VISam,M705_s049_VISam.tif,8486343,278651.8923417897,3091200,1697600
p12,M705,VISam,M705_s050_VISam.tif,15525099,454707.03952928627,2588040,1514080
p12,M705,VISam,M705_s051_VISam.tif,13118297,418407.93906613206,3294400,1972600
p12,M705,VISam,M705_s053_VISam.tif,16204500,493085.7864125462,2818800,1812800
p12,M705,VISam,M705_s054_VISam.tif,10598148,328513.172799689,2054000,1430400
p12,M705,VISam,M705_s055_VISam.tif,11529738,406164.6976724681,1569260,1136200
p12,M705,VISam,M705_s056_VISam.tif,4003468,186412.63831142796,880740,620200
p12,M705,VISl,M705_s062_VISl.tif,995049,36138.56483736726,278400,125200
p12,M705,VISl,M705_s063_VISl.tif,3363706,229861.93702805988,1938000,945200
p12,M705,VISl,M705_s064_VISl.tif,9081302,274138.94567830564,2720000,1476400
p12,M705,VISl,M705_s065_VISl.tif,9791753,321866.2236270408,3468000,1783200
p12,M705,VISl,M705_s066_VISl.tif,6451803,211839.35687350045,2955120,1486760
p12,M705,VISl,M705_s068_VISl.tif,4658056,182162.1151754158,2390880,1316920
p12,M705,VISl,M705_s069_VISl.tif,5382554,115981.88212943652,2983760,1732660
p12,M705,VISl,M705_s071_VISl.tif,2588678,61963.31211612931,2522520,1278880
p12,M705,VISl,M705_s072_VISl.tif,3476180,158500.11637942542,2531840,1518920
p12,M705,VISl,M705_s073_VISl.tif,2517454,66682.15245270175,2436120,1222380
p12,M705,VISl,M705_s074_VISl.tif,2027278,45596.44939374051,2153200,993980
p12,M705,VISl,M705_s075_VISl.tif,2503811,64291.69188430201,2272320,1143900
p12,M705,VISl,M705_s076_VISl.tif,10729502,393989.81251041684,2958400,1499600
p12,M705,VISl,M705_s077_VISl.tif,2680355,82898.96222630063,2912760,1343420
p12,M705,VISl,M705_s078_VISl.tif,1155133,45403.73997328484,2127000,1076838
p12,M705,VISl,M705_s079_VISl.tif,2250689,37590.25346927175,1941840,1140060
p12,M705,VISli,M705_s070_VISli.tif,1342452,142419.84927002498,1781640,802700
p12,M705,VISli,M705_s073_VISli.tif,1349661,10107.156969975225,1442320,677880
p12,M705,VISli,M705_s075_VISli.tif,1330230,24768.098451159163,1446360,644440
p12,M705,VISli,M705_s078_VISli.tif,640670,14220.790868647695,1479720,623293
p12,M705,VISli,M705_s079_VISli.tif,1297345,43287.72194706466,1168880,675360
p12,M705,VISp,M705_s051_VISp.tif,3699149,113430.79747875381,756000,406800
p12,M705,VISp,M705_s052_VISp.tif,10100455,273995.7055468212,1702580,850820
p12,M705,VISp,M705_s053_VISp.tif,10172649,285036.88606974797,2307320,1179280
p12,M705,VISp,M705_s054_VISp.tif,11735178,349318.9679946781,2435160,1364160
p12,M705,VISp,M705_s055_VISp.tif,18193530,448936.9818348687,2786400,1660800
p12,M705,VISp,M705_s056_VISp.tif,16795729,830132.4152436666,3528860,2199160
p12,M705,VISp,M705_s058_VISp.tif,22776297,673806.3850937646,6302580,3665140
p12,M705,VISp,M705_s059_VISp.tif,28077788,939271.6242186654,6564120,3606860
p12,M705,VISp,M705_s060_VISp.tif,56548454,1770800.215713798,8538580,4798220
p12,M705,VISp,M705_s061_VISp.tif,25911861,768471.1404122554,9263940,5071760
p12,M705,VISp,M705_s062_VISp.tif,39723023,1138570.0154847896,8280020,4258120
p12,M705,VISp,M705_s063_VISp.tif,17090591,855419.2549214843,9554160,4521240
p12,M705,VISp,M705_s064_VISp.tif,28666394,928179.2294413245,8407200,4255600
p12,M705,VISp,M705_s065_VISp.tif,20952552,638021.1223900437,6913340,4026700
p12,M705,VISp,M705_s066_VISp.tif,21549844,1118977.8897614111,9801420,4800080
p12,M705,VISp,M705_s067_VISp.tif,27688792,1824774.7557350807,10543980,4931200
p12,M705,VISp,M705_s068_VISp.tif,18505536,1109862.7921834807,10834500,4760700
p12,M705,VISp,M705_s069_VISp.tif,22903045,1845929.9486891893,13481280,5951940
p12,M705,VISp,M705_s070_VISp.tif,12474200,951453.9054840186,13106880,5798440
p12,M705,VISp,M705_s071_VISp.tif,11493029,982888.9236057443,10741920,4675220
p12,M705,VISp,M705_s072_VISp.tif,20498189,2611960.9651935175,10544380,5048300
p12,M705,VISp,M705_s073_VISp.tif,33868325,5623349.221942861,9475680,4190120
p12,M705,VISp,M705_s074_VISp.tif,52667556,7741942.374676344,9846720,4288720
p12,M705,VISp,M705_s075_VISp.tif,39059943,5773718.7667392995,10933200,4714760
p12,M705,VISp,M705_s076_VISp.tif,41490532,1470697.997166277,9719120,5476780
p12,M705,VISp,M705_s077_VISp.tif,29226295,5105597.036655145,14471280,5581560
p12,M705,VISp,M705_s078_VISp.tif,13234156,2578250.124532303,12206560,4833788
p12,M705,VISp,M705_s079_VISp.tif,16662309,2031368.5748456735,13751980,5774160
p12,M705,VISpm,M705_s054_VISpm.tif,5612757,151153.34245695232,1211040,693260
p12,M705,VISpm,M705_s055_VISpm.tif,9940288,256371.6873240311,1401600,949600
p12,M705,VISpm,M705_s058_VISpm.tif,3505044,90279.82707981126,1094400,572000
p12,M705,VISpm,M705_s059_VISpm.tif,4190876,130817.56938007477,1632000,706800
p12,M705,VISpm,M705_s060_VISpm.tif,8376003,229947.31490855847,2353360,711140
p12,M705,VISpm,M705_s061_VISpm.tif,2881639,47358.3966085958,1092000,586000
p12,M705,VISpm,M705_s062_VISpm.tif,10778173,356888.9138795518,1969440,1347740
p12,M705,VISpm,M705_s063_VISpm.tif,4460997,243480.8748005388,2064000,1249600
p12,M705,VISpm,M705_s064_VISpm.tif,6489336,178999.59264529595,1462800,947200
p12,M705,VISpm,M705_s065_VISpm.tif,3657003,52198.18509128485,1008000,721600
p12,M705,VISpm,M705_s074_VISpm.tif,872410,23587.48190457247,838800,422240
p12,M705,VISpor,M705_s074_VISpor.tif,606761,13965.661205788969,810160,297160
p12,M705,VISpor,M705_s075_VISpor.tif,1338876,4962.973885421766,1768500,667600
p12,M705,VISpor,M705_s077_VISpor.tif,2500419,34774.395458971936,2935800,1257420
p12,M705,VISrl,M705_s049_VISrl.tif,11851936,354919.28111938236,3524040,1804860
p12,M705,VISrl,M705_s050_VISrl.tif,22399781,668839.8956438621,3795120,2082600
p12,M705,VISrl,M705_s052_VISrl.tif,12630017,339318.8603580918,2832060,1174840
p12,M705,VISrl,M705_s053_VISrl.tif,12054443,336661.91474336927,3032020,1355580
p12,M705,VISrl,M705_s054_VISrl.tif,12204427,397668.88435833715,3199200,1554400
p12,M705,VISrl,M705_s055_VISrl.tif,23390854,641684.1310554935,3836100,2047680
p12,M705,VISrl,M705_s056_VISrl.tif,13807491,589764.0122278093,3607720,1857020
p12,M705,VISrl,M705_s058_VISrl.tif,7043220,275178.23212813854,2277600,1144800
p12,M705,VISrl,M705_s059_VISrl.tif,6563351,232642.62637621348,1876000,921600
p12,M705,VISrl,M705_s060_VISrl.tif,10335712,404500.522532755,2052420,936680
p20,M648,RSPagl,M648_062_RSPagl.tif,28191286,695749.1130970228,1212180,975280
p20,M648,RSPagl,M648_063_RSPagl.tif,14872226,449851.7531378626,1705600,1284800
p20,M648,RSPagl,M648_067_RSPagl.tif,35509219,846939.9087365485,2934400,1905200
p20,M648,RSPagl,M648_068_RSPagl.tif,22992973,493170.27073888155,1444800,1021600
p20,M648,RSPagl,M648_070_RSPagl.tif,18427514,414584.1982564206,1425600,980400
p20,M648,RSPagl,M648_076_RSPagl.tif,17876666,387214.6647571523,2020000,1063200
p20,M648,RSPagl,M648_078_RSPagl.tif,13804342,336697.1819858891,1134000,803600
p20,M648,RSPagl,M648_079_RSPagl.tif,5996340,168206.45245885762,2016000,921600
p20,M648,RSPagl,M648_081_RSPagl.tif,1885240,117183.67543559488,934400,721600
p20,M648,RSPagl,M648_086_RSPagl.tif,3162963,100645.00621321517,1116560,641440
p20,M648,RSPagl,M648_087_RSPagl.tif,5698412,130270.54252468853,1027140,616760
p20,M648,RSPagl,M648_088_RSPagl.tif,21002306,538668.6294239294,1870080,826520
p20,M648,RSPagl,M648_089_RSPagl.tif,4405234,117211.74681444248,1246960,313480
p20,M648,RSPd,M648_067_RSPd.tif,63153106,1551154.0070234248,5611260,3251840
p20,M648,RSPd,M648_073_RSPd.tif,22312717,544010.5916090469,3435080,1602700
p20,M648,RSPd,M648_076_RSPd.tif,27243781,594175.7542907838,2938800,1553200
p20,M648,RSPd,M648_077_RSPd.tif,62386734,1310230.6531146928,3307740,1819340
p20,M648,VISa,M648_055_VISa.tif,75043919,1589410.7159149416,4319700,1944920
p20,M648,VISa,M648_057_VISa.tif,145440107,3208301.313254258,8164740,4616480
p20,M648,VISa,M648_058_VISa.tif,46375153,1041729.5663863467,5546200,3295060
p20,M648,VISa,M648_060_VISa.tif,144425823,2965792.3441882967,7960680,4355960
p20,M648,VISa,M648_062_VISa.tif,92839642,2232190.57197188,4687200,3081600
p20,M648,VISa,M648_063_VISa.tif,34257721,859040.450135842,4898040,3004520
p20,M648,VISa,M648_065_VISa.tif,57361231,1192215.6538647823,3388060,2006600
p20,M648,VISa,M648_066_VISa.tif,28063913,556664.4982723088,2355200,1310000
p20,M648,VISa,M648_067_VISa.tif,57783742,1434044.735686544,4634100,2967020
p20,M648,VISa,M648_068_VISa.tif,48106626,1011503.7687951328,3047220,2095020
p20,M648,VISal,M648_070_VISal.tif,31975558,704067.5833907602,3166879,1617139
p20,M648,VISal,M648_072_VISal.tif,18163573,551324.839576764,2979200,1622400
p20,M648,VISal,M648_073_VISal.tif,19085174,491117.0232683211,2598260,1515000
p20,M648,VISal,M648_074_VISal.tif,21318335,493050.43493719044,2992080,1578960
p20,M648,VISal,M648_075_VISal.tif,45575481,1032163.5021233395,5060000,2672000
p20,M648,VISal,M648_076_VISal.tif,18593775,404238.8774099062,2323200,1061600
p20,M648,VISal,M648_077_VISal.tif,42929847,863862.9286881983,2881920,1478840
p20,M648,VISal,M648_078_VISal.tif,37281522,806177.8761116053,4314200,2323140
p20,M648,VISam,M648_057_VISam.tif,25119050,634687.6357508913,1454180,739280
p20,M648,VISam,M648_058_VISam.tif,15379368,333457.6175210254,2014000,1093200
p20,M648,VISam,M648_059_VISam.tif,12723064,301471.8120783698,2338400,1378000
p20,M648,VISam,M648_060_VISam.tif,22387166,501362.87758145644,1656000,656400
p20,M648,VISam,M648_061_VISam.tif,73470593,1834651.3185164288,1834200,630400
p20,M648,VISam,M648_066_VISam.tif,20030811,421017.2778747907,1675860,936300
p20,M648,VISam,M648_067_VISam.tif,54257819,1332870.3582113343,3984120,2845140
p20,M648,VISam,M648_068_VISam.tif,40395456,833525.8973846722,2430000,1794800
p20,M648,VISam,M648_069_VISam.tif,46158499,1122891.460018517,2304000,1516400
p20,M648,VISam,M648_070_VISam.tif,13673833,314800.10781850334,903560,722280
