age,identifier,region,image_filename,raw_intensity_sum,masked_mean_intensity_sum,total_image_pixels,tissue_area_pixels
p12,M678,VISpor,M678_s083_VISpor.tif,77658,57.850460203882164,88000,38800
p12,M678,VISpor,M678_s084_VISpor.tif,1192275,63468.30226327843,1358300,635080
p12,M678,VISpor,M678_s085_VISpor.tif,2506202,1167.4263621429611,2901580,1253140
p12,M678,VISrl,M678_s063_VISrl.tif,16045736,408204.31612844305,3608240,1912680
p12,M678,VISrl,M678_s064_VISrl.tif,8041559,215968.01873410644,3488800,1760000
p12,M678,VISrl,M678_s065_VISrl.tif,15084744,389065.72042629804,3794219,2146260
p12,M678,VISrl,M678_s066_VISrl.tif,11612057,299040.89842551266,4185600,2223600
p12,M678,VISrl,M678_s067_VISrl.tif,16159807,503604.36950988113,4710960,2595560
p12,M678,VISrl,M678_s068_VISrl.tif,21288991,500510.06906549394,3530100,1952840
p12,M678,VISrl,M678_s070_VISrl.tif,8767374,305087.7459767307,2584400,1281600
p12,M678,VISrl,M678_s071_VISrl.tif,9392625,258793.0925652607,2190720,1028140
p12,M704,RSPagl,M704_s050_RSPagl.tif,6517420,178557.26581704756,1330000,998800
p12,M704,RSPagl,M704_s051_RSPagl.tif,11020398,360401.4324594019,1584000,1064800
p12,M704,RSPagl,M704_s052_RSPagl.tif,4628103,120953.27747842218,1408760,790220
p12,M704,RSPagl,M704_s054_RSPagl.tif,4930443,109918.64836816717,1585760,960960
p12,M704,RSPagl,M704_s055_RSPagl.tif,4952734,101483.21115219899,1443120,927980
p12,M704,RSPagl,M704_s056_RSPagl.tif,5743258,171696.0859331824,1246400,907200
p12,M704,RSPagl,M704_s057_RSPagl.tif,4062280,202201.84481875494,1637600,1082800
p12,M704,RSPagl,M704_s058_RSPagl.tif,3474660,93701.62398775254,1262800,840400
p12,M704,RSPagl,M704_s059_RSPagl.tif,3813427,87046.3164941146,1107600,750800
p12,M704,RSPagl,M704_s060_RSPagl.tif,2917304,138589.4400754443,1249600,817600
p12,M704,RSPagl,M704_s061_RSPagl.tif,2478828,126161.76359533124,1140260,765940
p12,M704,RSPagl,M704_s065_RSPagl.tif,755279,774.7309700508309,1197180,754612
p12,M704,RSPd,M704_s042_RSPd.tif,19482190,536063.3571240085,3586460,2187520
p12,M704,RSPd,M704_s043_RSPd.tif,15182482,367061.98625299195,3340800,2100000
p12,M704,RSPd,M704_s045_RSPd.tif,13306204,401237.7750082463,2901600,1831600
p12,M704,RSPd,M704_s046_RSPd.tif,13061735,335449.7353646165,3021200,1802000
p12,M704,RSPd,M704_s047_RSPd.tif,19300792,465786.93583524576,3534000,1962400
p12,M704,RSPd,M704_s048_RSPd.tif,20458483,468737.5139805399,2512920,1493960
p12,M704,RSPd,M704_s050_RSPd.tif,14687515,436729.0347695612,3144740,2042700
p12,M704,RSPd,M704_s051_RSPd.tif,20868424,646943.313531763,4153740,2034540
p12,M704,RSPd,M704_s052_RSPd.tif,9275869,283040.5571091758,2436000,1444000
p12,M704,RSPd,M704_s053_RSPd.tif,8639831,269318.54391093657,2649600,1451200
p12,M704,RSPd,M704_s055_RSPd.tif,9838442,280095.9457719983,2802800,1755600
p12,M704,RSPd,M704_s056_RSPd.tif,11213925,336305.8418686723,2656800,1633200
p12,M704,RSPd,M704_s057_RSPd.tif,7194189,347963.4730479519,3025800,1885920
p12,M704,RSPd,M704_s058_RSPd.tif,6379093,231134.25357778926,2492800,1502000
p12,M704,RSPd,M704_s059_RSPd.tif,6850901,151515.6741539268,2425060,1367140
p12,M704,RSPd,M704_s061_RSPd.tif,4745496,282200.7624566703,2589600,1432000
p12,M704,RSPd,M704_s063_RSPd.tif,1873230,281011.9800194886,2413340,1197260
p12,M704,RSPd,M704_s065_RSPd.tif,1387825,4634.540132120349,2492000,1382833
p12,M704,RSPv,M704_s050_RSPv.tif,17241479,552485.4229262717,3360300,2125640
p12,M704,RSPv,M704_s051_RSPv.tif,30301686,947146.5288673018,5208060,3107560
p12,M704,RSPv,M704_s052_RSPv.tif,17695892,531422.2171686778,5241600,2974000
p12,M704,RSPv,M704_s053_RSPv.tif,19205353,577589.876726377,5700000,3301600
p12,M704,RSPv,M704_s056_RSPv.tif,21715177,695742.7320448728,4998000,3410800
p12,M704,RSPv,M704_s066_RSPv.tif,4370296,42556.447489581056,4827920,2171040
p12,M704,VISa,M704_s043_VISa.tif,20745061,443692.1554098473,5149600,2879600
p12,M704,VISa,M704_s044_VISa.tif,35123995,901084.1976534461,5067700,3193100
p12,M704,VISa,M704_s045_VISa.tif,27888528,690158.9512274973,5938920,3720360
p12,M704,VISa,M704_s046_VISa.tif,22892687,612221.5453810175,5742000,3570800
p12,M704,VISa,M704_s047_VISa.tif,36941613,1106892.8892947342,5856860,3649040
p12,M704,VISa,M704_s048_VISa.tif,37906435,1076754.0620368428,6991040,3742620
p12,M704,VISa,M704_s049_VISa.tif,23883190,732945.7991253221,4436960,2745220
p12,M704,VISa,M704_s050_VISa.tif,18956193,581079.8499112297,4725120,2887640
p12,M704,VISa,M704_s051_VISa.tif,34136842,961900.2708409682,4657660,2852820
p12,M704,VISal,M704_s052_VISal.tif,5391687,181367.58234277114,2108221,997701
p12,M704,VISal,M704_s053_VISal.tif,5068860,133754.5749088118,2234220,966120
p12,M704,VISal,M704_s055_VISal.tif,7930118,234070.4603054246,3492720,1866920
p12,M704,VISal,M704_s056_VISal.tif,10833701,386286.0712191148,3571540,1868840
p12,M704,VISal,M704_s057_VISal.tif,6643229,377645.29685452534,3704180,1857840
p12,M704,VISal,M704_s058_VISal.tif,8703618,329657.56361629686,4058400,2045200
p12,M704,VISal,M704_s059_VISal.tif,10403480,203588.3385783993,3998340,2040920
p12,M704,VISal,M704_s060_VISal.tif,5794254,216377.2012149872,3502000,1756800
p12,M704,VISal,M704_s061_VISal.tif,7949593,556296.8478124868,4196360,2188880
p12,M704,VISal,M704_s062_VISal.tif,4179156,184849.94219409477,3796440,2066100
p12,M704,VISam,M704_s050_VISam.tif,6482661,181299.41920525228,1780000,994000
p12,M704,VISam,M704_s051_VISam.tif,14135342,395418.3007754676,2053200,1372400
p12,M704,VISam,M704_s052_VISam.tif,6156123,149371.81238790601,1957620,1111020
p12,M704,VISam,M704_s053_VISam.tif,5822320,229578.82438866244,1683180,1077300
p12,M704,VISl,M704_s063_VISl.tif,1912947,201427.55700568153,2016000,1106400
p12,M704,VISl,M704_s064_VISl.tif,2607957,116473.10794742983,2539680,1323080
p12,M704,VISl,M704_s065_VISl.tif,2076755,213856.47886230078,3835980,1780312
p12,M704,VISl,M704_s066_VISl.tif,3818238,192285.162832917,3647200,1758000
p12,M704,VISl,M704_s067_VISl.tif,4159126,168076.77547940254,3075440,1511760
p12,M704,VISl,M704_s068_VISl.tif,3775983,410322.28045775404,3476000,1419140
p12,M704,VISli,M704_s065_VISli.tif,798666,5521.276567826457,2235600,792726
p12,M704,VISli,M704_s066_VISli.tif,1616292,53712.926454086,2071380,796160
p12,M704,VISli,M704_s067_VISli.tif,1952258,105741.8505557681,1899240,820660
p12,M704,VISli,M704_s068_VISli.tif,1653429,73290.40516770528,2288040,782480
p12,M704,VISli,M704_s071_VISli.tif,1316559,25199.138397061506,1955060,630320
p12,M704,VISli,M704_s073_VISli.tif,1373470,67805.8601493294,1445520,732420
p12,M704,VISli,M704_s074_VISli.tif,1554624,131296.3913698733,1280640,872480
p12,M704,VISp,M704_s052_VISp.tif,9154364,235000.46777851597,3244800,1711200
p12,M704,VISp,M704_s053_VISp.tif,10818260,363630.53331970674,3312800,1924800
p12,M704,VISp,M704_s054_VISp.tif,15481756,463752.2668884006,5740800,3145600
p12,M704,VISp,M704_s055_VISp.tif,15982040,617436.2639797415,5751900,3254180
p12,M704,VISp,M704_s056_VISp.tif,19679879,640994.9613390085,5304000,3218400
p12,M704,VISp,M704_s057_VISp.tif,14062048,619982.4666313318,6375460,3598180
p12,M704,VISp,M704_s058_VISp.tif,17200481,911438.9935186498,7017060,3819280
p12,M704,VISp,M704_s059_VISp.tif,18433223,780663.914696877,6324180,3469620
p12,M704,VISp,M704_s060_VISp.tif,13902042,750006.0486183305,6835380,3641640
p12,M704,VISp,M704_s061_VISp.tif,15561860,1095920.392631911,7601220,3858880
p12,M704,VISp,M704_s062_VISp.tif,9463699,948771.6263818229,6498580,3948340
p12,M704,VISp,M704_s063_VISp.tif,12103981,1853146.9119571932,8018400,4318780
p12,M704,VISp,M704_s064_VISp.tif,14494965,2360816.8852797775,7273640,4166520
p12,M704,VISp,M704_s065_VISp.tif,21959488,5021680.072531296,8889400,4865847
p12,M704,VISp,M704_s066_VISp.tif,26298824,4394734.509725733,9044940,4840320
p12,M704,VISp,M704_s067_VISp.tif,25679032,4159590.887958406,10312400,5302340
p12,M704,VISp,M704_s068_VISp.tif,42812005,8108042.156896436,10336480,5026300
p12,M704,VISp,M704_s069_VISp.tif,54204120,8582366.739570552,15426880,6707360
p12,M704,VISp,M704_s070_VISp.tif,29396504,4387496.877403757,14420700,6439720
p12,M704,VISp,M704_s071_VISp.tif,24255128,3450921.502863928,11127480,5441340
p12,M704,VISp,M704_s072_VISp.tif,21766140,2065300.7956243823,11906940,5699800
p12,M704,VISp,M704_s073_VISp.tif,14234098,1729565.5193996087,9963240,5170100
p12,M704,VISp,M704_s074_VISp.tif,11947805,1378922.7470925965,9971720,5272460
p12,M704,VISp,M704_s075_VISp.tif,12799467,934639.5539289529,12390200,6024100
p12,M704,VISpm,M704_s052_VISpm.tif,5330337,142292.60414446663,1846000,992400
p12,M704,VISpm,M704_s053_VISpm.tif,6693927,268632.2193973404,1909600,1160800
p12,M704,VISpm,M704_s054_VISpm.tif,11487353,400323.53592951235,3496000,2167200
p12,M704,VISpm,M704_s055_VISpm.tif,12162378,429988.65344835265,3684060,2292520
p12,M704,VISpm,M704_s056_VISpm.tif,14664238,485026.85853676545,3307900,2391300
p12,M704,VISpm,M704_s057_VISpm.tif,9701401,432848.7587078359,3882000,2549400
p12,M704,VISpm,M704_s058_VISpm.tif,7875205,365242.52326614043,3132800,1815600
p12,M704,VISpm,M704_s059_VISpm.tif,8683951,259151.26431044884,2891320,1745880
p12,M704,VISpm,M704_s060_VISpm.tif,7514619,283273.9599965123,3302400,1998400
p12,M704,VISpm,M704_s061_VISpm.tif,5452691,346623.8409675086,2712160,1563040
p12,M704,VISpor,M704_s072_VISpor.tif,761749,50006.766248632484,720000,293200
p12,M704,VISpor,M704_s073_VISpor.tif,2065268,180290.00631835603,2338920,1152280
p12,M704,VISpor,M704_s074_VISpor.tif,3271771,250858.784649727,3260880,1794720
p12,M704,VISpor,M704_s075_VISpor.tif,5349312,102725.49082377685,3809700,2732720
p12,M704,VISrl,M704_s051_VISrl.tif,12227276,409609.18695550156,2144000,930000
p12,M704,VISrl,M704_s052_VISrl.tif,11469381,316108.3893866475,4350540,2171140
p12,M704,VISrl,M704_s053_VISrl.tif,10741757,386289.1547000556,3892980,1956980
p12,M704,VISrl,M704_s054_VISrl.tif,7378916,247962.7221855883,3393600,1710940
p12,M704,VISrl,M704_s055_VISrl.tif,5947961,210768.89310682408,2868840,1355760
p12,M704,VISrl,M704_s056_VISrl.tif,7536746,324891.225133628,2496420,1171500
p12,M704,VISrl,M704_s057_VISrl.tif,3959728,240046.52713286324,2403960,987240
p12,M704,VISrl,M704_s058_VISrl.tif,2363340,209562.7906084057,1482000,424800
p12,M704,VISrl,M704_s059_VISrl.tif,3802472,181295.57749120102,1760800,697600
p12,M704,VISrl,M704_s060_VISrl.tif,1204137,69201.44697126473,1345600,317600
p12,M705,RSPagl,M705_s041_RSPagl.tif,11055536,230576.9271911928,1376000,811200
p12,M705,RSPagl,M705_s042_RSPagl.tif,10747641,261971.73338826155,1685600,784400
p12,M705,RSPagl,M705_s043_RSPagl.tif,4989205,93823.47947365744,1124800,692000
p12,M705,RSPagl,M705_s045_RSPagl.tif,10822614,443652.99130196346,864000,667600
p12,M705,RSPagl,M705_s050_RSPagl.tif,5035648,113674.54193070348,1138500,508440
p12,M705,RSPagl,M705_s051_RSPagl.tif,3024730,69739.23466361337,1064000,552400
p12,M705,RSPagl,M705_s052_RSPagl.tif,8395747,208620.5255315396,1076460,682220
p12,M705,RSPagl,M705_s053_RSPagl.tif,6805794,168214.98616431575,1185600,731200
p12,M705,RSPagl,M705_s054_RSPagl.tif,5303760,115866.34431775963,1094400,754800
p12,M705,RSPagl,M705_s055_RSPagl.tif,7051591,168124.8792573952,1003200,738800
p12,M705,RSPagl,M705_s056_RSPagl.tif,4062695,154073.9933411444,827320,594440
p12,M705,RSPagl,M705_s058_RSPagl.tif,4376394,94760.201509479,1050000,726400
p12,M705,RSPagl,M705_s059_RSPagl.tif,3862630,123186.99308854033,1051200,740000
p12,M705,RSPagl,M705_s060_RSPagl.tif,8126495,207934.39047336183,950400,678400
p12,M705,RSPagl,M705_s061_RSPagl.tif,3710046,71628.99283549761,1065600,743600
p12,M705,RSPagl,M705_s062_RSPagl.tif,5346402,126379.26310035073,979600,704000
p12,M705,RSPagl,M705_s064_RSPagl.tif,4056121,107233.4713642954,780800,541200
p12,M705,RSPagl,M705_s065_RSPagl.tif,2623061,35193.84179445495,761600,521600
p12,M705,RSPagl,M705_s066_RSPagl.tif,2913840,57050.30593267362,1240620,690180
p12,M705,RSPagl,M705_s067_RSPagl.tif,4015349,122813.34370528584,1458000,787600
p12,M705,RSPagl,M705_s074_RSPagl.tif,1935829,28048.696480703165,3475360,941740
p12,M705,RSPagl,M705_s076_RSPagl.tif,3867604,111603.06905689416,921600,612000
p12,M705,RSPd,M705_s049_RSPd.tif,6589404,253452.50595116292,2511600,1474800
p12,M705,RSPd,M705_s050_RSPd.tif,9703114,225032.9487363169,1591200,975200
p12,M705,RSPd,M705_s054_RSPd.tif,8925693,293036.48482496286,2133060,1336540
p12,M705,RSPd,M705_s055_RSPd.tif,12533965,289154.16168853414,2102400,1282000
p12,M705,RSPd,M705_s056_RSPd.tif,16807342,481453.69327946374,2318400,1310800
p12,M705,RSPd,M705_s058_RSPd.tif,7645415,201228.05014099568,2042400,1266400
p12,M705,RSPd,M705_s059_RSPd.tif,7139497,208044.380259689,2101600,1301200
p12,M705,RSPd,M705_s060_RSPd.tif,15072552,323179.86202651425,1848000,1101600
p12,M705,RSPd,M705_s061_RSPd.tif,6839575,76789.04984818393,2334240,1351560
p12,M705,RSPd,M705_s062_RSPd.tif,11165597,285162.5753813933,2523200,1431600
p12,M705,RSPd,M705_s064_RSPd.tif,9339380,211967.33992697325,2028000,1051200
p12,M705,RSPd,M705_s065_RSPd.tif,5793771,109936.07178595678,2624400,1140400
p12,M705,RSPd,M705_s066_RSPd.tif,5056693,187306.49936330025,2648220,1117820
p12,M705,RSPd,M705_s067_RSPd.tif,6577511,178199.28514954002,3280000,1225200
p12,M705,RSPd,M705_s076_RSPd.tif,8092515,174452.3406712858,2358400,1131600
p12,M705,RSPd,M705_s077_RSPd.tif,3144206,69752.43871715039,6628640,1501720
p12,M705,RSPd,M705_s078_RSPd.tif,1443404,26787.95125902223,5968360,1402905
p12,M705,RSPd,M705_s079_RSPd.tif,3666528,262751.0612390261,5855520,2003080
p12,M705,RSPv,M705_s049_RSPv.tif,7566962,324714.2620696539,2562000,1593600
p12,M705,RSPv,M705_s055_RSPv.tif,27081184,710563.320259194,3830400,2450000
p12,M705,RSPv,M705_s056_RSPv.tif,18335845,677349.487864554,3510800,2210000
p12,M705,RSPv,M705_s058_RSPv.tif,16961917,476928.5190328211,4029600,2730800
p12,M705,RSPv,M705_s062_RSPv.tif,23632567,611697.0017362144,5491080,3225500
p12,M705,RSPv,M705_s065_RSPv.tif,13180909,306245.0569672647,6204000,2626400
p12,M705,RSPv,M705_s070_RSPv.tif,2860414,142369.96926586604,4488040,1524840
p12,M705,VISa,M705_s038_VISa.tif,1700755,22777.08589176403,842800,340000
p12,M705,VISa,M705_s041_VISa.tif,49845515,1137171.8974018123,5723200,3591200
p12,M705,VISa,M705_s042_VISa.tif,41367187,999812.5347827594,5639200,2965200
p12,M705,VISa,M705_s043_VISa.tif,21452105,611219.3353853525,5197260,2909000
p12,M705,VISa,M705_s044_VISa.tif,39981347,915857.0115543208,4056620,2323920
p12,M705,VISa,M705_s046_VISa.tif,21434762,505385.4650802693,3542400,1968400
p12,M705,VISa,M705_s047_VISa.tif,19033004,494625.4284211594,3018400,1808400
p12,M705,VISa,M705_s049_VISa.tif,8407434,236128.11647208757,2905620,1465460
p12,M705,VISa,M705_s050_VISa.tif,10866671,276023.0182382076,2268000,1072000
p12,M705,VISa,M705_s051_VISa.tif,4017726,100430.90081624588,1203600,565200
p12,M705,VISal,M705_s055_VISal.tif,7943683,180164.8768872387,1536360,689300
p12,M705,VISal,M705_s056_VISal.tif,6657722,251373.20234236706,2130000,1028400
p12,M705,VISal,M705_s058_VISal.tif,6674838,216945.6366860272,2220000,1113600
p12,M705,VISal,M705_s059_VISal.tif,6925453,237310.10497882927,2277600,1182400
p12,M705,VISal,M705_s060_VISal.tif,17908912,468056.6375612874,3166200,1689760
p12,M705,VISal,M705_s061_VISal.tif,10191260,210109.1952717572,3725960,2028280
p12,M705,VISal,M705_s062_VISal.tif,19991559,518338.13898442144,3876480,2119620
p12,M705,VISam,M705_s049_VISam.tif,8486343,276468.93974235473,3091200,1697600
p12,M705,VISam,M705_s050_VISam.tif,15525099,427357.9492637391,2588040,1514080
p12,M705,VISam,M705_s051_VISam.tif,13118297,396725.49779393274,3294400,1972600
p12,M705,VISam,M705_s053_VISam.tif,16204500,469551.9513957191,2818800,1812800
p12,M705,VISam,M705_s054_VISam.tif,10598148,319308.4896397361,2054000,1430400
p12,M705,VISam,M705_s055_VISam.tif,11529738,398054.1872780437,1569260,1136200
p12,M705,VISam,M705_s056_VISam.tif,4003468,183000.71056171853,880740,620200
p12,M705,VISl,M705_s062_VISl.tif,995049,36683.899971565705,278400,125200
p12,M705,VISl,M705_s063_VISl.tif,3363706,226645.570957572,1938000,945200
p12,M705,VISl,M705_s064_VISl.tif,9081302,270273.80733114266,2720000,1476400
p12,M705,VISl,M705_s065_VISl.tif,9791753,311603.39414879086,3468000,1783200
p12,M705,VISl,M705_s066_VISl.tif,6451803,200694.33601079893,2955120,1486760
p12,M705,VISl,M705_s068_VISl.tif,4658056,170575.22403978734,2390880,1316920
p12,M705,VISl,M705_s069_VISl.tif,5382554,104380.45236795652,2983760,1732660
p12,M705,VISl,M705_s071_VISl.tif,2588678,53512.76952908491,2522520,1278880
p12,M705,VISl,M705_s072_VISl.tif,3476180,145622.37726405464,2531840,1518920
p12,M705,VISl,M705_s073_VISl.tif,2517454,65200.04852114744,2436120,1222380
p12,M705,VISl,M705_s074_VISl.tif,2027278,43621.90883014726,2153200,993980
p12,M705,VISl,M705_s075_VISl.tif,2503811,57061.06443064486,2272320,1143900
p12,M705,VISl,M705_s076_VISl.tif,10729502,372191.4024381016,2958400,1499600
p12,M705,VISl,M705_s077_VISl.tif,2680355,74795.57853108998,2912760,1343420
p12,M705,VISl,M705_s078_VISl.tif,1155133,39581.94815023614,2127000,1076838
p12,M705,VISl,M705_s079_VISl.tif,2250689,38467.845738551965,1941840,1140060
p12,M705,VISli,M705_s070_VISli.tif,1342452,137889.05626766896,1781640,802700
p12,M705,VISli,M705_s073_VISli.tif,1349661,10246.356515828367,1442320,677880
p12,M705,VISli,M705_s075_VISli.tif,1330230,21364.223361554177,1446360,644440
p12,M705,VISli,M705_s078_VISli.tif,640670,14103.165618924682,1479720,623293
p12,M705,VISli,M705_s079_VISli.tif,1297345,41902.86050754608,1168880,675360
p12,M705,VISp,M705_s051_VISp.tif,3699149,98715.35395573071,756000,406800
p12,M705,VISp,M705_s052_VISp.tif,10100455,244827.23375831085,1702580,850820
p12,M705,VISp,M705_s053_VISp.tif,10172649,280922.62573782145,2307320,1179280
p12,M705,VISp,M705_s054_VISp.tif,11735178,322841.89900831337,2435160,1364160
p12,M705,VISp,M705_s055_VISp.tif,18193530,434189.76872458926,2786400,1660800
p12,M705,VISp,M705_s056_VISp.tif,16795729,724850.8376444428,3528860,2199160
p12,M705,VISp,M705_s058_VISp.tif,22776297,641339.5576568649,6302580,3665140
p12,M705,VISp,M705_s059_VISp.tif,28077788,862307.3286532606,6564120,3606860
p12,M705,VISp,M705_s060_VISp.tif,56548454,1660187.6366091883,8538580,4798220
p12,M705,VISp,M705_s061_VISp.tif,25911861,736497.9568864909,9263940,5071760
p12,M705,VISp,M705_s062_VISp.tif,39723023,1095921.4185434256,8280020,4258120
p12,M705,VISp,M705_s063_VISp.tif,17090591,849876.2146516601,9554160,4521240
p12,M705,VISp,M705_s064_VISp.tif,28666394,920948.7217536028,8407200,4255600
p12,M705,VISp,M705_s065_VISp.tif,20952552,626437.1838551642,6913340,4026700
p12,M705,VISp,M705_s066_VISp.tif,21549844,1082912.1646510505,9801420,4800080
p12,M705,VISp,M705_s067_VISp.tif,27688792,1691289.0811476938,10543980,4931200
p12,M705,VISp,M705_s068_VISp.tif,18505536,1060378.531242962,10834500,4760700
p12,M705,VISp,M705_s069_VISp.tif,22903045,1713255.5994071472,13481280,5951940
p12,M705,VISp,M705_s070_VISp.tif,12474200,920458.9065014806,13106880,5798440
p12,M705,VISp,M705_s071_VISp.tif,11493029,923598.1531290493,10741920,4675220
p12,M705,VISp,M705_s072_VISp.tif,20498189,2364151.260839714,10544380,5048300
p12,M705,VISp,M705_s073_VISp.tif,33868325,5219694.851625673,9475680,4190120
p12,M705,VISp,M705_s074_VISp.tif,52667556,7228729.094942993,9846720,4288720
p12,M705,VISp,M705_s075_VISp.tif,39059943,5292202.365712021,10933200,4714760
p12,M705,VISp,M705_s076_VISp.tif,41490532,1379270.0866428446,9719120,5476780
p12,M705,VISp,M705_s077_VISp.tif,29226295,4607230.2012592545,14471280,5581560
p12,M705,VISp,M705_s078_VISp.tif,13234156,2422606.671949411,12206560,4833788
p12,M705,VISp,M705_s079_VISp.tif,16662309,1871533.3298215428,13751980,5774160
p12,M705,VISpm,M705_s054_VISpm.tif,5612757,148139.68414647528,1211040,693260
p12,M705,VISpm,M705_s055_VISpm.tif,9940288,251729.33876088273,1401600,949600
p12,M705,VISpm,M705_s058_VISpm.tif,3505044,90006.58229284911,1094400,572000
p12,M705,VISpm,M705_s059_VISpm.tif,4190876,117568.65693484433,1632000,706800
p12,M705,VISpm,M705_s060_VISpm.tif,8376003,216589.14248945922,2353360,711140
p12,M705,VISpm,M705_s061_VISpm.tif,2881639,45163.63016785162,1092000,586000
p12,M705,VISpm,M705_s062_VISpm.tif,10778173,305111.98608816817,1969440,1347740
p12,M705,VISpm,M705_s063_VISpm.tif,4460997,236773.5232933149,2064000,1249600
p12,M705,VISpm,M705_s064_VISpm.tif,6489336,176084.80805812054,1462800,947200
p12,M705,VISpm,M705_s065_VISpm.tif,3657003,52078.21366592822,1008000,721600
p12,M705,VISpm,M705_s074_VISpm.tif,872410,19290.92776940778,838800,422240
p12,M705,VISpor,M705_s074_VISpor.tif,606761,14224.727137715741,810160,297160
p12,M705,VISpor,M705_s075_VISpor.tif,1338876,5023.946067138313,1768500,667600
p12,M705,VISpor,M705_s077_VISpor.tif,2500419,33838.839481081945,2935800,1257420
p12,M705,VISrl,M705_s049_VISrl.tif,11851936,346603.61228900275,3524040,1804860
p12,M705,VISrl,M705_s050_VISrl.tif,22399781,616350.9436565102,3795120,2082600
p12,M705,VISrl,M705_s052_VISrl.tif,12630017,321264.91579477966,2832060,1174840
p12,M705,VISrl,M705_s053_VISrl.tif,12054443,324179.24371513416,3032020,1355580
p12,M705,VISrl,M705_s054_VISrl.tif,12204427,354293.0499530733,3199200,1554400
p12,M705,VISrl,M705_s055_VISrl.tif,23390854,605757.0933350838,3836100,2047680
p12,M705,VISrl,M705_s056_VISrl.tif,13807491,563440.7302695889,3607720,1857020
p12,M705,VISrl,M705_s058_VISrl.tif,7043220,269119.6192736303,2277600,1144800
p12,M705,VISrl,M705_s059_VISrl.tif,6563351,225905.90989297256,1876000,921600
p12,M705,VISrl,M705_s060_VISrl.tif,10335712,376027.26573631127,2052420,936680
p20,M648,RSPagl,M648_062_RSPagl.tif,28191286,651020.2702427558,1212180,975280
p20,M648,RSPagl,M648_063_RSPagl.tif,14872226,417318.6208235438,1705600,1284800
p20,M648,RSPagl,M648_067_RSPagl.tif,35509219,793020.5859966377,2934400,1905200
p20,M648,RSPagl,M648_068_RSPagl.tif,22992973,484507.9117511082,1444800,1021600
p20,M648,RSPagl,M648_070_RSPagl.tif,18427514,409985.10576646536,1425600,980400
p20,M648,RSPagl,M648_076_RSPagl.tif,17876666,383699.23754829785,2020000,1063200
p20,M648,RSPagl,M648_078_RSPagl.tif,13804342,328675.4009448071,1134000,803600
p20,M648,RSPagl,M648_079_RSPagl.tif,5996340,165180.56433639844,2016000,921600
p20,M648,RSPagl,M648_081_RSPagl.tif,1885240,112198.16347308172,934400,721600
p20,M648,RSPagl,M648_086_RSPagl.tif,3162963,97024.95189645735,1116560,641440
p20,M648,RSPagl,M648_087_RSPagl.tif,5698412,127514.35256441537,1027140,616760
p20,M648,RSPagl,M648_088_RSPagl.tif,21002306,501613.32765647175,1870080,826520
p20,M648,RSPagl,M648_089_RSPagl.tif,4405234,108304.1549266076,1246960,313480
p20,M648,RSPd,M648_067_RSPd.tif,63153106,1460584.77436241,5611260,3251840
p20,M648,RSPd,M648_073_RSPd.tif,22312717,523246.9447635749,3435080,1602700
p20,M648,RSPd,M648_076_RSPd.tif,27243781,584643.6837411679,2938800,1553200
p20,M648,RSPd,M648_077_RSPd.tif,62386734,1286607.4131119526,3307740,1819340
p20,M648,VISa,M648_055_VISa.tif,75043919,1579479.721740497,4319700,1944920
p20,M648,VISa,M648_057_VISa.tif,145440107,3125650.926707573,8164740,4616480
p20,M648,VISa,M648_058_VISa.tif,46375153,1027543.4641985922,5546200,3295060
p20,M648,VISa,M648_060_VISa.tif,144425823,2934286.2873425665,7960680,4355960
p20,M648,VISa,M648_062_VISa.tif,92839642,2136433.6164822695,4687200,3081600
p20,M648,VISa,M648_063_VISa.tif,34257721,836431.0848242252,4898040,3004520
p20,M648,VISa,M648_065_VISa.tif,57361231,1183676.0150158864,3388060,2006600
p20,M648,VISa,M648_066_VISa.tif,28063913,554667.9752944058,2355200,1310000
p20,M648,VISa,M648_067_VISa.tif,57783742,1335903.1440772181,4634100,2967020
p20,M648,VISa,M648_068_VISa.tif,48106626,1001483.3942553248,3047220,2095020
p20,M648,VISal,M648_070_VISal.tif,31975558,690677.731140356,3166879,1617139
p20,M648,VISal,M648_072_VISal.tif,18163573,494825.0733934889,2979200,1622400
p20,M648,VISal,M648_073_VISal.tif,19085174,456251.508155108,2598260,1515000
p20,M648,VISal,M648_074_VISal.tif,21318335,466332.9701615543,2992080,1578960
p20,M648,VISal,M648_075_VISal.tif,45575481,1019938.0303625483,5060000,2672000
p20,M648,VISal,M648_076_VISal.tif,18593775,402197.9744041781,2323200,1061600
p20,M648,VISal,M648_077_VISal.tif,42929847,858566.2549779479,2881920,1478840
p20,M648,VISal,M648_078_VISal.tif,37281522,788799.7351261419,4314200,2323140
p20,M648,VISam,M648_057_VISam.tif,25119050,573677.0221574355,1454180,739280
p20,M648,VISam,M648_058_VISam.tif,15379368,331846.50759996637,2014000,1093200
p20,M648,VISam,M648_059_VISam.tif,12723064,286470.1338977435,2338400,1378000
p20,M648,VISam,M648_060_VISam.tif,22387166,495939.04888456315,1656000,656400
p20,M648,VISam,M648_061_VISam.tif,73470593,1716290.838135994,1834200,630400
p20,M648,VISam,M648_066_VISam.tif,20030811,415720.0223648158,1675860,936300
p20,M648,VISam,M648_067_VISam.tif,54257819,1258179.1610422663,3984120,2845140
p20,M648,VISam,M648_068_VISam.tif,40395456,818627.4812859541,2430000,1794800
