age,identifier,region,image_filename,raw_intensity_sum,masked_median_intensity_sum,total_image_pixels,tissue_area_pixels
p12,M704,RSPv,M704_s052_RSPv.tif,17695892,484503.0,5241600,2974000
p12,M704,RSPv,M704_s053_RSPv.tif,19205353,483712.0,5700000,3301600
p12,M704,RSPv,M704_s056_RSPv.tif,21715177,593770.0,4998000,3410800
p12,M704,RSPv,M704_s066_RSPv.tif,4370296,45345.0,4827920,2171040
p12,M704,VISa,M704_s043_VISa.tif,20745061,425386.0,5149600,2879600
p12,M704,VISa,M704_s044_VISa.tif,35123995,814392.0,5067700,3193100
p12,M704,VISa,M704_s045_VISa.tif,27888528,611077.0,5938920,3720360
p12,M704,VISa,M704_s046_VISa.tif,22892687,589720.0,5742000,3570800
p12,M704,VISa,M704_s047_VISa.tif,36941613,928745.0,5856860,3649040
p12,M704,VISa,M704_s048_VISa.tif,37906435,947299.0,6991040,3742620
p12,M704,VISa,M704_s049_VISa.tif,23883190,660848.0,4436960,2745220
p12,M704,VISa,M704_s050_VISa.tif,18956193,442435.0,4725120,2887640
p12,M704,VISa,M704_s051_VISa.tif,34136842,849490.0,4657660,2852820
p12,M704,VISal,M704_s052_VISal.tif,5391687,148617.0,2108221,997701
p12,M704,VISal,M704_s053_VISal.tif,5068860,148619.0,2234220,966120
p12,M704,VISal,M704_s055_VISal.tif,7930118,252666.0,3492720,1866920
p12,M704,VISal,M704_s056_VISal.tif,10833701,356676.0,3571540,1868840
p12,M704,VISal,M704_s057_VISal.tif,6643229,344109.0,3704180,1857840
p12,M704,VISal,M704_s058_VISal.tif,8703618,406602.0,4058400,2045200
p12,M704,VISal,M704_s059_VISal.tif,10403480,153643.0,3998340,2040920
p12,M704,VISal,M704_s060_VISal.tif,5794254,212434.0,3502000,1756800
p12,M704,VISal,M704_s061_VISal.tif,7949593,552198.0,4196360,2188880
p12,M704,VISal,M704_s062_VISal.tif,4179156,158558.0,3796440,2066100
p12,M704,VISam,M704_s050_VISam.tif,6482661,119372.0,1780000,994000
p12,M704,VISam,M704_s051_VISam.tif,14135342,354137.0,2053200,1372400
p12,M704,VISam,M704_s052_VISam.tif,6156123,141778.0,1957620,1111020
p12,M704,VISam,M704_s053_VISam.tif,5822320,273660.0,1683180,1077300
p12,M704,VISl,M704_s063_VISl.tif,1912947,183700.0,2016000,1106400
p12,M704,VISl,M704_s064_VISl.tif,2607957,40284.0,2539680,1323080
p12,M704,VISl,M704_s065_VISl.tif,2076755,272223.0,3835980,1780312
p12,M704,VISl,M704_s066_VISl.tif,3818238,174745.0,3647200,1758000
p12,M704,VISl,M704_s067_VISl.tif,4159126,111200.0,3075440,1511760
p12,M704,VISl,M704_s068_VISl.tif,3775983,533728.0,3476000,1419140
p12,M704,VISli,M704_s065_VISli.tif,798666,5940.0,2235600,792726
p12,M704,VISli,M704_s066_VISli.tif,1616292,42258.0,2071380,796160
p12,M704,VISli,M704_s067_VISli.tif,1952258,86731.0,1899240,820660
p12,M704,VISli,M704_s068_VISli.tif,1653429,86599.0,2288040,782480
p12,M704,VISli,M704_s071_VISli.tif,1316559,20222.0,1955060,630320
p12,M704,VISli,M704_s073_VISli.tif,1373470,5839.0,1445520,732420
p12,M704,VISli,M704_s074_VISli.tif,1554624,6483.0,1280640,872480
p12,M704,VISp,M704_s052_VISp.tif,9154364,190770.0,3244800,1711200
p12,M704,VISp,M704_s053_VISp.tif,10818260,234794.0,3312800,1924800
p12,M704,VISp,M704_s054_VISp.tif,15481756,382843.0,5740800,3145600
p12,M704,VISp,M704_s055_VISp.tif,15982040,477659.0,5751900,3254180
p12,M704,VISp,M704_s056_VISp.tif,19679879,620251.0,5304000,3218400
p12,M704,VISp,M704_s057_VISp.tif,14062048,496560.0,6375460,3598180
p12,M704,VISp,M704_s058_VISp.tif,17200481,958923.0,7017060,3819280
p12,M704,VISp,M704_s059_VISp.tif,18433223,886647.0,6324180,3469620
p12,M704,VISp,M704_s060_VISp.tif,13902042,743296.0,6835380,3641640
p12,M704,VISp,M704_s061_VISp.tif,15561860,1083072.0,7601220,3858880
p12,M704,VISp,M704_s062_VISp.tif,9463699,1218967.0,6498580,3948340
p12,M704,VISp,M704_s063_VISp.tif,12103981,2399911.0,8018400,4318780
p12,M704,VISp,M704_s064_VISp.tif,14494965,3171978.0,7273640,4166520
p12,M704,VISp,M704_s065_VISp.tif,21959488,6905328.0,8889400,4865847
p12,M704,VISp,M704_s066_VISp.tif,26298824,5958638.0,9044940,4840320
p12,M704,VISp,M704_s067_VISp.tif,25679032,5579545.0,10312400,5302340
p12,M704,VISp,M704_s068_VISp.tif,42812005,11165793.0,10336480,5026300
p12,M704,VISp,M704_s069_VISp.tif,54204120,11551079.0,15426880,6707360
p12,M704,VISp,M704_s070_VISp.tif,29396504,5854313.0,14420700,6439720
p12,M704,VISp,M704_s071_VISp.tif,24255128,4615666.0,11127480,5441340
p12,M704,VISp,M704_s072_VISp.tif,21766140,2493280.0,11906940,5699800
p12,M704,VISp,M704_s073_VISp.tif,14234098,2182141.0,9963240,5170100
p12,M704,VISp,M704_s074_VISp.tif,11947805,1470583.0,9971720,5272460
p12,M704,VISp,M704_s075_VISp.tif,12799467,958154.0,12390200,6024100
p12,M704,VISpm,M704_s052_VISpm.tif,5330337,147807.0,1846000,992400
p12,M704,VISpm,M704_s053_VISpm.tif,6693927,240352.0,1909600,1160800
p12,M704,VISpm,M704_s054_VISpm.tif,11487353,441100.0,3496000,2167200
p12,M704,VISpm,M704_s055_VISpm.tif,12162378,373948.0,3684060,2292520
p12,M704,VISpm,M704_s056_VISpm.tif,14664238,312266.0,3307900,2391300
p12,M704,VISpm,M704_s057_VISpm.tif,9701401,166838.0,3882000,2549400
p12,M704,VISpm,M704_s058_VISpm.tif,7875205,447890.0,3132800,1815600
p12,M704,VISpm,M704_s059_VISpm.tif,8683951,184169.0,2891320,1745880
p12,M704,VISpm,M704_s060_VISpm.tif,7514619,150552.0,3302400,1998400
p12,M704,VISpm,M704_s061_VISpm.tif,5452691,309448.0,2712160,1563040
p12,M704,VISpor,M704_s072_VISpor.tif,761749,49569.0,720000,293200
p12,M704,VISpor,M704_s073_VISpor.tif,2065268,11143.0,2338920,1152280
p12,M704,VISpor,M704_s074_VISpor.tif,3271771,17703.0,3260880,1794720
p12,M704,VISpor,M704_s075_VISpor.tif,5349312,44847.0,3809700,2732720
p12,M704,VISrl,M704_s051_VISrl.tif,12227276,330495.0,2144000,930000
p12,M704,VISrl,M704_s052_VISrl.tif,11469381,322515.0,4350540,2171140
p12,M704,VISrl,M704_s053_VISrl.tif,10741757,448164.0,3892980,1956980
p12,M704,VISrl,M704_s054_VISrl.tif,7378916,250208.0,3393600,1710940
p12,M704,VISrl,M704_s055_VISrl.tif,5947961,215985.0,2868840,1355760
p12,M704,VISrl,M704_s056_VISrl.tif,7536746,366579.0,2496420,1171500
p12,M704,VISrl,M704_s057_VISrl.tif,3959728,206783.0,2403960,987240
p12,M704,VISrl,M704_s058_VISrl.tif,2363340,266892.0,1482000,424800
p12,M704,VISrl,M704_s059_VISrl.tif,3802472,216875.0,1760800,697600
p12,M704,VISrl,M704_s060_VISrl.tif,1204137,75919.0,1345600,317600
p12,M705,RSPagl,M705_s041_RSPagl.tif,11055536,231197.0,1376000,811200
p12,M705,RSPagl,M705_s042_RSPagl.tif,10747641,262086.0,1685600,784400
p12,M705,RSPagl,M705_s043_RSPagl.tif,4989205,98466.0,1124800,692000
p12,M705,RSPagl,M705_s045_RSPagl.tif,10822614,442843.0,864000,667600
p12,M705,RSPagl,M705_s050_RSPagl.tif,5035648,106494.0,1138500,508440
p12,M705,RSPagl,M705_s051_RSPagl.tif,3024730,59360.0,1064000,552400
p12,M705,RSPagl,M705_s052_RSPagl.tif,8395747,178455.0,1076460,682220
p12,M705,RSPagl,M705_s053_RSPagl.tif,6805794,158088.0,1185600,731200
p12,M705,RSPagl,M705_s054_RSPagl.tif,5303760,75542.0,1094400,754800
p12,M705,RSPagl,M705_s055_RSPagl.tif,7051591,160731.0,1003200,738800
p12,M705,RSPagl,M705_s056_RSPagl.tif,4062695,162106.0,827320,594440
p12,M705,RSPagl,M705_s058_RSPagl.tif,4376394,50177.0,1050000,726400
p12,M705,RSPagl,M705_s059_RSPagl.tif,3862630,132583.0,1051200,740000
p12,M705,RSPagl,M705_s060_RSPagl.tif,8126495,209349.0,950400,678400
p12,M705,RSPagl,M705_s061_RSPagl.tif,3710046,55290.0,1065600,743600
p12,M705,RSPagl,M705_s062_RSPagl.tif,5346402,100972.0,979600,704000
p12,M705,RSPagl,M705_s064_RSPagl.tif,4056121,109319.0,780800,541200
p12,M705,RSPagl,M705_s065_RSPagl.tif,2623061,34463.0,761600,521600
p12,M705,RSPagl,M705_s066_RSPagl.tif,2913840,53601.0,1240620,690180
p12,M705,RSPagl,M705_s067_RSPagl.tif,4015349,38553.0,1458000,787600
p12,M705,RSPagl,M705_s074_RSPagl.tif,1935829,14913.0,3475360,941740
p12,M705,RSPagl,M705_s076_RSPagl.tif,3867604,119739.0,921600,612000
p12,M705,RSPd,M705_s049_RSPd.tif,6589404,238465.0,2511600,1474800
p12,M705,RSPd,M705_s050_RSPd.tif,9703114,212544.0,1591200,975200
p12,M705,RSPd,M705_s054_RSPd.tif,8925693,125794.0,2133060,1336540
p12,M705,RSPd,M705_s055_RSPd.tif,12533965,258471.0,2102400,1282000
p12,M705,RSPd,M705_s056_RSPd.tif,16807342,443182.0,2318400,1310800
p12,M705,RSPd,M705_s058_RSPd.tif,7645415,118060.0,2042400,1266400
p12,M705,RSPd,M705_s059_RSPd.tif,7139497,209409.0,2101600,1301200
p12,M705,RSPd,M705_s060_RSPd.tif,15072552,313120.0,1848000,1101600
p12,M705,RSPd,M705_s061_RSPd.tif,6839575,71369.0,2334240,1351560
p12,M705,RSPd,M705_s062_RSPd.tif,11165597,237128.0,2523200,1431600
p12,M705,RSPd,M705_s064_RSPd.tif,9339380,193025.0,2028000,1051200
p12,M705,RSPd,M705_s065_RSPd.tif,5793771,117180.0,2624400,1140400
p12,M705,RSPd,M705_s066_RSPd.tif,5056693,190461.0,2648220,1117820
p12,M705,RSPd,M705_s067_RSPd.tif,6577511,120149.0,3280000,1225200
p12,M705,RSPd,M705_s076_RSPd.tif,8092515,166549.0,2358400,1131600
p12,M705,RSPd,M705_s077_RSPd.tif,3144206,49365.0,6628640,1501720
p12,M705,RSPd,M705_s078_RSPd.tif,1443404,34561.0,5968360,1402905
p12,M705,RSPd,M705_s079_RSPd.tif,3666528,18742.0,5855520,2003080
p12,M705,RSPv,M705_s049_RSPv.tif,7566962,182200.0,2562000,1593600
p12,M705,RSPv,M705_s055_RSPv.tif,27081184,617503.0,3830400,2450000
p12,M705,RSPv,M705_s056_RSPv.tif,18335845,608812.0,3510800,2210000
p12,M705,RSPv,M705_s058_RSPv.tif,16961917,410481.0,4029600,2730800
p12,M705,RSPv,M705_s062_RSPv.tif,23632567,511371.0,5491080,3225500
p12,M705,RSPv,M705_s065_RSPv.tif,13180909,245202.0,6204000,2626400
p12,M705,RSPv,M705_s070_RSPv.tif,2860414,13464.0,4488040,1524840
p12,M705,VISa,M705_s038_VISa.tif,1700755,14151.0,842800,340000
p12,M705,VISa,M705_s041_VISa.tif,49845515,1171228.0,5723200,3591200
p12,M705,VISa,M705_s042_VISa.tif,41367187,1027538.0,5639200,2965200
p12,M705,VISa,M705_s043_VISa.tif,21452105,702510.0,5197260,2909000
p12,M705,VISa,M705_s044_VISa.tif,39981347,884694.0,4056620,2323920
p12,M705,VISa,M705_s046_VISa.tif,21434762,412822.0,3542400,1968400
p12,M705,VISa,M705_s047_VISa.tif,19033004,481071.0,3018400,1808400
p12,M705,VISa,M705_s049_VISa.tif,8407434,194958.0,2905620,1465460
p12,M705,VISa,M705_s050_VISa.tif,10866671,280028.0,2268000,1072000
p12,M705,VISa,M705_s051_VISa.tif,4017726,83878.0,1203600,565200
p12,M705,VISal,M705_s055_VISal.tif,7943683,158482.0,1536360,689300
p12,M705,VISal,M705_s056_VISal.tif,6657722,235059.0,2130000,1028400
p12,M705,VISal,M705_s058_VISal.tif,6674838,155275.0,2220000,1113600
p12,M705,VISal,M705_s059_VISal.tif,6925453,210948.0,2277600,1182400
p12,M705,VISal,M705_s060_VISal.tif,17908912,351037.0,3166200,1689760
p12,M705,VISal,M705_s061_VISal.tif,10191260,99468.0,3725960,2028280
p12,M705,VISal,M705_s062_VISal.tif,19991559,506955.0,3876480,2119620
p12,M705,VISam,M705_s049_VISam.tif,8486343,182113.0,3091200,1697600
p12,M705,VISam,M705_s050_VISam.tif,15525099,407334.0,2588040,1514080
p12,M705,VISam,M705_s051_VISam.tif,13118297,330516.0,3294400,1972600
p12,M705,VISam,M705_s053_VISam.tif,16204500,393701.0,2818800,1812800
p12,M705,VISam,M705_s054_VISam.tif,10598148,365876.0,2054000,1430400
p12,M705,VISam,M705_s055_VISam.tif,11529738,429785.0,1569260,1136200
p12,M705,VISam,M705_s056_VISam.tif,4003468,180130.0,880740,620200
p12,M705,VISl,M705_s062_VISl.tif,995049,37374.0,278400,125200
p12,M705,VISl,M705_s063_VISl.tif,3363706,236770.0,1938000,945200
p12,M705,VISl,M705_s064_VISl.tif,9081302,266791.0,2720000,1476400
p12,M705,VISl,M705_s065_VISl.tif,9791753,324112.0,3468000,1783200
p12,M705,VISl,M705_s066_VISl.tif,6451803,220768.0,2955120,1486760
p12,M705,VISl,M705_s068_VISl.tif,4658056,171564.0,2390880,1316920
p12,M705,VISl,M705_s069_VISl.tif,5382554,107589.0,2983760,1732660
p12,M705,VISl,M705_s071_VISl.tif,2588678,24464.0,2522520,1278880
p12,M705,VISl,M705_s072_VISl.tif,3476180,125656.0,2531840,1518920
p12,M705,VISl,M705_s073_VISl.tif,2517454,72754.0,2436120,1222380
p12,M705,VISl,M705_s074_VISl.tif,2027278,46700.0,2153200,993980
p12,M705,VISl,M705_s075_VISl.tif,2503811,42890.0,2272320,1143900
p12,M705,VISl,M705_s076_VISl.tif,10729502,322059.0,2958400,1499600
p12,M705,VISl,M705_s077_VISl.tif,2680355,29973.0,2912760,1343420
p12,M705,VISl,M705_s078_VISl.tif,1155133,28008.0,2127000,1076838
p12,M705,VISl,M705_s079_VISl.tif,2250689,9117.0,1941840,1140060
p12,M705,VISli,M705_s070_VISli.tif,1342452,65586.0,1781640,802700
p12,M705,VISli,M705_s073_VISli.tif,1349661,2663.0,1442320,677880
p12,M705,VISli,M705_s075_VISli.tif,1330230,17516.0,1446360,644440
p12,M705,VISli,M705_s078_VISli.tif,640670,17861.0,1479720,623293
p12,M705,VISli,M705_s079_VISli.tif,1297345,1216.0,1168880,675360
p12,M705,VISp,M705_s051_VISp.tif,3699149,61884.0,756000,406800
p12,M705,VISp,M705_s052_VISp.tif,10100455,224395.0,1702580,850820
p12,M705,VISp,M705_s053_VISp.tif,10172649,275372.0,2307320,1179280
p12,M705,VISp,M705_s054_VISp.tif,11735178,289394.0,2435160,1364160
p12,M705,VISp,M705_s055_VISp.tif,18193530,439789.0,2786400,1660800
p12,M705,VISp,M705_s056_VISp.tif,16795729,629757.0,3528860,2199160
p12,M705,VISp,M705_s058_VISp.tif,22776297,474941.0,6302580,3665140
p12,M705,VISp,M705_s059_VISp.tif,28077788,755115.0,6564120,3606860
p12,M705,VISp,M705_s060_VISp.tif,56548454,1617743.0,8538580,4798220
p12,M705,VISp,M705_s061_VISp.tif,25911861,697673.0,9263940,5071760
p12,M705,VISp,M705_s062_VISp.tif,39723023,1115906.0,8280020,4258120
p12,M705,VISp,M705_s063_VISp.tif,17090591,415707.0,9554160,4521240
p12,M705,VISp,M705_s064_VISp.tif,28666394,941044.0,8407200,4255600
p12,M705,VISp,M705_s065_VISp.tif,20952552,742693.0,6913340,4026700
p12,M705,VISp,M705_s066_VISp.tif,21549844,1293823.0,9801420,4800080
p12,M705,VISp,M705_s067_VISp.tif,27688792,1971514.0,10543980,4931200
p12,M705,VISp,M705_s068_VISp.tif,18505536,1148347.0,10834500,4760700
p12,M705,VISp,M705_s069_VISp.tif,22903045,2108042.0,13481280,5951940
p12,M705,VISp,M705_s070_VISp.tif,12474200,841807.0,13106880,5798440
p12,M705,VISp,M705_s071_VISp.tif,11493029,1142796.0,10741920,4675220
p12,M705,VISp,M705_s072_VISp.tif,20498189,3026005.0,10544380,5048300
p12,M705,VISp,M705_s073_VISp.tif,33868325,7054434.0,9475680,4190120
p12,M705,VISp,M705_s074_VISp.tif,52667556,9506105.0,9846720,4288720
p12,M705,VISp,M705_s075_VISp.tif,39059943,6980204.0,10933200,4714760
p12,M705,VISp,M705_s076_VISp.tif,41490532,1300949.0,9719120,5476780
p12,M705,VISp,M705_s077_VISp.tif,29226295,6237358.0,14471280,5581560
p12,M705,VISp,M705_s078_VISp.tif,13234156,3198803.0,12206560,4833788
p12,M705,VISp,M705_s079_VISp.tif,16662309,2304368.0,13751980,5774160
p12,M705,VISpm,M705_s054_VISpm.tif,5612757,122314.0,1211040,693260
p12,M705,VISpm,M705_s055_VISpm.tif,9940288,289773.0,1401600,949600
p12,M705,VISpm,M705_s058_VISpm.tif,3505044,90711.0,1094400,572000
p12,M705,VISpm,M705_s059_VISpm.tif,4190876,91770.0,1632000,706800
p12,M705,VISpm,M705_s060_VISpm.tif,8376003,193882.0,2353360,711140
p12,M705,VISpm,M705_s061_VISpm.tif,2881639,31002.0,1092000,586000
p12,M705,VISpm,M705_s062_VISpm.tif,10778173,267297.0,1969440,1347740
p12,M705,VISpm,M705_s063_VISpm.tif,4460997,145069.0,2064000,1249600
p12,M705,VISpm,M705_s064_VISpm.tif,6489336,87717.0,1462800,947200
p12,M705,VISpm,M705_s065_VISpm.tif,3657003,57316.0,1008000,721600
p12,M705,VISpm,M705_s074_VISpm.tif,872410,8748.0,838800,422240
p12,M705,VISpor,M705_s074_VISpor.tif,606761,14387.0,810160,297160
p12,M705,VISpor,M705_s075_VISpor.tif,1338876,4457.0,1768500,667600
p12,M705,VISpor,M705_s077_VISpor.tif,2500419,6016.0,2935800,1257420
p12,M705,VISrl,M705_s049_VISrl.tif,11851936,292878.0,3524040,1804860
p12,M705,VISrl,M705_s050_VISrl.tif,22399781,543070.0,3795120,2082600
p12,M705,VISrl,M705_s052_VISrl.tif,12630017,276516.0,2832060,1174840
p12,M705,VISrl,M705_s053_VISrl.tif,12054443,288947.0,3032020,1355580
p12,M705,VISrl,M705_s054_VISrl.tif,12204427,320423.0,3199200,1554400
p12,M705,VISrl,M705_s055_VISrl.tif,23390854,571744.0,3836100,2047680
p12,M705,VISrl,M705_s056_VISrl.tif,13807491,547780.0,3607720,1857020
p12,M705,VISrl,M705_s058_VISrl.tif,7043220,247143.0,2277600,1144800
p12,M705,VISrl,M705_s059_VISrl.tif,6563351,244865.0,1876000,921600
p12,M705,VISrl,M705_s060_VISrl.tif,10335712,405397.0,2052420,936680
p20,M648,RSPagl,M648_062_RSPagl.tif,28191286,651055.0,1212180,975280
p20,M648,RSPagl,M648_063_RSPagl.tif,14872226,328760.0,1705600,1284800
p20,M648,RSPagl,M648_067_RSPagl.tif,35509219,762844.0,2934400,1905200
p20,M648,RSPagl,M648_068_RSPagl.tif,22992973,507453.0,1444800,1021600
p20,M648,RSPagl,M648_070_RSPagl.tif,18427514,417902.0,1425600,980400
p20,M648,RSPagl,M648_076_RSPagl.tif,17876666,365286.0,2020000,1063200
p20,M648,RSPagl,M648_078_RSPagl.tif,13804342,302893.0,1134000,803600
p20,M648,RSPagl,M648_079_RSPagl.tif,5996340,160765.0,2016000,921600
p20,M648,RSPagl,M648_081_RSPagl.tif,1885240,46601.0,934400,721600
p20,M648,RSPagl,M648_086_RSPagl.tif,3162963,38741.0,1116560,641440
p20,M648,RSPagl,M648_087_RSPagl.tif,5698412,150384.0,1027140,616760
p20,M648,RSPagl,M648_088_RSPagl.tif,21002306,477797.0,1870080,826520
p20,M648,RSPagl,M648_089_RSPagl.tif,4405234,102521.0,1246960,313480
p20,M648,RSPd,M648_067_RSPd.tif,63153106,1392756.0,5611260,3251840
p20,M648,RSPd,M648_073_RSPd.tif,22312717,504439.0,3435080,1602700
p20,M648,RSPd,M648_076_RSPd.tif,27243781,630392.0,2938800,1553200
p20,M648,RSPd,M648_077_RSPd.tif,62386734,1374184.0,3307740,1819340
p20,M648,VISa,M648_055_VISa.tif,75043919,1686331.0,4319700,1944920
p20,M648,VISa,M648_057_VISa.tif,145440107,3238920.0,8164740,4616480
p20,M648,VISa,M648_058_VISa.tif,46375153,979783.0,5546200,3295060
p20,M648,VISa,M648_060_VISa.tif,144425823,3195229.0,7960680,4355960
p20,M648,VISa,M648_062_VISa.tif,92839642,2054585.0,4687200,3081600
p20,M648,VISa,M648_063_VISa.tif,34257721,710837.0,4898040,3004520
p20,M648,VISa,M648_065_VISa.tif,57361231,1306611.0,3388060,2006600
p20,M648,VISa,M648_066_VISa.tif,28063913,610856.0,2355200,1310000
p20,M648,VISa,M648_067_VISa.tif,57783742,1360786.0,4634100,2967020
p20,M648,VISa,M648_068_VISa.tif,48106626,1018758.0,3047220,2095020
p20,M648,VISal,M648_070_VISal.tif,31975558,699207.0,3166879,1617139
p20,M648,VISal,M648_072_VISal.tif,18163573,482281.0,2979200,1622400
p20,M648,VISal,M648_073_VISal.tif,19085174,402930.0,2598260,1515000
p20,M648,VISal,M648_074_VISal.tif,21318335,452463.0,2992080,1578960
p20,M648,VISal,M648_075_VISal.tif,45575481,1100691.0,5060000,2672000
p20,M648,VISal,M648_076_VISal.tif,18593775,436849.0,2323200,1061600
p20,M648,VISal,M648_077_VISal.tif,42929847,927051.0,2881920,1478840
p20,M648,VISal,M648_078_VISal.tif,37281522,769170.0,4314200,2323140
p20,M648,VISam,M648_057_VISam.tif,25119050,540453.0,1454180,739280
p20,M648,VISam,M648_058_VISam.tif,15379368,354869.0,2014000,1093200
p20,M648,VISam,M648_059_VISam.tif,12723064,237784.0,2338400,1378000
p20,M648,VISam,M648_060_VISam.tif,22387166,543016.0,1656000,656400
p20,M648,VISam,M648_061_VISam.tif,73470593,1757777.0,1834200,630400
p20,M648,VISam,M648_066_VISam.tif,20030811,430390.0,1675860,936300
p20,M648,VISam,M648_067_VISam.tif,54257819,1291952.0,3984120,2845140
p20,M648,VISam,M648_068_VISam.tif,40395456,899031.0,2430000,1794800
p20,M648,VISam,M648_069_VISam.tif,46158499,1042448.0,2304000,1516400
p20,M648,VISam,M648_070_VISam.tif,13673833,341317.0,903560,722280
p20,M648,VISam,M648_076_VISam.tif,10661136,259610.0,1140000,644000
p20,M648,VISl,M648_079_VISl.tif,11554878,312414.0,3498680,1835160
p20,M648,VISli,M648_079_VISli.tif,3428338,28475.0,1346340,574280
p20,M648,VISli,M648_081_VISli.tif,990822,58901.0,904800,390400
p20,M648,VISp,M648_069_VISp.tif,190343523,4242800.0,9706440,5816480
p20,M648,VISp,M648_070_VISp.tif,79378188,1808525.0,6091160,4077600
p20,M648,VISp,M648_071_VISp.tif,11225248,245892.0,8775340,5475380
p20,M648,VISp,M648_073_VISp.tif,80484535,2342490.0,14857440,6564300
p20,M648,VISp,M648_074_VISp.tif,173605247,3602907.0,11485880,6792680
p20,M648,VISp,M648_075_VISp.tif,99187235,2394909.0,9256000,5498400
p20,M648,VISp,M648_076_VISp.tif,106464026,2555922.0,9439200,6124400
p20,M648,VISp,M648_077_VISp.tif,241014979,5720706.0,10691480,6930020
p20,M648,VISp,M648_078_VISp.tif,91561191,2367672.0,9491280,5551340
p20,M648,VISp,M648_079_VISp.tif,46918333,1831043.0,10746280,6729100
p20,M648,VISp,M648_081_VISp.tif,18836025,1358335.0,9945680,5836280
p20,M648,VISp,M648_082_VISp.tif,18628649,1733423.0,9585342,5690460
p20,M648,VISp,M648_083_VISp.tif,21904850,2480777.0,9901320,4943020
p20,M648,VISp,M648_084_VISp.tif,18527933,2004497.0,10536680,5145760
p20,M648,VISp,M648_085_VISp.tif,19692200,2181828.0,11707740,6113030
p20,M648,VISp,M648_086_VISp.tif,27452328,1476890.0,10413260,5099140
p20,M648,VISp,M648_087_VISp.tif,42905781,2203458.0,8533680,3999020
p20,M648,VISp,M648_088_VISp.tif,202295149,4738210.0,17061519,6785560
p20,M648,VISp,M648_089_VISp.tif,80607744,1844595.0,12667618,6056959
p20,M648,VISp,M648_090_VISp.tif,203013594,4891341.0,15014860,7141400
p20,M648,VISp,M648_091_VISp.tif,393066767,9196801.0,20517420,8947040
p20,M648,VISp,M648_092_VISp.tif,351614829,8783412.0,21931105,7881042
p20,M648,VISp,M648_093_VISp.tif,290248677,6461061.0,14977524,6817842
p20,M648,VISp,M648_094_VISp.tif,399150125,8345795.0,21799400,9981020
p20,M648,VISpm,M648_070_VISpm.tif,39497889,926918.0,2610800,2080800
p20,M648,VISpm,M648_075_VISpm.tif,9757536,219604.0,1302400,571200
p20,M648,VISpm,M648_078_VISpm.tif,16945775,418995.0,1657840,1030480
p20,M648,VISpm,M648_079_VISpm.tif,4447691,136592.0,1924180,666820
p20,M648,VISpm,M648_087_VISpm.tif,4227160,110884.0,806400,453200
p20,M648,VISpm,M648_091_VISpm.tif,16721111,394941.0,560000,298800
p20,M648,VISpm,M648_093_VISpm.tif,11182913,282294.0,581860,270900
p20,M648,VISpm,M648_094_VISpm.tif,7130748,164097.0,430000,183600
p20,M648,VISrl,M648_069_VISrl.tif,34114219,804122.0,2701800,1123060
p20,M648,VISrl,M648_076_VISrl.tif,29345833,638785.0,3141600,1686800
p20,M648,VISrl,M648_077_VISrl.tif,42774708,937926.0,2660000,1423600
p20,M649,RSPagl,M649_s065_RSPagl.tif,15807637,362480.0,1310400,880000
p20,M649,RSPagl,M649_s066_RSPagl.tif,8144871,204714.0,1288000,877600
p20,M649,RSPagl,M649_s070_RSPagl.tif,16834160,348402.0,1183200,859600
p20,M649,RSPagl,M649_s071_RSPagl.tif,18527979,361225.0,1400000,936000
p20,M649,RSPagl,M649_s072_RSPagl.tif,15123516,279821.0,1710000,918000
p20,M649,RSPagl,M649_s075_RSPagl.tif,8139819,193082.0,1353600,871600
p20,M649,RSPagl,M649_s076_RSPagl.tif,15793874,334660.0,1358000,882400
p20,M649,RSPagl,M649_s077_RSPagl.tif,17593055,336947.0,1100800,785600
p20,M649,RSPagl,M649_s079_RSPagl.tif,16771481,357452.0,1582400,1027200
p20,M649,RSPagl,M649_s080_RSPagl.tif,23400839,460354.0,1344800,917200
p20,M649,RSPagl,M649_s081_RSPagl.tif,9862608,213694.0,1232000,810000
p20,M649,RSPagl,M649_s082_RSPagl.tif,7384592,188458.0,1156000,761200
p20,M649,RSPagl,M649_s083_RSPagl.tif,16039496,297494.0,1008000,728800
p20,M649,RSPagl,M649_s084_RSPagl.tif,6529563,132128.0,1216000,745200
p20,M649,RSPagl,M649_s087_RSPagl.tif,1897895,55973.0,1067040,682480
p20,M649,RSPagl,M649_s096_RSPagl.tif,4341360,88559.0,2987580,949500
p20,M649,RSPagl,M649_s097_RSPagl.tif,6017674,148197.0,3057960,867160
p20,M649,RSPd,M649_s073_RSPd.tif,28761459,661922.0,2569600,1536800
p20,M649,RSPd,M649_s075_RSPd.tif,15063812,364623.0,2569600,1506800
p20,M649,RSPd,M649_s077_RSPd.tif,33837841,681354.0,2877420,1563180
p20,M649,RSPd,M649_s078_RSPd.tif,30404112,654992.0,2913820,1816960
p20,M649,RSPd,M649_s079_RSPd.tif,29689858,677087.0,3461460,1854520
p20,M649,RSPd,M649_s080_RSPd.tif,42909910,850689.0,3061700,1811600
p20,M649,RSPd,M649_s081_RSPd.tif,21023717,457256.0,3063320,1699100
p20,M649,RSPd,M649_s082_RSPd.tif,15277931,366830.0,2456800,1310800
p20,M649,RSPd,M649_s083_RSPd.tif,30338669,548995.0,2494440,1493200
