age,identifier,region,image_filename,raw_intensity_sum,dist_weighted_intensity_sum,total_image_pixels,tissue_area_pixels
p12,M678,VISp,M678_s086_VISp.tif,46981525,13941188.679809488,17928540,8879260
p12,M678,VISpm,M678_s066_VISpm.tif,975715,354439.07083387993,381920,178020
p12,M678,VISpm,M678_s067_VISpm.tif,2952979,1028099.7789926889,796800,398000
p12,M678,VISpm,M678_s068_VISpm.tif,13824592,4450674.953537936,1712620,1341260
p12,M678,VISpm,M678_s070_VISpm.tif,15243924,4893766.902739456,2873140,2306960
p12,M678,VISpm,M678_s071_VISpm.tif,14050903,4518960.795395646,2396100,1384160
p12,M678,VISpm,M678_s072_VISpm.tif,7226388,2323209.7545642992,2162400,1053200
p12,M678,VISpm,M678_s076_VISpm.tif,6318259,2112153.280511121,2597660,1107200
p12,M678,VISpor,M678_s083_VISpor.tif,77658,29293.453998332887,88000,38800
p12,M678,VISpor,M678_s084_VISpor.tif,1192275,435382.5014422308,1358300,635080
p12,M678,VISpor,M678_s085_VISpor.tif,2506202,864522.1275296578,2901580,1253140
p12,M678,VISrl,M678_s063_VISrl.tif,16045736,5436567.17315127,3608240,1912680
p12,M678,VISrl,M678_s064_VISrl.tif,8041559,2697952.265211129,3488800,1760000
p12,M678,VISrl,M678_s065_VISrl.tif,15084744,4968053.5003542695,3794219,2146260
p12,M678,VISrl,M678_s066_VISrl.tif,11612057,3865278.5168681573,4185600,2223600
p12,M678,VISrl,M678_s067_VISrl.tif,16159807,5556175.7173446305,4710960,2595560
p12,M678,VISrl,M678_s068_VISrl.tif,21288991,6925460.453036702,3530100,1952840
p12,M678,VISrl,M678_s070_VISrl.tif,8767374,2691635.4047188237,2584400,1281600
p12,M678,VISrl,M678_s071_VISrl.tif,9392625,2873629.840327455,2190720,1028140
p12,M704,RSPagl,M704_s050_RSPagl.tif,6517420,2000672.654986749,1330000,998800
p12,M704,RSPagl,M704_s051_RSPagl.tif,11020398,3358877.2688035467,1584000,1064800
p12,M704,RSPagl,M704_s052_RSPagl.tif,4628103,1503371.0284592346,1408760,790220
p12,M704,RSPagl,M704_s054_RSPagl.tif,4930443,1592401.3838919871,1585760,960960
p12,M704,RSPagl,M704_s055_RSPagl.tif,4952734,1605027.8553817307,1443120,927980
p12,M704,RSPagl,M704_s056_RSPagl.tif,5743258,1886511.5799867979,1246400,907200
p12,M704,RSPagl,M704_s057_RSPagl.tif,4062280,1316128.1096359938,1637600,1082800
p12,M704,RSPagl,M704_s058_RSPagl.tif,3474660,1138065.0638785155,1262800,840400
p12,M704,RSPagl,M704_s059_RSPagl.tif,3813427,1253948.8278155322,1107600,750800
p12,M704,RSPagl,M704_s060_RSPagl.tif,2917304,973302.3904716228,1249600,817600
p12,M704,RSPagl,M704_s061_RSPagl.tif,2478828,818725.4567773829,1140260,765940
p12,M704,RSPagl,M704_s065_RSPagl.tif,755279,354208.1266583142,1197180,754612
p12,M704,RSPd,M704_s042_RSPd.tif,19482190,6529886.1464020945,3586460,2187520
p12,M704,RSPd,M704_s043_RSPd.tif,15182482,5042008.10844547,3340800,2100000
p12,M704,RSPd,M704_s045_RSPd.tif,13306204,4429718.533617085,2901600,1831600
p12,M704,RSPd,M704_s046_RSPd.tif,13061735,4347727.682239608,3021200,1802000
p12,M704,RSPd,M704_s047_RSPd.tif,19300792,6428313.745238249,3534000,1962400
p12,M704,RSPd,M704_s048_RSPd.tif,20458483,6900962.84052713,2512920,1493960
p12,M704,RSPd,M704_s050_RSPd.tif,14687515,4923491.980699589,3144740,2042700
p12,M704,RSPd,M704_s051_RSPd.tif,20868424,6991166.714571934,4153740,2034540
p12,M704,RSPd,M704_s052_RSPd.tif,9275869,3058817.7921630447,2436000,1444000
p12,M704,RSPd,M704_s053_RSPd.tif,8639831,2901667.5100945905,2649600,1451200
p12,M704,RSPd,M704_s055_RSPd.tif,9838442,3295998.9157125265,2802800,1755600
p12,M704,RSPd,M704_s056_RSPd.tif,11213925,3808100.9196804194,2656800,1633200
p12,M704,RSPd,M704_s057_RSPd.tif,7194189,2406219.8753434746,3025800,1885920
p12,M704,RSPd,M704_s058_RSPd.tif,6379093,2138975.293378814,2492800,1502000
p12,M704,RSPd,M704_s059_RSPd.tif,6850901,2308187.6982227475,2425060,1367140
p12,M704,RSPd,M704_s061_RSPd.tif,4745496,1584808.5590495928,2589600,1432000
p12,M704,RSPd,M704_s063_RSPd.tif,1873230,683546.0082000302,2413340,1197260
p12,M704,RSPd,M704_s065_RSPd.tif,1387825,618517.2784965121,2492000,1382833
p12,M704,RSPv,M704_s050_RSPv.tif,17241479,5662204.640037074,3360300,2125640
p12,M704,RSPv,M704_s051_RSPv.tif,30301686,9932942.112169474,5208060,3107560
p12,M704,RSPv,M704_s052_RSPv.tif,17695892,5890049.086467987,5241600,2974000
p12,M704,RSPv,M704_s053_RSPv.tif,19205353,6428600.634740211,5700000,3301600
p12,M704,RSPv,M704_s056_RSPv.tif,21715177,7039633.666264558,4998000,3410800
p12,M704,RSPv,M704_s066_RSPv.tif,4370296,1315266.5441277707,4827920,2171040
p12,M704,VISa,M704_s043_VISa.tif,20745061,6997607.527147372,5149600,2879600
p12,M704,VISa,M704_s044_VISa.tif,35123995,11612781.677429471,5067700,3193100
p12,M704,VISa,M704_s045_VISa.tif,27888528,8931649.679885184,5938920,3720360
p12,M704,VISa,M704_s046_VISa.tif,22892687,7108721.072173157,5742000,3570800
p12,M704,VISa,M704_s047_VISa.tif,36941613,11409565.29928458,5856860,3649040
p12,M704,VISa,M704_s048_VISa.tif,37906435,12180222.78131083,6991040,3742620
p12,M704,VISa,M704_s049_VISa.tif,23883190,7959232.4693922205,4436960,2745220
p12,M704,VISa,M704_s050_VISa.tif,18956193,6312723.134729542,4725120,2887640
p12,M704,VISa,M704_s051_VISa.tif,34136842,11129850.909724072,4657660,2852820
p12,M704,VISal,M704_s052_VISal.tif,5391687,1752491.2060938936,2108221,997701
p12,M704,VISal,M704_s053_VISal.tif,5068860,1634008.9801542156,2234220,966120
p12,M704,VISal,M704_s055_VISal.tif,7930118,2529792.9085236294,3492720,1866920
p12,M704,VISal,M704_s056_VISal.tif,10833701,3415457.7374067376,3571540,1868840
p12,M704,VISal,M704_s057_VISal.tif,6643229,2181391.6508810776,3704180,1857840
p12,M704,VISal,M704_s058_VISal.tif,8703618,2953592.817302061,4058400,2045200
p12,M704,VISal,M704_s059_VISal.tif,10403480,3523647.9977476033,3998340,2040920
p12,M704,VISal,M704_s060_VISal.tif,5794254,1946079.1723040442,3502000,1756800
p12,M704,VISal,M704_s061_VISal.tif,7949593,2769339.507660309,4196360,2188880
p12,M704,VISal,M704_s062_VISal.tif,4179156,1409748.1748512306,3796440,2066100
p12,M704,VISam,M704_s050_VISam.tif,6482661,2059732.6793797463,1780000,994000
p12,M704,VISam,M704_s051_VISam.tif,14135342,4729806.433092125,2053200,1372400
p12,M704,VISam,M704_s052_VISam.tif,6156123,1933927.3449231207,1957620,1111020
p12,M704,VISam,M704_s053_VISam.tif,5822320,1814495.2131950848,1683180,1077300
p12,M704,VISl,M704_s063_VISl.tif,1912947,696127.2014147298,2016000,1106400
p12,M704,VISl,M704_s064_VISl.tif,2607957,857951.1681448534,2539680,1323080
p12,M704,VISl,M704_s065_VISl.tif,2076755,758380.0582913603,3835980,1780312
p12,M704,VISl,M704_s066_VISl.tif,3818238,1259567.1907910618,3647200,1758000
p12,M704,VISl,M704_s067_VISl.tif,4159126,1283775.8464683779,3075440,1511760
p12,M704,VISl,M704_s068_VISl.tif,3775983,1311584.2677339267,3476000,1419140
p12,M704,VISli,M704_s065_VISli.tif,798666,348251.5953469019,2235600,792726
p12,M704,VISli,M704_s066_VISli.tif,1616292,491628.2832468844,2071380,796160
p12,M704,VISli,M704_s067_VISli.tif,1952258,601018.7589700996,1899240,820660
p12,M704,VISli,M704_s068_VISli.tif,1653429,527956.6231238112,2288040,782480
p12,M704,VISli,M704_s071_VISli.tif,1316559,431571.1917758321,1955060,630320
p12,M704,VISli,M704_s073_VISli.tif,1373470,434168.8008130693,1445520,732420
p12,M704,VISli,M704_s074_VISli.tif,1554624,498597.1599965771,1280640,872480
p12,M704,VISp,M704_s052_VISp.tif,9154364,3109284.415147728,3244800,1711200
p12,M704,VISp,M704_s053_VISp.tif,10818260,3670224.9731114763,3312800,1924800
p12,M704,VISp,M704_s054_VISp.tif,15481756,5021145.537165849,5740800,3145600
p12,M704,VISp,M704_s055_VISp.tif,15982040,5129537.61534781,5751900,3254180
p12,M704,VISp,M704_s056_VISp.tif,19679879,6347743.4881827505,5304000,3218400
p12,M704,VISp,M704_s057_VISp.tif,14062048,4575716.115730375,6375460,3598180
p12,M704,VISp,M704_s058_VISp.tif,17200481,5304645.917070045,7017060,3819280
p12,M704,VISp,M704_s059_VISp.tif,18433223,5765730.397664679,6324180,3469620
p12,M704,VISp,M704_s060_VISp.tif,13902042,4378514.339563115,6835380,3641640
p12,M704,VISp,M704_s061_VISp.tif,15561860,4860187.794001728,7601220,3858880
p12,M704,VISp,M704_s062_VISp.tif,9463699,3081543.405739905,6498580,3948340
p12,M704,VISp,M704_s063_VISp.tif,12103981,4281830.367736373,8018400,4318780
p12,M704,VISp,M704_s064_VISp.tif,14494965,5086197.1129565565,7273640,4166520
p12,M704,VISp,M704_s065_VISp.tif,21959488,8346590.011416048,8889400,4865847
p12,M704,VISp,M704_s066_VISp.tif,26298824,9124769.552270763,9044940,4840320
p12,M704,VISp,M704_s067_VISp.tif,25679032,8831628.166196423,10312400,5302340
p12,M704,VISp,M704_s068_VISp.tif,42812005,15242113.736839257,10336480,5026300
p12,M704,VISp,M704_s069_VISp.tif,54204120,17156155.692029405,15426880,6707360
p12,M704,VISp,M704_s070_VISp.tif,29396504,9896660.236594994,14420700,6439720
p12,M704,VISp,M704_s071_VISp.tif,24255128,8143807.1510471245,11127480,5441340
p12,M704,VISp,M704_s072_VISp.tif,21766140,6960384.311400689,11906940,5699800
p12,M704,VISp,M704_s073_VISp.tif,14234098,4794792.460519663,9963240,5170100
p12,M704,VISp,M704_s074_VISp.tif,11947805,3992035.919049847,9971720,5272460
p12,M704,VISp,M704_s075_VISp.tif,12799467,4154733.934880599,12390200,6024100
p12,M704,VISpm,M704_s052_VISpm.tif,5330337,1703578.501757194,1846000,992400
p12,M704,VISpm,M704_s053_VISpm.tif,6693927,2151970.876394347,1909600,1160800
p12,M704,VISpm,M704_s054_VISpm.tif,11487353,3728760.083697533,3496000,2167200
p12,M704,VISpm,M704_s055_VISpm.tif,12162378,3963919.0922151343,3684060,2292520
p12,M704,VISpm,M704_s056_VISpm.tif,14664238,4893608.459488633,3307900,2391300
p12,M704,VISpm,M704_s057_VISpm.tif,9701401,3228731.6794059766,3882000,2549400
p12,M704,VISpm,M704_s058_VISpm.tif,7875205,2586929.753548991,3132800,1815600
p12,M704,VISpm,M704_s059_VISpm.tif,8683951,2897386.9776987536,2891320,1745880
p12,M704,VISpm,M704_s060_VISpm.tif,7514619,2536361.9403138333,3302400,1998400
p12,M704,VISpm,M704_s061_VISpm.tif,5452691,1801712.826227867,2712160,1563040
p12,M704,VISpor,M704_s072_VISpor.tif,761749,274590.87858483987,720000,293200
p12,M704,VISpor,M704_s073_VISpor.tif,2065268,755760.2968231832,2338920,1152280
p12,M704,VISpor,M704_s074_VISpor.tif,3271771,1190611.4551421271,3260880,1794720
p12,M704,VISpor,M704_s075_VISpor.tif,5349312,1750585.5408261057,3809700,2732720
p12,M704,VISrl,M704_s051_VISrl.tif,12227276,4014180.7660742304,2144000,930000
p12,M704,VISrl,M704_s052_VISrl.tif,11469381,3897008.250711066,4350540,2171140
p12,M704,VISrl,M704_s053_VISrl.tif,10741757,3575257.7613776936,3892980,1956980
p12,M704,VISrl,M704_s054_VISrl.tif,7378916,2333275.963211861,3393600,1710940
p12,M704,VISrl,M704_s055_VISrl.tif,5947961,1855077.884543089,2868840,1355760
p12,M704,VISrl,M704_s056_VISrl.tif,7536746,2384312.6896945005,2496420,1171500
p12,M704,VISrl,M704_s057_VISrl.tif,3959728,1281659.9313356718,2403960,987240
p12,M704,VISrl,M704_s058_VISrl.tif,2363340,753889.361299563,1482000,424800
p12,M704,VISrl,M704_s059_VISrl.tif,3802472,1185543.1082790745,1760800,697600
p12,M704,VISrl,M704_s060_VISrl.tif,1204137,408096.9721217766,1345600,317600
p12,M705,RSPagl,M705_s041_RSPagl.tif,11055536,3377756.2966441633,1376000,811200
p12,M705,RSPagl,M705_s042_RSPagl.tif,10747641,3406509.1041866355,1685600,784400
p12,M705,RSPagl,M705_s043_RSPagl.tif,4989205,1561241.8748209844,1124800,692000
p12,M705,RSPagl,M705_s045_RSPagl.tif,10822614,3423288.7804822787,864000,667600
p12,M705,RSPagl,M705_s050_RSPagl.tif,5035648,1605114.4085137886,1138500,508440
p12,M705,RSPagl,M705_s051_RSPagl.tif,3024730,983887.3246482664,1064000,552400
p12,M705,RSPagl,M705_s052_RSPagl.tif,8395747,2643676.0393825057,1076460,682220
p12,M705,RSPagl,M705_s053_RSPagl.tif,6805794,2199392.0376199805,1185600,731200
p12,M705,RSPagl,M705_s054_RSPagl.tif,5303760,1678032.2584127947,1094400,754800
p12,M705,RSPagl,M705_s055_RSPagl.tif,7051591,2255385.1022745306,1003200,738800
p12,M705,RSPagl,M705_s056_RSPagl.tif,4062695,1315363.743880248,827320,594440
p12,M705,RSPagl,M705_s058_RSPagl.tif,4376394,1410120.54313047,1050000,726400
p12,M705,RSPagl,M705_s059_RSPagl.tif,3862630,1226754.2993461196,1051200,740000
p12,M705,RSPagl,M705_s060_RSPagl.tif,8126495,2604626.0856480813,950400,678400
p12,M705,RSPagl,M705_s061_RSPagl.tif,3710046,1193489.6516090606,1065600,743600
p12,M705,RSPagl,M705_s062_RSPagl.tif,5346402,1740146.6740670917,979600,704000
p12,M705,RSPagl,M705_s064_RSPagl.tif,4056121,1342621.1107218738,780800,541200
p12,M705,RSPagl,M705_s065_RSPagl.tif,2623061,857556.5609383354,761600,521600
p12,M705,RSPagl,M705_s066_RSPagl.tif,2913840,991301.8101799752,1240620,690180
p12,M705,RSPagl,M705_s067_RSPagl.tif,4015349,1370563.2847929664,1458000,787600
p12,M705,RSPagl,M705_s074_RSPagl.tif,1935829,677893.9301044068,3475360,941740
p12,M705,RSPagl,M705_s076_RSPagl.tif,3867604,1268393.3300946034,921600,612000
p12,M705,RSPd,M705_s049_RSPd.tif,6589404,2192689.3918749336,2511600,1474800
p12,M705,RSPd,M705_s050_RSPd.tif,9703114,3284164.4673370626,1591200,975200
p12,M705,RSPd,M705_s054_RSPd.tif,8925693,2956868.736797983,2133060,1336540
p12,M705,RSPd,M705_s055_RSPd.tif,12533965,4138162.1508430904,2102400,1282000
p12,M705,RSPd,M705_s056_RSPd.tif,16807342,5557818.976403998,2318400,1310800
p12,M705,RSPd,M705_s058_RSPd.tif,7645415,2548717.660746176,2042400,1266400
p12,M705,RSPd,M705_s059_RSPd.tif,7139497,2393133.067386528,2101600,1301200
p12,M705,RSPd,M705_s060_RSPd.tif,15072552,5016574.743269716,1848000,1101600
p12,M705,RSPd,M705_s061_RSPd.tif,6839575,2297892.1251545823,2334240,1351560
p12,M705,RSPd,M705_s062_RSPd.tif,11165597,3797297.802784085,2523200,1431600
p12,M705,RSPd,M705_s064_RSPd.tif,9339380,3180866.439017928,2028000,1051200
p12,M705,RSPd,M705_s065_RSPd.tif,5793771,1939939.5166023884,2624400,1140400
p12,M705,RSPd,M705_s066_RSPd.tif,5056693,1750354.8567336404,2648220,1117820
p12,M705,RSPd,M705_s067_RSPd.tif,6577511,2281743.9775523767,3280000,1225200
p12,M705,RSPd,M705_s076_RSPd.tif,8092515,2721735.718521813,2358400,1131600
p12,M705,RSPd,M705_s077_RSPd.tif,3144206,1163274.0901055313,6628640,1501720
p12,M705,RSPd,M705_s078_RSPd.tif,1443404,544438.3843543783,5968360,1402905
p12,M705,RSPd,M705_s079_RSPd.tif,3666528,1222912.5968047665,5855520,2003080
p12,M705,RSPv,M705_s049_RSPv.tif,7566962,2502794.464323782,2562000,1593600
p12,M705,RSPv,M705_s055_RSPv.tif,27081184,8788320.074763045,3830400,2450000
p12,M705,RSPv,M705_s056_RSPv.tif,18335845,6149146.335069413,3510800,2210000
p12,M705,RSPv,M705_s058_RSPv.tif,16961917,5478749.722345895,4029600,2730800
p12,M705,RSPv,M705_s062_RSPv.tif,23632567,7909251.517989591,5491080,3225500
p12,M705,RSPv,M705_s065_RSPv.tif,13180909,4154251.59057851,6204000,2626400
p12,M705,RSPv,M705_s070_RSPv.tif,2860414,899253.1819194541,4488040,1524840
p12,M705,VISa,M705_s038_VISa.tif,1700755,597062.0637091999,842800,340000
p12,M705,VISa,M705_s041_VISa.tif,49845515,15973421.835417397,5723200,3591200
p12,M705,VISa,M705_s042_VISa.tif,41367187,13615849.543245193,5639200,2965200
p12,M705,VISa,M705_s043_VISa.tif,21452105,6926672.0394677045,5197260,2909000
p12,M705,VISa,M705_s044_VISa.tif,39981347,13494614.679715022,4056620,2323920
p12,M705,VISa,M705_s046_VISa.tif,21434762,7342273.432939783,3542400,1968400
p12,M705,VISa,M705_s047_VISa.tif,19033004,6326614.218874258,3018400,1808400
p12,M705,VISa,M705_s049_VISa.tif,8407434,2688842.8568516583,2905620,1465460
p12,M705,VISa,M705_s050_VISa.tif,10866671,3402045.0207240474,2268000,1072000
p12,M705,VISa,M705_s051_VISa.tif,4017726,1397458.7429126457,1203600,565200
p12,M705,VISal,M705_s055_VISal.tif,7943683,2581098.786878206,1536360,689300
p12,M705,VISal,M705_s056_VISal.tif,6657722,2201987.650662366,2130000,1028400
p12,M705,VISal,M705_s058_VISal.tif,6674838,2213807.802607423,2220000,1113600
p12,M705,VISal,M705_s059_VISal.tif,6925453,2330697.1725037997,2277600,1182400
p12,M705,VISal,M705_s060_VISal.tif,17908912,5847213.9368558545,3166200,1689760
p12,M705,VISal,M705_s061_VISal.tif,10191260,3431008.0292022587,3725960,2028280
p12,M705,VISal,M705_s062_VISal.tif,19991559,6820595.691419697,3876480,2119620
p12,M705,VISam,M705_s049_VISam.tif,8486343,2773969.578775826,3091200,1697600
p12,M705,VISam,M705_s050_VISam.tif,15525099,5039896.333304492,2588040,1514080
p12,M705,VISam,M705_s051_VISam.tif,13118297,4443641.095207494,3294400,1972600
p12,M705,VISam,M705_s053_VISam.tif,16204500,5461561.605431007,2818800,1812800
p12,M705,VISam,M705_s054_VISam.tif,10598148,3397312.3368959543,2054000,1430400
p12,M705,VISam,M705_s055_VISam.tif,11529738,3594116.2138324045,1569260,1136200
p12,M705,VISam,M705_s056_VISam.tif,4003468,1248628.6707796098,880740,620200
p12,M705,VISl,M705_s062_VISl.tif,995049,370762.01281553146,278400,125200
p12,M705,VISl,M705_s063_VISl.tif,3363706,1185538.8379035098,1938000,945200
p12,M705,VISl,M705_s064_VISl.tif,9081302,2994283.1023132233,2720000,1476400
p12,M705,VISl,M705_s065_VISl.tif,9791753,3236780.799516961,3468000,1783200
p12,M705,VISl,M705_s066_VISl.tif,6451803,2154709.6639931365,2955120,1486760
p12,M705,VISl,M705_s068_VISl.tif,4658056,1541734.698066199,2390880,1316920
p12,M705,VISl,M705_s069_VISl.tif,5382554,1740406.0450786809,2983760,1732660
p12,M705,VISl,M705_s071_VISl.tif,2588678,816120.3400725693,2522520,1278880
p12,M705,VISl,M705_s072_VISl.tif,3476180,1107628.1731616366,2531840,1518920
p12,M705,VISl,M705_s073_VISl.tif,2517454,790419.59813856,2436120,1222380
p12,M705,VISl,M705_s074_VISl.tif,2027278,634503.5602697307,2153200,993980
p12,M705,VISl,M705_s075_VISl.tif,2503811,804879.7511245905,2272320,1143900
p12,M705,VISl,M705_s076_VISl.tif,10729502,3568651.60496188,2958400,1499600
p12,M705,VISl,M705_s077_VISl.tif,2680355,832567.8973795545,2912760,1343420
p12,M705,VISl,M705_s078_VISl.tif,1155133,383977.1997809636,2127000,1076838
p12,M705,VISl,M705_s079_VISl.tif,2250689,714207.3688708602,1941840,1140060
p12,M705,VISli,M705_s070_VISli.tif,1342452,437569.1008225505,1781640,802700
p12,M705,VISli,M705_s073_VISli.tif,1349661,415469.6330047187,1442320,677880
p12,M705,VISli,M705_s075_VISli.tif,1330230,406358.8930016578,1446360,644440
p12,M705,VISli,M705_s078_VISli.tif,640670,238709.96605907264,1479720,623293
p12,M705,VISli,M705_s079_VISli.tif,1297345,406995.210368625,1168880,675360
p12,M705,VISp,M705_s051_VISp.tif,3699149,1218765.9242415966,756000,406800
p12,M705,VISp,M705_s052_VISp.tif,10100455,3402850.282411645,1702580,850820
p12,M705,VISp,M705_s053_VISp.tif,10172649,3365089.0066185473,2307320,1179280
p12,M705,VISp,M705_s054_VISp.tif,11735178,3849099.7773613194,2435160,1364160
p12,M705,VISp,M705_s055_VISp.tif,18193530,6086160.538305505,2786400,1660800
p12,M705,VISp,M705_s056_VISp.tif,16795729,5628477.389421549,3528860,2199160
p12,M705,VISp,M705_s058_VISp.tif,22776297,7093239.663999532,6302580,3665140
p12,M705,VISp,M705_s059_VISp.tif,28077788,8543011.272014463,6564120,3606860
p12,M705,VISp,M705_s060_VISp.tif,56548454,17445440.370690852,8538580,4798220
p12,M705,VISp,M705_s061_VISp.tif,25911861,7852857.869921656,9263940,5071760
p12,M705,VISp,M705_s062_VISp.tif,39723023,12069534.22301755,8280020,4258120
p12,M705,VISp,M705_s063_VISp.tif,17090591,5143569.768520328,9554160,4521240
p12,M705,VISp,M705_s064_VISp.tif,28666394,8519218.588416805,8407200,4255600
p12,M705,VISp,M705_s065_VISp.tif,20952552,6460744.455688387,6913340,4026700
p12,M705,VISp,M705_s066_VISp.tif,21549844,6544039.635896124,9801420,4800080
p12,M705,VISp,M705_s067_VISp.tif,27688792,8738551.352804223,10543980,4931200
p12,M705,VISp,M705_s068_VISp.tif,18505536,5794947.8113171775,10834500,4760700
p12,M705,VISp,M705_s069_VISp.tif,22903045,7257570.215289995,13481280,5951940
p12,M705,VISp,M705_s070_VISp.tif,12474200,3951107.9505571015,13106880,5798440
p12,M705,VISp,M705_s071_VISp.tif,11493029,3675933.9428782696,10741920,4675220
p12,M705,VISp,M705_s072_VISp.tif,20498189,6807344.232880297,10544380,5048300
p12,M705,VISp,M705_s073_VISp.tif,33868325,11308488.513962027,9475680,4190120
p12,M705,VISp,M705_s074_VISp.tif,52667556,15466446.398374405,9846720,4288720
p12,M705,VISp,M705_s075_VISp.tif,39059943,11474761.184832724,10933200,4714760
p12,M705,VISp,M705_s076_VISp.tif,41490532,12833195.168980101,9719120,5476780
p12,M705,VISp,M705_s077_VISp.tif,29226295,10030649.436267734,14471280,5581560
p12,M705,VISp,M705_s078_VISp.tif,13234156,5082682.769148711,12206560,4833788
p12,M705,VISp,M705_s079_VISp.tif,16662309,5675538.271806232,13751980,5774160
p12,M705,VISpm,M705_s054_VISpm.tif,5612757,1758158.0800711932,1211040,693260
p12,M705,VISpm,M705_s055_VISpm.tif,9940288,3169897.025664353,1401600,949600
p12,M705,VISpm,M705_s058_VISpm.tif,3505044,1161576.001062615,1094400,572000
p12,M705,VISpm,M705_s059_VISpm.tif,4190876,1340847.7906764422,1632000,706800
p12,M705,VISpm,M705_s060_VISpm.tif,8376003,2805268.4549475634,2353360,711140
p12,M705,VISpm,M705_s061_VISpm.tif,2881639,955501.8560645055,1092000,586000
p12,M705,VISpm,M705_s062_VISpm.tif,10778173,3450690.9351846385,1969440,1347740
p12,M705,VISpm,M705_s063_VISpm.tif,4460997,1459996.6928003684,2064000,1249600
p12,M705,VISpm,M705_s064_VISpm.tif,6489336,2152374.0154558923,1462800,947200
p12,M705,VISpm,M705_s065_VISpm.tif,3657003,1175939.618630792,1008000,721600
p12,M705,VISpm,M705_s074_VISpm.tif,872410,295434.4431399242,838800,422240
p12,M705,VISpor,M705_s074_VISpor.tif,606761,210817.63114738525,810160,297160
p12,M705,VISpor,M705_s075_VISpor.tif,1338876,466045.11431865976,1768500,667600
p12,M705,VISpor,M705_s077_VISpor.tif,2500419,872059.6755078618,2935800,1257420
p12,M705,VISrl,M705_s049_VISrl.tif,11851936,3937134.9144129693,3524040,1804860
p12,M705,VISrl,M705_s050_VISrl.tif,22399781,7549712.470074719,3795120,2082600
p12,M705,VISrl,M705_s052_VISrl.tif,12630017,4069472.108210712,2832060,1174840
p12,M705,VISrl,M705_s053_VISrl.tif,12054443,3952691.092751402,3032020,1355580
p12,M705,VISrl,M705_s054_VISrl.tif,12204427,3959062.839736147,3199200,1554400
p12,M705,VISrl,M705_s055_VISrl.tif,23390854,7904457.497187065,3836100,2047680
p12,M705,VISrl,M705_s056_VISrl.tif,13807491,4742261.507404797,3607720,1857020
p12,M705,VISrl,M705_s058_VISrl.tif,7043220,2292999.440288459,2277600,1144800
p12,M705,VISrl,M705_s059_VISrl.tif,6563351,2099699.67598897,1876000,921600
p12,M705,VISrl,M705_s060_VISrl.tif,10335712,3095465.4795433464,2052420,936680
p20,M648,RSPagl,M648_062_RSPagl.tif,28191286,8524100.290714204,1212180,975280
p20,M648,RSPagl,M648_063_RSPagl.tif,14872226,4599556.673768083,1705600,1284800
p20,M648,RSPagl,M648_067_RSPagl.tif,35509219,10858824.056815976,2934400,1905200
p20,M648,RSPagl,M648_068_RSPagl.tif,22992973,7266156.574297436,1444800,1021600
p20,M648,RSPagl,M648_070_RSPagl.tif,18427514,5918820.367089449,1425600,980400
p20,M648,RSPagl,M648_076_RSPagl.tif,17876666,5599692.180297217,2020000,1063200
p20,M648,RSPagl,M648_078_RSPagl.tif,13804342,4452573.898784773,1134000,803600
p20,M648,RSPagl,M648_079_RSPagl.tif,5996340,1993795.5096711158,2016000,921600
p20,M648,RSPagl,M648_081_RSPagl.tif,1885240,603469.6785822249,934400,721600
p20,M648,RSPagl,M648_086_RSPagl.tif,3162963,1066614.5889515174,1116560,641440
p20,M648,RSPagl,M648_087_RSPagl.tif,5698412,1937025.929728393,1027140,616760
p20,M648,RSPagl,M648_088_RSPagl.tif,21002306,7153176.129472156,1870080,826520
p20,M648,RSPagl,M648_089_RSPagl.tif,4405234,1542420.734927734,1246960,313480
p20,M648,RSPd,M648_067_RSPd.tif,63153106,20410237.53159963,5611260,3251840
p20,M648,RSPd,M648_073_RSPd.tif,22312717,7596661.887216949,3435080,1602700
p20,M648,RSPd,M648_076_RSPd.tif,27243781,8954494.766896794,2938800,1553200
p20,M648,RSPd,M648_077_RSPd.tif,62386734,20687917.753664654,3307740,1819340
p20,M648,VISa,M648_055_VISa.tif,75043919,25727010.79733495,4319700,1944920
p20,M648,VISa,M648_057_VISa.tif,145440107,45926074.101868235,8164740,4616480
p20,M648,VISa,M648_058_VISa.tif,46375153,15444204.953947222,5546200,3295060
p20,M648,VISa,M648_060_VISa.tif,144425823,47043449.65515983,7960680,4355960
p20,M648,VISa,M648_062_VISa.tif,92839642,29144190.74993136,4687200,3081600
p20,M648,VISa,M648_063_VISa.tif,34257721,11553901.938439619,4898040,3004520
p20,M648,VISa,M648_065_VISa.tif,57361231,19421895.216511708,3388060,2006600
p20,M648,VISa,M648_066_VISa.tif,28063913,8766426.171583388,2355200,1310000
p20,M648,VISa,M648_067_VISa.tif,57783742,18389166.26670156,4634100,2967020
p20,M648,VISa,M648_068_VISa.tif,48106626,16127477.577459794,3047220,2095020
p20,M648,VISal,M648_070_VISal.tif,31975558,10136279.542154843,3166879,1617139
p20,M648,VISal,M648_072_VISal.tif,18163573,5724672.594741086,2979200,1622400
p20,M648,VISal,M648_073_VISal.tif,19085174,6415986.511110028,2598260,1515000
p20,M648,VISal,M648_074_VISal.tif,21318335,7302535.477614977,2992080,1578960
p20,M648,VISal,M648_075_VISal.tif,45575481,14752566.920034671,5060000,2672000
