age,identifier,region,image_filename,raw_intensity_sum,masked_mean_intensity_sum,total_image_pixels,tissue_area_pixels
p20,M649,RSPv,M649_064_RSPv.tif,183584065,4852827.528171289,2648100,1777240
p20,M649,RSPv,M649_065_RSPv.tif,172944353,4692678.697377895,2803660,1734600
p20,M649,RSPv,M649_066_RSPv.tif,92673847,2516342.747753347,2774100,1764380
p20,M649,RSPv,M649_067_RSPv.tif,192344475,5377306.3054358745,3068100,1825340
p20,M649,RSPv,M649_068_RSPv.tif,183868282,4829691.705418526,2868399,1853199
p20,M649,RSPv,M649_070_RSPv.tif,176814047,4680676.427343503,3234000,1954400
p20,M649,RSPv,M649_071_RSPv.tif,148532804,4647298.4370763255,3141600,1932000
p20,M649,RSPv,M649_072_RSPv.tif,230948763,6843300.923109293,3546400,2184400
p20,M649,RSPv,M649_073_RSPv.tif,257285759,8759379.211350359,4388400,2642800
p20,M649,RSPv,M649_074_RSPv.tif,218826037,5051354.511658206,3304800,2068800
p20,M649,RSPv,M649_075_RSPv.tif,50521140,1185245.2302361804,4581460,2729340
p20,M649,RSPv,M649_076_RSPv.tif,136430226,3531176.232649564,5297760,3419820
p20,M649,RSPv,M649_077_RSPv.tif,227235980,5411254.221941068,5607039,3503440
p20,M649,RSPv,M649_078_RSPv.tif,146779735,4828690.389181034,3670620,2180140
p20,M649,RSPv,M649_079_RSPv.tif,246163803,6172482.946618394,5579239,3211939
p20,M649,RSPv,M649_080_RSPv.tif,295330881,6935560.151915751,6001660,3415420
p20,M649,RSPv,M649_081_RSPv.tif,274564896,8095675.932723426,5403000,3284060
p20,M649,RSPv,M649_082_RSPv.tif,220006978,4808308.767438772,5084000,3217600
p20,M649,RSPv,M649_083_RSPv.tif,335593612,7730799.257880993,4897620,3518580
p20,M649,RSPv,M649_084_RSPv.tif,234745393,4906791.2882259935,6882879,3612560
p20,M649,RSPv,M649_085_RSPv.tif,231725543,5191243.102218885,5750640,2986640
p20,M649,RSPv,M649_086_RSPv.tif,107585649,2728365.1522725,5523920,2544700
p20,M649,VISa,M649_059_VISa.tif,233932486,4761596.963086683,3628800,1873200
p20,M649,VISa,M649_060_VISa.tif,195743447,4125505.880522205,4781600,2644000
p20,M649,VISa,M649_061_VISa.tif,312455015,7306197.2798491195,5587200,3434000
p20,M649,VISa,M649_062_VISa.tif,298750457,5319639.73426116,5682000,3591500
p20,M649,VISa,M649_063_VISa.tif,420324950,7829190.834954052,5644400,3641200
p20,M649,VISa,M649_064_VISa.tif,369041456,7211581.869458749,6139840,3687620
p20,M649,VISa,M649_065_VISa.tif,191745714,5181351.367827901,5495780,2978100
p20,M649,VISa,M649_066_VISa.tif,115256985,2778390.342872585,5095340,2779700
p20,M649,VISa,M649_067_VISa.tif,307123782,7576028.202170749,4740060,2843880
p20,M649,VISa,M649_068_VISa.tif,215435041,3798382.195235145,3761919,2132540
p20,M649,VISa,M649_070_VISa.tif,152534,2221.635995633551,204000,3600
p20,M649,VISa,M649_071_VISa.tif,8896,119.29999999999893,400,400
p20,M649,VISal,M649_072_VISal.tif,382364,22492.64054941295,9600,2800
p20,M649,VISal,M649_073_VISal.tif,34419674,1076712.453160026,806400,362000
p20,M649,VISal,M649_074_VISal.tif,95794719,1357548.7110161947,2370501,965800
p20,M649,VISal,M649_075_VISal.tif,51401841,976784.0146840597,2218520,1022940
p20,M649,VISal,M649_076_VISal.tif,49308493,1353469.5187377979,2463220,935360
p20,M649,VISal,M649_077_VISal.tif,141473390,3292135.100376725,3718820,1819500
p20,M649,VISal,M649_078_VISal.tif,135790,12392.769108467239,6000,1600
p20,M649,VISal,M649_079_VISal.tif,101894867,2706902.8385646073,2291079,1073539
p20,M649,VISal,M649_080_VISal.tif,136768370,3588957.591392939,3573900,1761760
p20,M649,VISal,M649_081_VISal.tif,182945843,3677499.073579954,3381120,1753180
p20,M649,VISal,M649_082_VISal.tif,163959710,3796144.345779644,3516241,1878561
p20,M649,VISal,M649_083_VISal.tif,157904211,2940886.722739999,3320000,1644800
p20,M649,VISal,M649_084_VISal.tif,149208459,3981585.454188542,5659659,2884539
p20,M649,VISal,M649_085_VISal.tif,741309,85555.79050156886,83200,10400
p20,M649,VISam,M649_062_VISam.tif,1290797,13838.436250959428,26400,11600
p20,M649,VISam,M649_063_VISam.tif,13256783,459279.07192636456,360800,133200
p20,M649,VISam,M649_064_VISam.tif,29672397,529160.9940280579,743560,277360
p20,M649,VISam,M649_065_VISam.tif,39099396,1244753.632803843,1124800,489600
p20,M649,VISam,M649_066_VISam.tif,31352006,1069748.72263172,1476000,692800
p20,M649,VISam,M649_067_VISam.tif,96192103,2737822.3605677458,1721720,1010140
p20,M649,VISam,M649_068_VISam.tif,111038617,1501757.2853754824,1772840,1055600
p20,M649,VISam,M649_070_VISam.tif,115515508,2679306.752166917,2122800,1327600
p20,M649,VISam,M649_071_VISam.tif,119913625,2118530.394062583,3641220,2282640
p20,M649,VISam,M649_072_VISam.tif,223294849,4187457.4503921964,3371200,1857600
p20,M649,VISam,M649_073_VISam.tif,109106478,2847998.4826235473,2302200,1373540
p20,M649,VISam,M649_074_VISam.tif,95726646,2135640.432133732,1465200,995600
p20,M649,VISam,M649_075_VISam.tif,23498156,527842.8605115595,1232000,789200
p20,M649,VISam,M649_076_VISam.tif,47986658,872322.9231249023,1015200,645200
p20,M649,VISam,M649_077_VISam.tif,5424135,80325.6004872775,207200,78000
p20,M649,VISam,M649_078_VISam.tif,102438166,2958323.8825303926,1900800,1135200
p20,M649,VISam,M649_079_VISam.tif,32102049,717186.8425516209,748000,352000
p20,M649,VISam,M649_080_VISam.tif,34071467,579955.6607748929,590400,321200
p20,M649,VISam,M649_081_VISam.tif,1422069,23133.337996599148,55200,26400
p20,M649,VISam,M649_083_VISam.tif,22734128,395406.8374509396,468000,206800
p20,M649,VISl,M649_085_VISl.tif,53275189,1034700.3403511733,1969640,802240
p20,M649,VISl,M649_086_VISl.tif,82431654,1578226.4391537388,4172780,1400720
p20,M649,VISli,M649_085_VISli.tif,98163572,2716054.6749853403,3182879,1676240
p20,M649,VISli,M649_086_VISli.tif,30187946,626826.7902882601,2572800,1151200
p20,M649,VISp,M649_070_VISp.tif,267644618,7018410.69053996,5160480,3315380
p20,M649,VISp,M649_071_VISp.tif,197811272,5785239.263049048,7623540,4167260
p20,M649,VISp,M649_072_VISp.tif,422955102,8661420.765398398,6235340,3582580
p20,M649,VISp,M649_073_VISp.tif,407747948,10117735.296211874,8128780,4607180
p20,M649,VISp,M649_074_VISp.tif,492568263,9536406.896911968,9501120,5572980
p20,M649,VISp,M649_075_VISp.tif,128600989,3733366.9746919707,8247500,4939460
p20,M649,VISp,M649_076_VISp.tif,430903530,10065597.847033627,10857000,5969600
p20,M649,VISp,M649_077_VISp.tif,596687393,13178030.885363238,8826180,5465980
p20,M649,VISp,M649_078_VISp.tif,351478301,8720286.093799029,7072560,4224660
p20,M649,VISp,M649_079_VISp.tif,440574718,11555949.769888142,8635360,5463380
p20,M649,VISp,M649_080_VISp.tif,549284327,12284645.381768666,9953720,6274440
p20,M649,VISp,M649_081_VISp.tif,465334037,12158566.744244289,7194480,4880480
p20,M649,VISp,M649_082_VISp.tif,460668665,10312761.151096307,9115620,5361140
p20,M649,VISp,M649_083_VISp.tif,521188403,11386115.994518654,7938560,4821580
p20,M649,VISp,M649_084_VISp.tif,456456818,10060248.80721037,8846680,5767600
p20,M649,VISp,M649_085_VISp.tif,366091889,8080944.383234159,10198280,6112840
p20,M649,VISp,M649_086_VISp.tif,400482949,8915853.094466448,13071240,7531660
p20,M649,VISpm,M649_073_VISpm.tif,55914,1788.0317915417868,942400,1600
p20,M649,VISpm,M649_074_VISpm.tif,67879,2735.8123176617964,294400,2000
p20,M649,VISpm,M649_075_VISpm.tif,43955,537.7500000000135,800,800
p20,M649,VISpm,M649_076_VISpm.tif,54378890,1123491.613400451,1278400,694400
p20,M649,VISpm,M649_077_VISpm.tif,129083040,2620913.5123305432,2167900,1393300
p20,M649,VISpm,M649_080_VISpm.tif,136719032,3686984.9453739813,2986620,1280220
p20,M649,VISpm,M649_081_VISpm.tif,118771904,2794583.4998255814,1981980,1206860
p20,M649,VISpm,M649_082_VISpm.tif,60821331,1838776.4537929262,2170860,1404340
p20,M649,VISpm,M649_083_VISpm.tif,179917064,3685190.761846,2280180,1631560
p20,M649,VISpm,M649_084_VISpm.tif,132428773,2589588.6248710207,2113760,1745720
p20,M649,VISpm,M649_085_VISpm.tif,45426865,1003782.7527630068,1497700,1025000
p20,M649,VISpm,M649_086_VISpm.tif,38496024,1054302.317635753,1233540,880720
p20,M649,VISrl,M649_062_VISrl.tif,240163,6192.9689534697945,4800,2000
p20,M649,VISrl,M649_063_VISrl.tif,8917053,222055.3340228258,252000,76000
p20,M649,VISrl,M649_064_VISrl.tif,17994114,423675.66161431116,644000,162800
p20,M649,VISrl,M649_065_VISrl.tif,19213753,727785.304233273,957600,238400
p20,M649,VISrl,M649_066_VISrl.tif,20256286,463694.8834632504,1452000,397200
p20,M649,VISrl,M649_067_VISrl.tif,75325781,1864941.6727579017,1976400,703600
p20,M649,VISrl,M649_068_VISrl.tif,60624196,1232183.4942310234,1634919,697860
p20,M649,VISrl,M649_070_VISrl.tif,89487370,2289113.9983093757,2820420,1146060
p20,M649,VISrl,M649_071_VISrl.tif,3924842,62569.22472248132,1817100,111160
p20,M649,VISrl,M649_072_VISrl.tif,269608688,3905864.2147521996,5104000,2133200
p20,M649,VISrl,M649_073_VISrl.tif,116200937,3073916.341803696,2638500,1348240
p20,M649,VISrl,M649_074_VISrl.tif,72192044,872757.5793520787,2279200,657200
p20,M649,VISrl,M649_075_VISrl.tif,28589687,507563.1815000537,2063600,786400
p20,M649,VISrl,M649_076_VISrl.tif,88226,1515.9643320847917,25200,2000
p20,M649,VISrl,M649_077_VISrl.tif,48325,560.1200000000097,800,800
p20,M649,VISrl,M649_078_VISrl.tif,68172397,1806310.9805269989,2899380,855280
p20,M649,VISrl,M649_079_VISrl.tif,50168941,1344552.5747917434,2075220,559240
p20,M649,VISrl,M649_080_VISrl.tif,74178441,1992299.5883724724,2760000,804800
p20,M649,VISrl,M649_081_VISrl.tif,48722895,879580.6002476873,1948800,459200
p20,M649,VISrl,M649_082_VISrl.tif,55951,3301.2451339288486,1108800,1600
p20,M649,VISrl,M649_083_VISrl.tif,602803,22278.65015908363,2118540,6800
p20,M649,VISrl,M649_084_VISrl.tif,31629,6620.50288737415,14000,2800
p20,M712,RSPagl,M712_034_RSPagl.tif,4759878,106452.75722649526,401540,226420
p20,M712,RSPagl,M712_035_RSPagl.tif,43486053,814771.8632914574,570400,450000
p20,M712,RSPagl,M712_036_RSPagl.tif,22468705,360395.8010357241,942400,750800
p20,M712,RSPagl,M712_037_RSPagl.tif,14221581,263379.4248008349,961000,827760
p20,M712,RSPagl,M712_038_RSPagl.tif,11640586,168314.56780073926,858400,733600
p20,M712,RSPagl,M712_039_RSPagl.tif,35385751,472221.0793587794,1091200,910400
p20,M712,RSPagl,M712_040_RSPagl.tif,17129324,271341.28183930914,1848000,1358400
p20,M712,RSPagl,M712_041_RSPagl.tif,25162377,351618.3151285762,1567660,1099540
p20,M712,RSPagl,M712_042_RSPagl.tif,33805040,614695.0540371222,1335220,1036760
p20,M712,RSPagl,M712_043_RSPagl.tif,42976327,862756.0820658559,1612800,1258400
p20,M712,RSPagl,M712_044_RSPagl.tif,33822711,540923.481008654,1450800,1107600
p20,M712,RSPagl,M712_045_RSPagl.tif,31686581,408529.4865701001,1710000,1131200
p20,M712,RSPagl,M712_046_RSPagl.tif,26919721,416740.48247196374,1344000,1041200
p20,M712,RSPagl,M712_047_RSPagl.tif,14950858,211353.89198691657,1204000,942400
p20,M712,RSPagl,M712_048_RSPagl.tif,18350973,326496.5225227581,1536000,1069200
p20,M712,RSPagl,M712_049_RSPagl.tif,11660031,212268.8294831431,1103600,810000
p20,M712,RSPagl,M712_050_RSPagl.tif,9747124,164703.38459139946,1008000,706800
p20,M712,RSPagl,M712_051_RSPagl.tif,10102412,296167.74299357395,1155200,794800
p20,M712,RSPagl,M712_052_RSPagl.tif,10268130,274597.7376917856,1120000,808400
p20,M712,RSPagl,M712_053_RSPagl.tif,15035112,481548.43518218905,1260000,910400
p20,M712,RSPagl,M712_054_RSPagl.tif,12989762,427947.0026648547,1218000,866000
p20,M712,RSPagl,M712_055_RSPagl.tif,14265547,698057.5551323178,1296460,921040
p20,M712,RSPagl,M712_056_RSPagl.tif,17751487,474312.1209573804,1312000,946400
p20,M712,RSPagl,M712_057_RSPagl.tif,13894383,412879.02575457847,1109600,770800
p20,M712,RSPagl,M712_058_RSPagl.tif,12486539,747629.2158230464,1169200,839600
p20,M712,RSPagl,M712_059_RSPagl.tif,11396193,507474.8967592845,1591200,840400
p20,M712,RSPagl,M712_060_RSPagl.tif,11633328,647689.8260700438,1226400,853200
p20,M712,RSPagl,M712_061_RSPagl.tif,11423100,636972.4821934801,1295600,865600
p20,M712,RSPagl,M712_062_RSPagl.tif,11750485,575331.7394182392,1913220,949340
p20,M712,RSPagl,M712_063_RSPagl.tif,12059985,728276.7508096475,1435200,788000
p20,M712,RSPagl,M712_064_RSPagl.tif,13810484,618463.4277161955,1868800,840400
p20,M712,RSPagl,M712_065_RSPagl.tif,13370065,433716.34274643904,1462860,762320
p20,M712,RSPagl,M712_066_RSPagl.tif,10964234,621543.9716133394,1987200,830000
p20,M712,RSPagl,M712_067_RSPagl.tif,12147805,604884.478897628,2143700,884900
p20,M712,RSPagl,M712_068_RSPagl.tif,15832836,830749.0010314565,3407320,1040920
p20,M712,RSPagl,M712_069_RSPagl.tif,16749606,342114.72426398826,1195600,472000
p20,M712,RSPagl,M712_070_RSPagl.tif,11034303,275827.44636914047,3777600,694440
p20,M712,RSPagl,M712_072_RSPagl.tif,10663125,715892.8080224276,3900800,583600
p20,M712,RSPd,M712_034_RSPd.tif,13490347,464602.58075805596,935940,436560
p20,M712,RSPd,M712_035_RSPd.tif,67588962,903978.2986548988,1243200,735200
p20,M712,RSPd,M712_036_RSPd.tif,36974011,561306.2508539701,2180400,1146800
p20,M712,RSPd,M712_037_RSPd.tif,25895468,566746.3926291551,2281600,1154400
p20,M712,RSPd,M712_038_RSPd.tif,21000641,303242.89293785923,2706760,1346160
p20,M712,RSPd,M712_039_RSPd.tif,53383315,729194.9393339778,2950220,1475880
p20,M712,RSPd,M712_040_RSPd.tif,33848021,988511.8479226776,3570000,1851200
p20,M712,RSPd,M712_041_RSPd.tif,57762998,968156.865336758,3088800,1732000
p20,M712,RSPd,M712_042_RSPd.tif,76909943,1712860.621772311,2694780,1467520
p20,M712,RSPd,M712_043_RSPd.tif,103015037,2354901.0159496167,3423480,1991320
p20,M712,RSPd,M712_044_RSPd.tif,77888875,1276573.6747285938,3028960,1842600
p20,M712,RSPd,M712_045_RSPd.tif,61924826,1012644.2195205126,3458000,1993200
p20,M712,RSPd,M712_046_RSPd.tif,61126389,876110.4188485069,3333960,1944700
p20,M712,RSPd,M712_047_RSPd.tif,31736917,430227.3691199582,2690860,1695360
p20,M712,RSPd,M712_048_RSPd.tif,36591877,782088.5518944241,3052260,1885280
p20,M712,RSPd,M712_049_RSPd.tif,24036188,476308.4686229237,2427200,1488400
p20,M712,RSPd,M712_050_RSPd.tif,20564433,314806.094597098,2118780,1285860
p20,M712,RSPd,M712_051_RSPd.tif,18951501,571930.5535931357,2129400,1338580
p20,M712,RSPd,M712_052_RSPd.tif,23155084,718384.5696690188,2162280,1380440
p20,M712,RSPd,M712_053_RSPd.tif,30124280,670420.4245205525,2491660,1611980
p20,M712,RSPd,M712_054_RSPd.tif,35132479,827246.8964837948,2529600,1517640
p20,M712,RSPd,M712_055_RSPd.tif,27900611,1041102.7375757276,2492800,1524000
p20,M712,RSPd,M712_056_RSPd.tif,39613495,1098968.33741798,2941500,1696620
p20,M712,RSPd,M712_057_RSPd.tif,29268660,694885.6718499612,2457780,1409080
p20,M712,RSPd,M712_058_RSPd.tif,22662105,1028547.3102512303,2363040,1364740
p20,M712,RSPd,M712_059_RSPd.tif,19720432,486683.565143829,2658660,1359500
p20,M712,RSPd,M712_060_RSPd.tif,20680641,758249.5890713456,2661400,1515760
p20,M712,RSPd,M712_061_RSPd.tif,19952935,701568.6130086797,2871960,1546180
p20,M712,RSPd,M712_062_RSPd.tif,19565705,700945.8159325974,3509180,1610480
p20,M712,RSPd,M712_063_RSPd.tif,20108692,714314.6831147765,2821500,1353420
p20,M712,RSPd,M712_064_RSPd.tif,29604607,960127.79354126,3331500,1570140
p20,M712,RSPd,M712_065_RSPd.tif,28781488,719665.2282906187,2919680,1452860
p20,M712,RSPd,M712_066_RSPd.tif,19999264,523713.1074544028,3409420,1516640
p20,M712,RSPd,M712_067_RSPd.tif,20644284,500425.48245752614,4003740,1504460
p20,M712,RSPd,M712_068_RSPd.tif,21241334,442631.75885380106,4945080,1588120
p20,M712,RSPd,M712_069_RSPd.tif,33762529,885670.9112385034,2701960,727740
p20,M712,RSPd,M712_070_RSPd.tif,21935151,469372.01136862556,4625700,1471680
p20,M712,RSPd,M712_072_RSPd.tif,35543958,628674.7879891291,5842400,2399200
p20,M712,RSPv,M712_034_RSPv.tif,13404993,322679.3110176238,881000,592820
p20,M712,RSPv,M712_035_RSPv.tif,36126886,368240.60168622644,1126400,852400
p20,M712,RSPv,M712_036_RSPv.tif,47265634,646084.431925614,2067200,1495200
p20,M712,RSPv,M712_037_RSPv.tif,21797511,422081.7504560407,1971200,1390800
p20,M712,RSPv,M712_038_RSPv.tif,18470923,386115.9800851475,2659020,1734840
p20,M712,RSPv,M712_039_RSPv.tif,50933606,972765.895264489,2681340,1854640
p20,M712,RSPv,M712_040_RSPv.tif,35446594,1241013.513944185,2888000,1785600
p20,M712,RSPv,M712_041_RSPv.tif,63497525,1528669.1860714082,2940000,1826400
p20,M712,RSPv,M712_042_RSPv.tif,82296858,2558792.022590456,2293600,1367600
p20,M712,RSPv,M712_043_RSPv.tif,96821510,3712077.213897242,3072319,1866040
p20,M712,RSPv,M712_044_RSPv.tif,57955173,1527952.3985717976,2911940,1813860
p20,M712,RSPv,M712_045_RSPv.tif,53874695,1475311.8017485822,3136000,1899200
p20,M712,RSPv,M712_046_RSPv.tif,52720487,973287.8927604958,3234000,1863600
p20,M712,RSPv,M712_047_RSPv.tif,27718985,380280.52696301625,2717940,1642880
p20,M712,RSPv,M712_048_RSPv.tif,37491743,823043.0378379992,2828000,1820400
p20,M712,RSPv,M712_049_RSPv.tif,22224423,415501.48562349007,2585880,1581440
p20,M712,RSPv,M712_050_RSPv.tif,23023176,349754.51902656496,2661780,1650220
p20,M712,RSPv,M712_051_RSPv.tif,21435043,496607.5451206844,3643200,2097600
p20,M712,RSPv,M712_052_RSPv.tif,34794865,993855.6249564824,3124359,1872660
p20,M712,RSPv,M712_053_RSPv.tif,33198261,587613.3585314829,3203920,2018040
p20,M712,RSPv,M712_054_RSPv.tif,48787962,1394993.0495092217,3353560,2017920
p20,M712,RSPv,M712_055_RSPv.tif,33702802,876786.9683202326,3798480,2285720
p20,M712,RSPv,M712_056_RSPv.tif,47393632,822803.9534483599,5565879,3301779
p20,M712,RSPv,M712_057_RSPv.tif,44219110,964954.1147792375,4966920,3123560
p20,M712,RSPv,M712_058_RSPv.tif,38137898,900315.3067661884,4450780,2916940
p20,M712,RSPv,M712_059_RSPv.tif,31839861,661503.8378051745,4956480,2829320
p20,M712,RSPv,M712_060_RSPv.tif,39599368,969336.5269614274,5755620,3809200
p20,M712,RSPv,M712_061_RSPv.tif,40610774,1379073.3379008214,6076520,3812160
p20,M712,RSPv,M712_062_RSPv.tif,40711953,914385.0184345237,8031680,4248960
p20,M712,RSPv,M712_063_RSPv.tif,41633594,1181081.6475913026,7443640,3774160
p20,M712,RSPv,M712_064_RSPv.tif,57729091,1509042.8848386647,7884560,4075840
p20,M712,RSPv,M712_065_RSPv.tif,42766337,1009741.254938104,6734200,3372480
p20,M712,RSPv,M712_066_RSPv.tif,31329719,751116.8570335628,6344100,3115200
p20,M712,RSPv,M712_067_RSPv.tif,27356587,722194.0319839166,6030200,2488240
p20,M712,RSPv,M712_068_RSPv.tif,22338240,589652.619863972,4964360,2115300
p20,M712,RSPv,M712_069_RSPv.tif,118879725,2283298.267324507,8035840,3258280
p20,M712,RSPv,M712_070_RSPv.tif,8592853,136613.944259918,2461000,766300
p20,M712,RSPv,M712_072_RSPv.tif,9089,140.8464319014316,3200,800
p20,M712,VISa,M712_042_VISa.tif,214479,37168.88160078696,16000,8000
p20,M712,VISa,M712_043_VISa.tif,5369149,261741.28525589357,212800,108000
p20,M712,VISa,M712_044_VISa.tif,10977278,252906.0229418287,574000,283600
p20,M712,VISa,M712_045_VISa.tif,19695080,242786.08004534716,1440780,622300
p20,M712,VISa,M712_046_VISa.tif,27786595,990275.7547345283,2217600,1045600
p20,M712,VISa,M712_047_VISa.tif,54973366,793341.1257667831,5860020,3623160
p20,M712,VISa,M712_048_VISa.tif,59077403,880654.0376528372,6646660,3562160
p20,M712,VISa,M712_049_VISa.tif,16520850,306086.9665963756,2532960,1443680
p20,M712,VISa,M712_050_VISa.tif,2287904,43569.51348847371,660020,251780
p20,M712,VISa,M712_052_VISa.tif,36033,85.32540540389368,10000,4000
p20,M712,VISa,M712_053_VISa.tif,4027908,74914.55397365775,921600,334400
p20,M712,VISa,M712_054_VISa.tif,3546,51.019999999999584,400,400
p20,M712,VISal,M712_055_VISal.tif,343242,28634.66906925669,159600,27600
p20,M712,VISal,M712_056_VISal.tif,13250195,256941.65034588202,2157540,963640
p20,M712,VISal,M712_057_VISal.tif,15580006,327004.49995599757,2496400,1298000
p20,M712,VISal,M712_058_VISal.tif,12494494,276325.55715921527,2095940,962780
p20,M712,VISal,M712_059_VISal.tif,12337451,216383.80264577753,1958400,964000
p20,M712,VISal,M712_060_VISal.tif,18799191,553860.1854278119,2523200,1345200
p20,M712,VISal,M712_061_VISal.tif,22359497,1114686.5256842864,3132220,1610060
p20,M712,VISal,M712_062_VISal.tif,17693819,991782.5859478062,3095820,1503380
p20,M712,VISal,M712_063_VISal.tif,15291203,780764.3085823308,2980800,1194400
p20,M712,VISal,M712_064_VISal.tif,13082610,467639.62169236894,2251120,811900
p20,M712,VISal,M712_065_VISal.tif,13818171,434944.5774936644,1643120,824860
p20,M712,VISam,M712_047_VISam.tif,5729980,98879.57457015596,728000,331200
p20,M712,VISam,M712_048_VISam.tif,10242345,207620.75824727575,1462000,642400
p20,M712,VISam,M712_049_VISam.tif,23868239,489588.4578910142,2761840,1878460
p20,M712,VISam,M712_050_VISam.tif,25572684,413009.9831953757,3277820,2136100
p20,M712,VISam,M712_051_VISam.tif,21610465,408796.7783654873,2592000,1783200
p20,M712,VISam,M712_052_VISam.tif,28765979,672385.9039593833,3535860,2539540
p20,M712,VISam,M712_053_VISam.tif,40729620,922471.9482864891,4202000,2832520
p20,M712,VISam,M712_054_VISam.tif,27330381,804971.1300195722,3642000,2312420
p20,M712,VISam,M712_055_VISam.tif,13595270,331015.5513000488,1870000,1028800
p20,M712,VISam,M712_056_VISam.tif,14943785,301634.656997304,1463340,1106400
p20,M712,VISam,M712_057_VISam.tif,5586834,180110.9917801778,621600,356800
p20,M712,VISam,M712_058_VISam.tif,10765477,271472.10251602135,1310400,816400
p20,M712,VISam,M712_059_VISam.tif,8401642,248760.98374391798,1560400,725600
p20,M712,VISam,M712_060_VISam.tif,793898,22184.41062118559,193200,77200
p20,M712,VISl,M712_065_VISl.tif,4336647,133618.49325434022,980400,313200
p20,M712,VISl,M712_066_VISl.tif,22904329,513820.49890999636,3061600,1602000
p20,M712,VISl,M712_067_VISl.tif,8287143,172135.15162210344,2448000,569600
p20,M712,VISl,M712_068_VISl.tif,17990171,235366.76560183728,2534400,1235200
p20,M712,VISl,M712_069_VISl.tif,34703913,493344.72614632995,2846220,1437240
p20,M712,VISl,M712_070_VISl.tif,24712280,489873.9587519482,3731200,1872800
p20,M712,VISl,M712_072_VISl.tif,30084832,431386.7933505644,3638000,1952860
p20,M712,VISl,M712_073_VISl.tif,33142927,407313.0030366394,2546000,1416400
p20,M712,VISli,M712_065_VISli.tif,2312253,91310.82914367337,382800,172400
p20,M712,VISli,M712_066_VISli.tif,10250186,613087.707535341,1561600,610000
p20,M712,VISli,M712_067_VISli.tif,12340177,231415.50138234938,1985240,813760
p20,M712,VISli,M712_068_VISli.tif,10181847,160321.03323587513,1531020,679300
p20,M712,VISli,M712_069_VISli.tif,16448007,259655.8160795523,1635200,664000
p20,M712,VISli,M712_070_VISli.tif,14134841,269294.8929772116,2353680,1072920
p20,M712,VISli,M712_072_VISli.tif,12806148,204681.9504631004,1532180,812720
p20,M712,VISp,M712_050_VISp.tif,7887711,140723.9740623016,1343200,655600
p20,M712,VISp,M712_051_VISp.tif,22526976,577642.5862743065,2646320,1461900
p20,M712,VISp,M712_052_VISp.tif,15212713,345273.03534677974,2432000,1306400
p20,M712,VISp,M712_053_VISp.tif,11968447,245635.31715050407,1734000,867600
p20,M712,VISp,M712_054_VISp.tif,25760576,773451.3802581261,3797600,2232400
p20,M712,VISp,M712_055_VISp.tif,49303935,1570038.5839065805,5849340,3556800
p20,M712,VISp,M712_056_VISp.tif,57423490,1395424.4338671817,7124319,4468139
p20,M712,VISp,M712_057_VISp.tif,69006121,1934662.1697828108,8935280,5204780
p20,M712,VISp,M712_058_VISp.tif,77471474,3118863.872575263,10026800,5434140
p20,M712,VISp,M712_059_VISp.tif,78516637,2187538.0936176535,10618160,6291800
p20,M712,VISp,M712_060_VISp.tif,59498838,2297108.3218122856,9211880,5325760
p20,M712,VISp,M712_061_VISp.tif,71313829,3047969.1341866143,9888880,5777280
p20,M712,VISp,M712_062_VISp.tif,71295507,2250364.398955464,12111840,6857240
p20,M712,VISp,M712_063_VISp.tif,79326921,3283722.558607026,12104080,6321280
p20,M712,VISp,M712_064_VISp.tif,121444711,4164844.547247114,14103080,7750300
p20,M712,VISp,M712_065_VISp.tif,115691928,3022586.1476686825,13616680,7434380
p20,M712,VISp,M712_066_VISp.tif,69784300,2079462.8852205973,10253600,5477520
p20,M712,VISp,M712_067_VISp.tif,82749879,2660390.636055003,12156480,6375320
p20,M712,VISp,M712_068_VISp.tif,66220024,1582097.9064644743,9423360,4721180
p20,M712,VISp,M712_069_VISp.tif,160979401,2591346.4639975997,12713640,6650880
p20,M712,VISp,M712_070_VISp.tif,79610778,1860398.8447277397,14270160,5970240
p20,M712,VISp,M712_072_VISp.tif,81046395,1473321.173100076,12465600,5329200
p20,M712,VISp,M712_073_VISp.tif,155520790,1742283.00423519,12677280,5551900
p20,M712,VISpm,M712_050_VISpm.tif,27190,421.001565879945,4800,1600
p20,M712,VISpm,M712_051_VISpm.tif,9087808,175493.05352516464,1279420,634700
p20,M712,VISpm,M712_052_VISpm.tif,2619309,69928.37580522688,457600,214400
p20,M712,VISpm,M712_053_VISpm.tif,13187,340.9407700954679,8000,3200
p20,M712,VISpm,M712_057_VISpm.tif,12265,202.12666666666732,4800,1200
p20,M712,VISpm,M712_058_VISpm.tif,59087,641.3072423940902,347600,5200
p20,M712,VISpm,M712_059_VISpm.tif,77161,1984.8781932545971,100940,10000
p20,M712,VISpm,M712_060_VISpm.tif,5840475,134472.07082813172,1038240,536220
p20,M712,VISpm,M712_061_VISpm.tif,8364336,217015.50333136306,1957080,748800
p20,M712,VISpm,M712_062_VISpm.tif,4972226,100742.60131677902,1049600,458800
p20,M712,VISpm,M712_063_VISpm.tif,6804042,194063.37437740274,1485200,482400
p20,M712,VISpm,M712_064_VISpm.tif,8248691,216435.67756035278,2745960,551740
p20,M712,VISpm,M712_065_VISpm.tif,7907947,160922.25838100337,1738400,508800
