age,identifier,region,image_filename,raw_intensity_sum,total_image_pixels,tissue_area_pixels
p20,M648,VISp,M648_649-01(74)-OME TIFF-Export-07_VISp.tif,416332037,11485880,6792680
p20,M648,VISp,M648_649-01(75)-OME TIFF-Export-08_VISp.tif,135731896,9256000,5498400
p20,M648,VISp,M648_649-01(76)-OME TIFF-Export-09_VISp.tif,164000733,9439200,6124400
p20,M648,VISpm,M648_649-01(70)-OME TIFF-Export-03_VISpm.tif,38145889,2610800,2080800
p20,M648,VISpm,M648_649-01(71)-OME TIFF-Export-04_VISpm.tif,17143644,1324800,865200
p20,M648,VISpm,M648_649-01(73)-OME TIFF-Export-06_VISpm.tif,34115,2107620,4000
p20,M648,VISpm,M648_649-01(74)-OME TIFF-Export-07_VISpm.tif,38239585,1897200,1276400
p20,M648,VISpm,M648_649-01(75)-OME TIFF-Export-08_VISpm.tif,12361246,1302400,571200
p20,M648,VISrl,M648_056_VISrl.tif,9904944,885600,238400
p20,M648,VISrl,M648_057_VISrl.tif,16124681,1628400,424400
p20,M648,VISrl,M648_058_VISrl.tif,28835208,2449700,749620
p20,M648,VISrl,M648_059_VISrl.tif,60239320,2747200,1199200
p20,M648,VISrl,M648_060_VISrl.tif,12974524,1988000,471600
p20,M648,VISrl,M648_061_VISrl.tif,17802074,2270400,518800
p20,M648,VISrl,M648_062_VISrl.tif,6174606,2221500,367200
p20,M648,VISrl,M648_063_VISrl.tif,33015327,2755200,1123600
p20,M648,VISrl,M648_064_VISrl.tif,47626253,2810620,1173980
p20,M648,VISrl,M648_065_VISrl.tif,45912986,2219200,1055600
p20,M648,VISrl,M648_066_VISrl.tif,32840340,2768220,1281960
p20,M648,VISrl,M648_067_VISrl.tif,38656582,3049379,1481420
p20,M648,VISrl,M648_649-01(68)-OME TIFF-Export-01_VISrl.tif,40204390,2279200,1199600
p20,M648,VISrl,M648_649-01(69)-OME TIFF-Export-02_VISrl.tif,64469634,2701800,1123060
p20,M648,VISrl,M648_649-01(70)-OME TIFF-Export-03_VISrl.tif,25388274,2916179,1238780
p20,M648,VISrl,M648_649-01(71)-OME TIFF-Export-04_VISrl.tif,5530,400,400
p20,M648,VISrl,M648_649-01(74)-OME TIFF-Export-07_VISrl.tif,120796,48000,4000
p20,M648,VISrl,M648_649-01(76)-OME TIFF-Export-09_VISrl.tif,45039245,3141600,1686800
p20,M649,RSPagl,M649_043_RSPagl.tif,78992037,1872000,1298800
p20,M649,RSPagl,M649_052_RSPagl.tif,103042893,1101600,874400
p20,M649,RSPagl,M649_053_RSPagl.tif,84133608,1634000,1108400
p20,M649,RSPagl,M649_054_RSPagl.tif,104863934,1480000,1123200
p20,M649,RSPagl,M649_055_RSPagl.tif,118225465,1731600,1186000
p20,M649,RSPagl,M649_056_RSPagl.tif,90962521,1600000,1087200
p20,M649,RSPagl,M649_057_RSPagl.tif,113958659,1524400,1003200
p20,M649,RSPagl,M649_059_RSPagl.tif,101140394,1310400,993600
p20,M649,RSPagl,M649_060_RSPagl.tif,63754343,1590800,1054000
p20,M649,RSPagl,M649_061_RSPagl.tif,115380607,1920000,1047600
p20,M649,RSPagl,M649_062_RSPagl.tif,90787154,1784800,1004800
p20,M649,RSPagl,M649_063_RSPagl.tif,102700578,1713060,1002820
p20,M649,RSPagl,M649_064_RSPagl.tif,92232673,1616800,928400
p20,M649,RSPagl,M649_065_RSPagl.tif,71732438,1310400,880000
p20,M649,RSPagl,M649_066_RSPagl.tif,43102565,1288000,877600
p20,M649,RSPagl,M649_067_RSPagl.tif,91996052,1288000,976400
p20,M649,RSPagl,M649_068_RSPagl.tif,92785400,1237600,891200
p20,M649,RSPagl,M649_070_RSPagl.tif,71934075,1183200,859600
p20,M649,RSPagl,M649_071_RSPagl.tif,56371958,1400000,936000
p20,M649,RSPagl,M649_072_RSPagl.tif,99540901,1710000,918000
p20,M649,RSPagl,M649_073_RSPagl.tif,79419724,1332000,918400
p20,M649,RSPagl,M649_074_RSPagl.tif,743881,16800,4400
p20,M649,RSPagl,M649_075_RSPagl.tif,26942425,1353600,871600
p20,M649,RSPagl,M649_076_RSPagl.tif,57888344,1358000,882400
p20,M649,RSPagl,M649_077_RSPagl.tif,58341119,1100800,785600
p20,M649,RSPagl,M649_078_RSPagl.tif,75706093,1246000,888800
p20,M649,RSPagl,M649_079_RSPagl.tif,81497343,1582400,1027200
p20,M649,RSPagl,M649_080_RSPagl.tif,93832757,1344800,917200
p20,M649,RSPagl,M649_081_RSPagl.tif,75449775,1232000,810000
p20,M649,RSPagl,M649_082_RSPagl.tif,46270918,1156000,761200
p20,M649,RSPagl,M649_083_RSPagl.tif,77763322,1008000,728800
p20,M649,RSPagl,M649_084_RSPagl.tif,48501749,1216000,745200
p20,M649,RSPagl,M649_085_RSPagl.tif,46690912,1292000,769200
p20,M649,RSPagl,M649_086_RSPagl.tif,30599835,1083720,582160
p20,M649,RSPd,M649_043_RSPd.tif,121684275,4624800,2143200
p20,M649,RSPd,M649_052_RSPd.tif,155623623,3620800,1502800
p20,M649,RSPd,M649_053_RSPd.tif,168428719,3036000,1664400
p20,M649,RSPd,M649_054_RSPd.tif,133309880,2721600,1386400
p20,M649,RSPd,M649_055_RSPd.tif,205126789,3210000,1833200
p20,M649,RSPd,M649_056_RSPd.tif,116915686,2832400,1571600
p20,M649,RSPd,M649_057_RSPd.tif,150318880,2880000,1582400
p20,M649,RSPd,M649_059_RSPd.tif,191677464,2948400,1908400
p20,M649,RSPd,M649_060_RSPd.tif,158581057,3474400,2158400
p20,M649,RSPd,M649_061_RSPd.tif,261010464,3561600,2108400
p20,M649,RSPd,M649_062_RSPd.tif,191421523,3494400,2015200
p20,M649,RSPd,M649_063_RSPd.tif,184122666,3402000,1986960
p20,M649,RSPd,M649_064_RSPd.tif,182981304,3256860,1967640
p20,M649,RSPd,M649_065_RSPd.tif,172839656,2851900,1711160
p20,M649,RSPd,M649_066_RSPd.tif,90833633,2804620,1700540
p20,M649,RSPd,M649_067_RSPd.tif,187749831,2956580,1867780
p20,M649,RSPd,M649_068_RSPd.tif,182253574,2972280,1814920
p20,M649,RSPd,M649_070_RSPd.tif,160177831,3027780,1886840
p20,M649,RSPd,M649_071_RSPd.tif,135424976,2803200,1784000
p20,M649,RSPd,M649_072_RSPd.tif,171761143,2649600,1567200
p20,M649,RSPd,M649_073_RSPd.tif,140937439,2569600,1536800
p20,M649,RSPd,M649_074_RSPd.tif,86748170,1634800,872800
p20,M649,RSPd,M649_075_RSPd.tif,52724548,2569600,1506800
p20,M649,RSPd,M649_076_RSPd.tif,101129492,3009600,1710000
p20,M649,RSPd,M649_077_RSPd.tif,120737738,2877420,1563180
p20,M649,RSPd,M649_078_RSPd.tif,143173126,2913820,1816960
p20,M649,RSPd,M649_079_RSPd.tif,149634182,3461460,1854520
p20,M649,RSPd,M649_080_RSPd.tif,179837084,3061700,1811600
p20,M649,RSPd,M649_081_RSPd.tif,169275830,3063320,1699100
p20,M649,RSPd,M649_082_RSPd.tif,107343083,2456800,1310800
p20,M649,RSPd,M649_083_RSPd.tif,154288634,2494440,1493200
p20,M649,RSPd,M649_084_RSPd.tif,103309635,3028920,1558360
p20,M649,RSPd,M649_085_RSPd.tif,134076575,3063320,1530660
p20,M649,RSPd,M649_086_RSPd.tif,68654340,2436000,1102400
p20,M649,RSPv,M649_043_RSPv.tif,149596606,3942400,2462000
p20,M649,RSPv,M649_052_RSPv.tif,68254803,2428800,737600
p20,M649,RSPv,M649_053_RSPv.tif,140253382,2302800,1554800
p20,M649,RSPv,M649_054_RSPv.tif,129895732,2328480,1485880
p20,M649,RSPv,M649_055_RSPv.tif,168270196,2652000,1784000
p20,M649,RSPv,M649_056_RSPv.tif,98860951,2586400,1642000
p20,M649,RSPv,M649_057_RSPv.tif,118117554,2609580,1729880
p20,M649,RSPv,M649_059_RSPv.tif,131735783,2566800,1503200
p20,M649,RSPv,M649_060_RSPv.tif,123228208,2883200,1709200
p20,M649,RSPv,M649_061_RSPv.tif,210185272,2478000,1637200
p20,M649,RSPv,M649_062_RSPv.tif,176062089,2661780,1769780
p20,M649,RSPv,M649_063_RSPv.tif,160166914,2692800,1748000
p20,M649,RSPv,M649_064_RSPv.tif,183584065,2648100,1777240
p20,M649,RSPv,M649_065_RSPv.tif,172944353,2803660,1734600
p20,M649,RSPv,M649_066_RSPv.tif,92673847,2774100,1764380
p20,M649,RSPv,M649_067_RSPv.tif,192344475,3068100,1825340
p20,M649,RSPv,M649_068_RSPv.tif,183868282,2868399,1853199
p20,M649,RSPv,M649_070_RSPv.tif,176814047,3234000,1954400
p20,M649,RSPv,M649_071_RSPv.tif,148532804,3141600,1932000
p20,M649,RSPv,M649_072_RSPv.tif,230948763,3546400,2184400
p20,M649,RSPv,M649_073_RSPv.tif,257285759,4388400,2642800
p20,M649,RSPv,M649_074_RSPv.tif,218826037,3304800,2068800
p20,M649,RSPv,M649_075_RSPv.tif,50521140,4581460,2729340
p20,M649,RSPv,M649_076_RSPv.tif,136430226,5297760,3419820
p20,M649,RSPv,M649_077_RSPv.tif,227235980,5607039,3503440
p20,M649,RSPv,M649_078_RSPv.tif,146779735,3670620,2180140
p20,M649,RSPv,M649_079_RSPv.tif,246163803,5579239,3211939
p20,M649,RSPv,M649_080_RSPv.tif,295330881,6001660,3415420
p20,M649,RSPv,M649_081_RSPv.tif,274564896,5403000,3284060
p20,M649,RSPv,M649_082_RSPv.tif,220006978,5084000,3217600
p20,M649,RSPv,M649_083_RSPv.tif,335593612,4897620,3518580
p20,M649,RSPv,M649_084_RSPv.tif,234745393,6882879,3612560
p20,M649,RSPv,M649_085_RSPv.tif,231725543,5750640,2986640
p20,M649,RSPv,M649_086_RSPv.tif,107585649,5523920,2544700
p20,M649,VISa,M649_059_VISa.tif,233932486,3628800,1873200
p20,M649,VISa,M649_060_VISa.tif,195743447,4781600,2644000
p20,M649,VISa,M649_061_VISa.tif,312455015,5587200,3434000
p20,M649,VISa,M649_062_VISa.tif,298750457,5682000,3591500
p20,M649,VISa,M649_063_VISa.tif,420324950,5644400,3641200
p20,M649,VISa,M649_064_VISa.tif,369041456,6139840,3687620
p20,M649,VISa,M649_065_VISa.tif,191745714,5495780,2978100
p20,M649,VISa,M649_066_VISa.tif,115256985,5095340,2779700
p20,M649,VISa,M649_067_VISa.tif,307123782,4740060,2843880
p20,M649,VISa,M649_068_VISa.tif,215435041,3761919,2132540
p20,M649,VISa,M649_070_VISa.tif,152534,204000,3600
p20,M649,VISa,M649_071_VISa.tif,8896,400,400
p20,M649,VISal,M649_072_VISal.tif,382364,9600,2800
p20,M649,VISal,M649_073_VISal.tif,34419674,806400,362000
p20,M649,VISal,M649_074_VISal.tif,95794719,2370501,965800
p20,M649,VISal,M649_075_VISal.tif,51401841,2218520,1022940
p20,M649,VISal,M649_076_VISal.tif,49308493,2463220,935360
p20,M649,VISal,M649_077_VISal.tif,141473390,3718820,1819500
p20,M649,VISal,M649_078_VISal.tif,135790,6000,1600
p20,M649,VISal,M649_079_VISal.tif,101894867,2291079,1073539
p20,M649,VISal,M649_080_VISal.tif,136768370,3573900,1761760
p20,M649,VISal,M649_081_VISal.tif,182945843,3381120,1753180
p20,M649,VISal,M649_082_VISal.tif,163959710,3516241,1878561
p20,M649,VISal,M649_083_VISal.tif,157904211,3320000,1644800
p20,M649,VISal,M649_084_VISal.tif,149208459,5659659,2884539
p20,M649,VISal,M649_085_VISal.tif,741309,83200,10400
p20,M649,VISam,M649_062_VISam.tif,1290797,26400,11600
p20,M649,VISam,M649_063_VISam.tif,13256783,360800,133200
p20,M649,VISam,M649_064_VISam.tif,29672397,743560,277360
p20,M649,VISam,M649_065_VISam.tif,39099396,1124800,489600
p20,M649,VISam,M649_066_VISam.tif,31352006,1476000,692800
p20,M649,VISam,M649_067_VISam.tif,96192103,1721720,1010140
p20,M649,VISam,M649_068_VISam.tif,111038617,1772840,1055600
p20,M649,VISam,M649_070_VISam.tif,115515508,2122800,1327600
p20,M649,VISam,M649_071_VISam.tif,119913625,3641220,2282640
p20,M649,VISam,M649_072_VISam.tif,223294849,3371200,1857600
p20,M649,VISam,M649_073_VISam.tif,109106478,2302200,1373540
p20,M649,VISam,M649_074_VISam.tif,95726646,1465200,995600
p20,M649,VISam,M649_075_VISam.tif,23498156,1232000,789200
p20,M649,VISam,M649_076_VISam.tif,47986658,1015200,645200
p20,M649,VISam,M649_077_VISam.tif,5424135,207200,78000
p20,M649,VISam,M649_078_VISam.tif,102438166,1900800,1135200
p20,M649,VISam,M649_079_VISam.tif,32102049,748000,352000
p20,M649,VISam,M649_080_VISam.tif,34071467,590400,321200
p20,M649,VISam,M649_081_VISam.tif,1422069,55200,26400
p20,M649,VISam,M649_083_VISam.tif,22734128,468000,206800
p20,M649,VISl,M649_085_VISl.tif,53275189,1969640,802240
p20,M649,VISl,M649_086_VISl.tif,82431654,4172780,1400720
p20,M649,VISli,M649_085_VISli.tif,98163572,3182879,1676240
p20,M649,VISli,M649_086_VISli.tif,30187946,2572800,1151200
p20,M649,VISp,M649_070_VISp.tif,267644618,5160480,3315380
p20,M649,VISp,M649_071_VISp.tif,197811272,7623540,4167260
p20,M649,VISp,M649_072_VISp.tif,422955102,6235340,3582580
p20,M649,VISp,M649_073_VISp.tif,407747948,8128780,4607180
p20,M649,VISp,M649_074_VISp.tif,492568263,9501120,5572980
p20,M649,VISp,M649_075_VISp.tif,128600989,8247500,4939460
p20,M649,VISp,M649_076_VISp.tif,430903530,10857000,5969600
p20,M649,VISp,M649_077_VISp.tif,596687393,8826180,5465980
p20,M649,VISp,M649_078_VISp.tif,351478301,7072560,4224660
p20,M649,VISp,M649_079_VISp.tif,440574718,8635360,5463380
p20,M649,VISp,M649_080_VISp.tif,549284327,9953720,6274440
p20,M649,VISp,M649_081_VISp.tif,465334037,7194480,4880480
p20,M649,VISp,M649_082_VISp.tif,460668665,9115620,5361140
p20,M649,VISp,M649_083_VISp.tif,521188403,7938560,4821580
p20,M649,VISp,M649_084_VISp.tif,456456818,8846680,5767600
p20,M649,VISp,M649_085_VISp.tif,366091889,10198280,6112840
p20,M649,VISp,M649_086_VISp.tif,400482949,13071240,7531660
p20,M649,VISpm,M649_073_VISpm.tif,55914,942400,1600
p20,M649,VISpm,M649_074_VISpm.tif,67879,294400,2000
p20,M649,VISpm,M649_075_VISpm.tif,43955,800,800
p20,M649,VISpm,M649_076_VISpm.tif,54378890,1278400,694400
p20,M649,VISpm,M649_077_VISpm.tif,129083040,2167900,1393300
p20,M649,VISpm,M649_080_VISpm.tif,136719032,2986620,1280220
p20,M649,VISpm,M649_081_VISpm.tif,118771904,1981980,1206860
p20,M649,VISpm,M649_082_VISpm.tif,60821331,2170860,1404340
p20,M649,VISpm,M649_083_VISpm.tif,179917064,2280180,1631560
p20,M649,VISpm,M649_084_VISpm.tif,132428773,2113760,1745720
p20,M649,VISpm,M649_085_VISpm.tif,45426865,1497700,1025000
p20,M649,VISpm,M649_086_VISpm.tif,38496024,1233540,880720
p20,M649,VISrl,M649_062_VISrl.tif,240163,4800,2000
p20,M649,VISrl,M649_063_VISrl.tif,8917053,252000,76000
p20,M649,VISrl,M649_064_VISrl.tif,17994114,644000,162800
p20,M649,VISrl,M649_065_VISrl.tif,19213753,957600,238400
p20,M649,VISrl,M649_066_VISrl.tif,20256286,1452000,397200
p20,M649,VISrl,M649_067_VISrl.tif,75325781,1976400,703600
p20,M649,VISrl,M649_068_VISrl.tif,60624196,1634919,697860
p20,M649,VISrl,M649_070_VISrl.tif,89487370,2820420,1146060
p20,M649,VISrl,M649_071_VISrl.tif,3924842,1817100,111160
p20,M649,VISrl,M649_072_VISrl.tif,269608688,5104000,2133200
p20,M649,VISrl,M649_073_VISrl.tif,116200937,2638500,1348240
p20,M649,VISrl,M649_074_VISrl.tif,72192044,2279200,657200
p20,M649,VISrl,M649_075_VISrl.tif,28589687,2063600,786400
p20,M649,VISrl,M649_076_VISrl.tif,88226,25200,2000
p20,M649,VISrl,M649_077_VISrl.tif,48325,800,800
p20,M649,VISrl,M649_078_VISrl.tif,68172397,2899380,855280
p20,M649,VISrl,M649_079_VISrl.tif,50168941,2075220,559240
p20,M649,VISrl,M649_080_VISrl.tif,74178441,2760000,804800
p20,M649,VISrl,M649_081_VISrl.tif,48722895,1948800,459200
p20,M649,VISrl,M649_082_VISrl.tif,55951,1108800,1600
p20,M649,VISrl,M649_083_VISrl.tif,602803,2118540,6800
p20,M649,VISrl,M649_084_VISrl.tif,31629,14000,2800
p20,M712,RSPagl,M712_034_RSPagl.tif,4759878,401540,226420
p20,M712,RSPagl,M712_035_RSPagl.tif,43486053,570400,450000
p20,M712,RSPagl,M712_036_RSPagl.tif,22468705,942400,750800
p20,M712,RSPagl,M712_037_RSPagl.tif,14221581,961000,827760
p20,M712,RSPagl,M712_038_RSPagl.tif,11640586,858400,733600
p20,M712,RSPagl,M712_039_RSPagl.tif,35385751,1091200,910400
p20,M712,RSPagl,M712_040_RSPagl.tif,17129324,1848000,1358400
p20,M712,RSPagl,M712_041_RSPagl.tif,25162377,1567660,1099540
p20,M712,RSPagl,M712_042_RSPagl.tif,33805040,1335220,1036760
p20,M712,RSPagl,M712_043_RSPagl.tif,42976327,1612800,1258400
p20,M712,RSPagl,M712_044_RSPagl.tif,33822711,1450800,1107600
p20,M712,RSPagl,M712_045_RSPagl.tif,31686581,1710000,1131200
p20,M712,RSPagl,M712_046_RSPagl.tif,26919721,1344000,1041200
p20,M712,RSPagl,M712_047_RSPagl.tif,14950858,1204000,942400
p20,M712,RSPagl,M712_048_RSPagl.tif,18350973,1536000,1069200
p20,M712,RSPagl,M712_049_RSPagl.tif,11660031,1103600,810000
p20,M712,RSPagl,M712_050_RSPagl.tif,9747124,1008000,706800
p20,M712,RSPagl,M712_051_RSPagl.tif,10102412,1155200,794800
p20,M712,RSPagl,M712_052_RSPagl.tif,10268130,1120000,808400
p20,M712,RSPagl,M712_053_RSPagl.tif,15035112,1260000,910400
p20,M712,RSPagl,M712_054_RSPagl.tif,12989762,1218000,866000
p20,M712,RSPagl,M712_055_RSPagl.tif,14265547,1296460,921040
p20,M712,RSPagl,M712_056_RSPagl.tif,17751487,1312000,946400
p20,M712,RSPagl,M712_057_RSPagl.tif,13894383,1109600,770800
p20,M712,RSPagl,M712_058_RSPagl.tif,12486539,1169200,839600
p20,M712,RSPagl,M712_059_RSPagl.tif,11396193,1591200,840400
p20,M712,RSPagl,M712_060_RSPagl.tif,11633328,1226400,853200
p20,M712,RSPagl,M712_061_RSPagl.tif,11423100,1295600,865600
p20,M712,RSPagl,M712_062_RSPagl.tif,11750485,1913220,949340
p20,M712,RSPagl,M712_063_RSPagl.tif,12059985,1435200,788000
p20,M712,RSPagl,M712_064_RSPagl.tif,13810484,1868800,840400
p20,M712,RSPagl,M712_065_RSPagl.tif,13370065,1462860,762320
p20,M712,RSPagl,M712_066_RSPagl.tif,10964234,1987200,830000
p20,M712,RSPagl,M712_067_RSPagl.tif,12147805,2143700,884900
p20,M712,RSPagl,M712_068_RSPagl.tif,15832836,3407320,1040920
p20,M712,RSPagl,M712_069_RSPagl.tif,16749606,1195600,472000
p20,M712,RSPagl,M712_070_RSPagl.tif,11034303,3777600,694440
p20,M712,RSPagl,M712_072_RSPagl.tif,10663125,3900800,583600
p20,M712,RSPd,M712_034_RSPd.tif,13490347,935940,436560
p20,M712,RSPd,M712_035_RSPd.tif,67588962,1243200,735200
p20,M712,RSPd,M712_036_RSPd.tif,36974011,2180400,1146800
p20,M712,RSPd,M712_037_RSPd.tif,25895468,2281600,1154400
p20,M712,RSPd,M712_038_RSPd.tif,21000641,2706760,1346160
p20,M712,RSPd,M712_039_RSPd.tif,53383315,2950220,1475880
p20,M712,RSPd,M712_040_RSPd.tif,33848021,3570000,1851200
p20,M712,RSPd,M712_041_RSPd.tif,57762998,3088800,1732000
p20,M712,RSPd,M712_042_RSPd.tif,76909943,2694780,1467520
p20,M712,RSPd,M712_043_RSPd.tif,103015037,3423480,1991320
p20,M712,RSPd,M712_044_RSPd.tif,77888875,3028960,1842600
p20,M712,RSPd,M712_045_RSPd.tif,61924826,3458000,1993200
p20,M712,RSPd,M712_046_RSPd.tif,61126389,3333960,1944700
p20,M712,RSPd,M712_047_RSPd.tif,31736917,2690860,1695360
p20,M712,RSPd,M712_048_RSPd.tif,36591877,3052260,1885280
p20,M712,RSPd,M712_049_RSPd.tif,24036188,2427200,1488400
p20,M712,RSPd,M712_050_RSPd.tif,20564433,2118780,1285860
p20,M712,RSPd,M712_051_RSPd.tif,18951501,2129400,1338580
p20,M712,RSPd,M712_052_RSPd.tif,23155084,2162280,1380440
p20,M712,RSPd,M712_053_RSPd.tif,30124280,2491660,1611980
p20,M712,RSPd,M712_054_RSPd.tif,35132479,2529600,1517640
p20,M712,RSPd,M712_055_RSPd.tif,27900611,2492800,1524000
p20,M712,RSPd,M712_056_RSPd.tif,39613495,2941500,1696620
p20,M712,RSPd,M712_057_RSPd.tif,29268660,2457780,1409080
p20,M712,RSPd,M712_058_RSPd.tif,22662105,2363040,1364740
p20,M712,RSPd,M712_059_RSPd.tif,19720432,2658660,1359500
p20,M712,RSPd,M712_060_RSPd.tif,20680641,2661400,1515760
p20,M712,RSPd,M712_061_RSPd.tif,19952935,2871960,1546180
p20,M712,RSPd,M712_062_RSPd.tif,19565705,3509180,1610480
p20,M712,RSPd,M712_063_RSPd.tif,20108692,2821500,1353420
p20,M712,RSPd,M712_064_RSPd.tif,29604607,3331500,1570140
p20,M712,RSPd,M712_065_RSPd.tif,28781488,2919680,1452860
p20,M712,RSPd,M712_066_RSPd.tif,19999264,3409420,1516640
p20,M712,RSPd,M712_067_RSPd.tif,20644284,4003740,1504460
p20,M712,RSPd,M712_068_RSPd.tif,21241334,4945080,1588120
p20,M712,RSPd,M712_069_RSPd.tif,33762529,2701960,727740
p20,M712,RSPd,M712_070_RSPd.tif,21935151,4625700,1471680
p20,M712,RSPd,M712_072_RSPd.tif,35543958,5842400,2399200
p20,M712,RSPv,M712_034_RSPv.tif,13404993,881000,592820
p20,M712,RSPv,M712_035_RSPv.tif,36126886,1126400,852400
p20,M712,RSPv,M712_036_RSPv.tif,47265634,2067200,1495200
p20,M712,RSPv,M712_037_RSPv.tif,21797511,1971200,1390800
p20,M712,RSPv,M712_038_RSPv.tif,18470923,2659020,1734840
p20,M712,RSPv,M712_039_RSPv.tif,50933606,2681340,1854640
p20,M712,RSPv,M712_040_RSPv.tif,35446594,2888000,1785600
p20,M712,RSPv,M712_041_RSPv.tif,63497525,2940000,1826400
p20,M712,RSPv,M712_042_RSPv.tif,82296858,2293600,1367600
p20,M712,RSPv,M712_043_RSPv.tif,96821510,3072319,1866040
p20,M712,RSPv,M712_044_RSPv.tif,57955173,2911940,1813860
p20,M712,RSPv,M712_045_RSPv.tif,53874695,3136000,1899200
p20,M712,RSPv,M712_046_RSPv.tif,52720487,3234000,1863600
p20,M712,RSPv,M712_047_RSPv.tif,27718985,2717940,1642880
p20,M712,RSPv,M712_048_RSPv.tif,37491743,2828000,1820400
p20,M712,RSPv,M712_049_RSPv.tif,22224423,2585880,1581440
p20,M712,RSPv,M712_050_RSPv.tif,23023176,2661780,1650220
p20,M712,RSPv,M712_051_RSPv.tif,21435043,3643200,2097600
p20,M712,RSPv,M712_052_RSPv.tif,34794865,3124359,1872660
p20,M712,RSPv,M712_053_RSPv.tif,33198261,3203920,2018040
p20,M712,RSPv,M712_054_RSPv.tif,48787962,3353560,2017920
p20,M712,RSPv,M712_055_RSPv.tif,33702802,3798480,2285720
p20,M712,RSPv,M712_056_RSPv.tif,47393632,5565879,3301779
p20,M712,RSPv,M712_057_RSPv.tif,44219110,4966920,3123560
p20,M712,RSPv,M712_058_RSPv.tif,38137898,4450780,2916940
p20,M712,RSPv,M712_059_RSPv.tif,31839861,4956480,2829320
p20,M712,RSPv,M712_060_RSPv.tif,39599368,5755620,3809200
p20,M712,RSPv,M712_061_RSPv.tif,40610774,6076520,3812160
p20,M712,RSPv,M712_062_RSPv.tif,40711953,8031680,4248960
p20,M712,RSPv,M712_063_RSPv.tif,41633594,7443640,3774160
p20,M712,RSPv,M712_064_RSPv.tif,57729091,7884560,4075840
p20,M712,RSPv,M712_065_RSPv.tif,42766337,6734200,3372480
p20,M712,RSPv,M712_066_RSPv.tif,31329719,6344100,3115200
p20,M712,RSPv,M712_067_RSPv.tif,27356587,6030200,2488240
p20,M712,RSPv,M712_068_RSPv.tif,22338240,4964360,2115300
p20,M712,RSPv,M712_069_RSPv.tif,118879725,8035840,3258280
p20,M712,RSPv,M712_070_RSPv.tif,8592853,2461000,766300
p20,M712,RSPv,M712_072_RSPv.tif,9089,3200,800
p20,M712,VISa,M712_042_VISa.tif,214479,16000,8000
p20,M712,VISa,M712_043_VISa.tif,5369149,212800,108000
p20,M712,VISa,M712_044_VISa.tif,10977278,574000,283600
p20,M712,VISa,M712_045_VISa.tif,19695080,1440780,622300
p20,M712,VISa,M712_046_VISa.tif,27786595,2217600,1045600
p20,M712,VISa,M712_047_VISa.tif,54973366,5860020,3623160
p20,M712,VISa,M712_048_VISa.tif,59077403,6646660,3562160
p20,M712,VISa,M712_049_VISa.tif,16520850,2532960,1443680
p20,M712,VISa,M712_050_VISa.tif,2287904,660020,251780
p20,M712,VISa,M712_052_VISa.tif,36033,10000,4000
p20,M712,VISa,M712_053_VISa.tif,4027908,921600,334400
p20,M712,VISa,M712_054_VISa.tif,3546,400,400
p20,M712,VISal,M712_055_VISal.tif,343242,159600,27600
p20,M712,VISal,M712_056_VISal.tif,13250195,2157540,963640
p20,M712,VISal,M712_057_VISal.tif,15580006,2496400,1298000
p20,M712,VISal,M712_058_VISal.tif,12494494,2095940,962780
p20,M712,VISal,M712_059_VISal.tif,12337451,1958400,964000
p20,M712,VISal,M712_060_VISal.tif,18799191,2523200,1345200
p20,M712,VISal,M712_061_VISal.tif,22359497,3132220,1610060
p20,M712,VISal,M712_062_VISal.tif,17693819,3095820,1503380
p20,M712,VISal,M712_063_VISal.tif,15291203,2980800,1194400
p20,M712,VISal,M712_064_VISal.tif,13082610,2251120,811900
p20,M712,VISal,M712_065_VISal.tif,13818171,1643120,824860
p20,M712,VISam,M712_047_VISam.tif,5729980,728000,331200
p20,M712,VISam,M712_048_VISam.tif,10242345,1462000,642400
p20,M712,VISam,M712_049_VISam.tif,23868239,2761840,1878460
p20,M712,VISam,M712_050_VISam.tif,25572684,3277820,2136100
p20,M712,VISam,M712_051_VISam.tif,21610465,2592000,1783200
p20,M712,VISam,M712_052_VISam.tif,28765979,3535860,2539540
p20,M712,VISam,M712_053_VISam.tif,40729620,4202000,2832520
p20,M712,VISam,M712_054_VISam.tif,27330381,3642000,2312420
p20,M712,VISam,M712_055_VISam.tif,13595270,1870000,1028800
p20,M712,VISam,M712_056_VISam.tif,14943785,1463340,1106400
p20,M712,VISam,M712_057_VISam.tif,5586834,621600,356800
p20,M712,VISam,M712_058_VISam.tif,10765477,1310400,816400
p20,M712,VISam,M712_059_VISam.tif,8401642,1560400,725600
p20,M712,VISam,M712_060_VISam.tif,793898,193200,77200
p20,M712,VISl,M712_065_VISl.tif,4336647,980400,313200
p20,M712,VISl,M712_066_VISl.tif,22904329,3061600,1602000
p20,M712,VISl,M712_067_VISl.tif,8287143,2448000,569600
p20,M712,VISl,M712_068_VISl.tif,17990171,2534400,1235200
p20,M712,VISl,M712_069_VISl.tif,34703913,2846220,1437240
p20,M712,VISl,M712_070_VISl.tif,24712280,3731200,1872800
p20,M712,VISl,M712_072_VISl.tif,30084832,3638000,1952860
p20,M712,VISl,M712_073_VISl.tif,33142927,2546000,1416400
p20,M712,VISli,M712_065_VISli.tif,2312253,382800,172400
