age,identifier,region,image_filename,raw_intensity_sum,masked_gauss_intensity_sum,total_image_pixels,tissue_area_pixels
p20,M649,RSPagl,M649_067_RSPagl.tif,91996052,2991267.316771697,1288000,976400
p20,M649,RSPagl,M649_068_RSPagl.tif,92785400,2270284.239179899,1237600,891200
p20,M649,RSPagl,M649_070_RSPagl.tif,71934075,1394975.1350370876,1183200,859600
p20,M649,RSPagl,M649_071_RSPagl.tif,56371958,1582701.2513006788,1400000,936000
p20,M649,RSPagl,M649_072_RSPagl.tif,99540901,1670161.0604049917,1710000,918000
p20,M649,RSPagl,M649_073_RSPagl.tif,79419724,1717136.4081319564,1332000,918400
p20,M649,RSPagl,M649_074_RSPagl.tif,743881,8962.294603969944,16800,4400
p20,M649,RSPagl,M649_075_RSPagl.tif,26942425,812822.0369476783,1353600,871600
p20,M649,RSPagl,M649_076_RSPagl.tif,57888344,1252853.5602873403,1358000,882400
p20,M649,RSPagl,M649_077_RSPagl.tif,58341119,1407411.3422751944,1100800,785600
p20,M649,RSPagl,M649_078_RSPagl.tif,75706093,1785262.838659445,1246000,888800
p20,M649,RSPagl,M649_079_RSPagl.tif,81497343,2173522.847423219,1582400,1027200
p20,M649,RSPagl,M649_080_RSPagl.tif,93832757,2241633.9489112985,1344800,917200
p20,M649,RSPagl,M649_081_RSPagl.tif,75449775,2769152.195857887,1232000,810000
p20,M649,RSPagl,M649_082_RSPagl.tif,46270918,1320632.3285724835,1156000,761200
p20,M649,RSPagl,M649_083_RSPagl.tif,77763322,1343178.3786860849,1008000,728800
p20,M649,RSPagl,M649_084_RSPagl.tif,48501749,1075714.7079855253,1216000,745200
p20,M649,RSPagl,M649_085_RSPagl.tif,46690912,1357951.4465752374,1292000,769200
p20,M649,RSPagl,M649_086_RSPagl.tif,30599835,737037.0483059786,1083720,582160
p20,M649,RSPd,M649_043_RSPd.tif,121684275,4177803.6090063583,4624800,2143200
p20,M649,RSPd,M649_052_RSPd.tif,155623623,3855931.759570109,3620800,1502800
p20,M649,RSPd,M649_053_RSPd.tif,168428719,4479559.75010053,3036000,1664400
p20,M649,RSPd,M649_054_RSPd.tif,133309880,3024696.653999884,2721600,1386400
p20,M649,RSPd,M649_055_RSPd.tif,205126789,6222953.926738037,3210000,1833200
p20,M649,RSPd,M649_056_RSPd.tif,116915686,2590236.540683106,2832400,1571600
p20,M649,RSPd,M649_057_RSPd.tif,150318880,3262719.1912682345,2880000,1582400
p20,M649,RSPd,M649_059_RSPd.tif,191677464,5449715.568871683,2948400,1908400
p20,M649,RSPd,M649_060_RSPd.tif,158581057,4031914.8167342814,3474400,2158400
p20,M649,RSPd,M649_061_RSPd.tif,261010464,7875854.052073764,3561600,2108400
p20,M649,RSPd,M649_062_RSPd.tif,191421523,4129818.7231296976,3494400,2015200
p20,M649,RSPd,M649_063_RSPd.tif,184122666,4702817.157798887,3402000,1986960
p20,M649,RSPd,M649_064_RSPd.tif,182981304,5459036.030806015,3256860,1967640
p20,M649,RSPd,M649_065_RSPd.tif,172839656,5148982.809065479,2851900,1711160
p20,M649,RSPd,M649_066_RSPd.tif,90833633,2634281.263321275,2804620,1700540
p20,M649,RSPd,M649_067_RSPd.tif,187749831,4719114.872471364,2956580,1867780
p20,M649,RSPd,M649_068_RSPd.tif,182253574,4046578.597952769,2972280,1814920
p20,M649,RSPd,M649_070_RSPd.tif,160177831,5654279.883576026,3027780,1886840
p20,M649,RSPd,M649_071_RSPd.tif,135424976,3423473.9557424,2803200,1784000
p20,M649,RSPd,M649_072_RSPd.tif,171761143,3473229.9888366954,2649600,1567200
p20,M649,RSPd,M649_073_RSPd.tif,140937439,4470322.258457895,2569600,1536800
p20,M649,RSPd,M649_074_RSPd.tif,86748170,2757212.67440862,1634800,872800
p20,M649,RSPd,M649_075_RSPd.tif,52724548,1463693.4122188932,2569600,1506800
p20,M649,RSPd,M649_076_RSPd.tif,101129492,3220230.3073306237,3009600,1710000
p20,M649,RSPd,M649_077_RSPd.tif,120737738,2906656.13130102,2877420,1563180
p20,M649,RSPd,M649_078_RSPd.tif,143173126,5095300.914899167,2913820,1816960
p20,M649,RSPd,M649_079_RSPd.tif,149634182,4985451.047474741,3461460,1854520
p20,M649,RSPd,M649_080_RSPd.tif,179837084,5474476.690689298,3061700,1811600
p20,M649,RSPd,M649_081_RSPd.tif,169275830,5288528.127780341,3063320,1699100
p20,M649,RSPd,M649_082_RSPd.tif,107343083,2467490.3816713006,2456800,1310800
p20,M649,RSPd,M649_083_RSPd.tif,154288634,2197174.9488002835,2494440,1493200
p20,M649,RSPd,M649_084_RSPd.tif,103309635,3093338.3910964048,3028920,1558360
p20,M649,RSPd,M649_085_RSPd.tif,134076575,2736092.1435144832,3063320,1530660
p20,M649,RSPd,M649_086_RSPd.tif,68654340,1444829.107666217,2436000,1102400
p20,M649,RSPv,M649_043_RSPv.tif,149596606,6377642.646729422,3942400,2462000
p20,M649,RSPv,M649_052_RSPv.tif,68254803,1527080.3907296825,2428800,737600
p20,M649,RSPv,M649_053_RSPv.tif,140253382,3929679.3329193085,2302800,1554800
p20,M649,RSPv,M649_054_RSPv.tif,129895732,4048779.369854924,2328480,1485880
p20,M649,RSPv,M649_055_RSPv.tif,168270196,5566154.179954031,2652000,1784000
p20,M649,RSPv,M649_056_RSPv.tif,98860951,3834297.2490750346,2586400,1642000
p20,M649,RSPv,M649_057_RSPv.tif,118117554,4332295.519016451,2609580,1729880
p20,M649,RSPv,M649_059_RSPv.tif,131735783,3763533.119456265,2566800,1503200
p20,M649,RSPv,M649_060_RSPv.tif,123228208,3991493.1035380415,2883200,1709200
p20,M649,RSPv,M649_061_RSPv.tif,210185272,5548013.112576093,2478000,1637200
p20,M649,RSPv,M649_062_RSPv.tif,176062089,5018327.462626034,2661780,1769780
p20,M649,RSPv,M649_063_RSPv.tif,160166914,4015505.886677248,2692800,1748000
p20,M649,RSPv,M649_064_RSPv.tif,183584065,5452637.278006639,2648100,1777240
p20,M649,RSPv,M649_065_RSPv.tif,172944353,5707651.991388309,2803660,1734600
p20,M649,RSPv,M649_066_RSPv.tif,92673847,2888609.4736885177,2774100,1764380
p20,M649,RSPv,M649_067_RSPv.tif,192344475,5820442.889945222,3068100,1825340
p20,M649,RSPv,M649_068_RSPv.tif,183868282,5638382.578013817,2868399,1853199
p20,M649,RSPv,M649_070_RSPv.tif,176814047,5506993.060526096,3234000,1954400
p20,M649,RSPv,M649_071_RSPv.tif,148532804,5833755.389350034,3141600,1932000
p20,M649,RSPv,M649_072_RSPv.tif,230948763,8501278.60908499,3546400,2184400
p20,M649,RSPv,M649_073_RSPv.tif,257285759,10555518.266421482,4388400,2642800
p20,M649,RSPv,M649_074_RSPv.tif,218826037,6641292.403624884,3304800,2068800
p20,M649,RSPv,M649_075_RSPv.tif,50521140,1318892.580979464,4581460,2729340
p20,M649,RSPv,M649_076_RSPv.tif,136430226,4012085.217608883,5297760,3419820
p20,M649,RSPv,M649_077_RSPv.tif,227235980,6590148.153337122,5607039,3503440
p20,M649,RSPv,M649_078_RSPv.tif,146779735,5933745.54022333,3670620,2180140
p20,M649,RSPv,M649_079_RSPv.tif,246163803,6867200.3058518665,5579239,3211939
p20,M649,RSPv,M649_080_RSPv.tif,295330881,8028748.371521944,6001660,3415420
p20,M649,RSPv,M649_081_RSPv.tif,274564896,9595977.410416937,5403000,3284060
p20,M649,RSPv,M649_082_RSPv.tif,220006978,5639109.48921392,5084000,3217600
p20,M649,RSPv,M649_083_RSPv.tif,335593612,9247404.177433304,4897620,3518580
p20,M649,RSPv,M649_084_RSPv.tif,234745393,5772252.585563252,6882879,3612560
p20,M649,RSPv,M649_085_RSPv.tif,231725543,6073934.046218822,5750640,2986640
p20,M649,RSPv,M649_086_RSPv.tif,107585649,3149387.2723630285,5523920,2544700
p20,M649,VISa,M649_059_VISa.tif,233932486,5683972.028191762,3628800,1873200
p20,M649,VISa,M649_060_VISa.tif,195743447,4584309.137835783,4781600,2644000
p20,M649,VISa,M649_061_VISa.tif,312455015,8158084.113422187,5587200,3434000
p20,M649,VISa,M649_062_VISa.tif,298750457,6107885.784213727,5682000,3591500
p20,M649,VISa,M649_063_VISa.tif,420324950,8660249.405999798,5644400,3641200
p20,M649,VISa,M649_064_VISa.tif,369041456,7886452.639612244,6139840,3687620
p20,M649,VISa,M649_065_VISa.tif,191745714,6615083.835718416,5495780,2978100
p20,M649,VISa,M649_066_VISa.tif,115256985,3254148.7021510727,5095340,2779700
p20,M649,VISa,M649_067_VISa.tif,307123782,8349025.020103658,4740060,2843880
p20,M649,VISa,M649_068_VISa.tif,215435041,4179912.971019986,3761919,2132540
p20,M649,VISa,M649_070_VISa.tif,152534,2208.4925286808643,204000,3600
p20,M649,VISa,M649_071_VISa.tif,8896,119.07005685912658,400,400
p20,M649,VISal,M649_072_VISal.tif,382364,25217.468806150428,9600,2800
p20,M649,VISal,M649_073_VISal.tif,34419674,1545698.5356401564,806400,362000
p20,M649,VISal,M649_074_VISal.tif,95794719,1550157.3086726402,2370501,965800
p20,M649,VISal,M649_075_VISal.tif,51401841,1055568.8916552782,2218520,1022940
p20,M649,VISal,M649_076_VISal.tif,49308493,1561456.711909126,2463220,935360
p20,M649,VISal,M649_077_VISal.tif,141473390,3982669.3425943805,3718820,1819500
p20,M649,VISal,M649_078_VISal.tif,135790,17193.794216785445,6000,1600
p20,M649,VISal,M649_079_VISal.tif,101894867,3081589.450607401,2291079,1073539
p20,M649,VISal,M649_080_VISal.tif,136768370,4483602.853673515,3573900,1761760
p20,M649,VISal,M649_081_VISal.tif,182945843,4159613.095315304,3381120,1753180
p20,M649,VISal,M649_082_VISal.tif,163959710,4530655.75272334,3516241,1878561
p20,M649,VISal,M649_083_VISal.tif,157904211,3759626.359117134,3320000,1644800
p20,M649,VISal,M649_084_VISal.tif,149208459,4682214.807142545,5659659,2884539
p20,M649,VISal,M649_085_VISal.tif,741309,111291.56703256904,83200,10400
p20,M649,VISam,M649_062_VISam.tif,1290797,13629.619612495426,26400,11600
p20,M649,VISam,M649_063_VISam.tif,13256783,639816.0217734479,360800,133200
p20,M649,VISam,M649_064_VISam.tif,29672397,598469.7984493781,743560,277360
p20,M649,VISam,M649_065_VISam.tif,39099396,1858004.6792900036,1124800,489600
p20,M649,VISam,M649_066_VISam.tif,31352006,1438463.9955959173,1476000,692800
p20,M649,VISam,M649_067_VISam.tif,96192103,3312487.694748323,1721720,1010140
p20,M649,VISam,M649_068_VISam.tif,111038617,1655719.327644262,1772840,1055600
p20,M649,VISam,M649_070_VISam.tif,115515508,2835895.011107114,2122800,1327600
p20,M649,VISam,M649_071_VISam.tif,119913625,2415305.3286387064,3641220,2282640
p20,M649,VISam,M649_072_VISam.tif,223294849,4864661.0981077105,3371200,1857600
p20,M649,VISam,M649_073_VISam.tif,109106478,3509468.7457794687,2302200,1373540
p20,M649,VISam,M649_074_VISam.tif,95726646,2811739.509435074,1465200,995600
p20,M649,VISam,M649_075_VISam.tif,23498156,583903.3716170111,1232000,789200
p20,M649,VISam,M649_076_VISam.tif,47986658,896021.9920532882,1015200,645200
p20,M649,VISam,M649_077_VISam.tif,5424135,86283.72697251703,207200,78000
p20,M649,VISam,M649_078_VISam.tif,102438166,3420341.1616249587,1900800,1135200
p20,M649,VISam,M649_079_VISam.tif,32102049,754353.6838987472,748000,352000
p20,M649,VISam,M649_080_VISam.tif,34071467,635511.8388785053,590400,321200
p20,M649,VISam,M649_081_VISam.tif,1422069,26585.393430431377,55200,26400
p20,M649,VISam,M649_083_VISam.tif,22734128,413895.98778807395,468000,206800
p20,M649,VISl,M649_085_VISl.tif,53275189,1269742.42153732,1969640,802240
p20,M649,VISl,M649_086_VISl.tif,82431654,1799182.9186475996,4172780,1400720
p20,M649,VISli,M649_085_VISli.tif,98163572,3167870.516328895,3182879,1676240
p20,M649,VISli,M649_086_VISli.tif,30187946,722337.6860051734,2572800,1151200
p20,M649,VISp,M649_070_VISp.tif,267644618,8401323.017275453,5160480,3315380
p20,M649,VISp,M649_071_VISp.tif,197811272,7687181.371628853,7623540,4167260
p20,M649,VISp,M649_072_VISp.tif,422955102,9971291.667403447,6235340,3582580
p20,M649,VISp,M649_073_VISp.tif,407747948,12288759.528441293,8128780,4607180
p20,M649,VISp,M649_074_VISp.tif,492568263,11967538.668073056,9501120,5572980
p20,M649,VISp,M649_075_VISp.tif,128600989,4439727.597339702,8247500,4939460
p20,M649,VISp,M649_076_VISp.tif,430903530,11487175.320211282,10857000,5969600
p20,M649,VISp,M649_077_VISp.tif,596687393,15187528.929795329,8826180,5465980
p20,M649,VISp,M649_078_VISp.tif,351478301,10161534.646814018,7072560,4224660
p20,M649,VISp,M649_079_VISp.tif,440574718,13488477.886756489,8635360,5463380
p20,M649,VISp,M649_080_VISp.tif,549284327,14256503.061740423,9953720,6274440
p20,M649,VISp,M649_081_VISp.tif,465334037,14252377.071843484,7194480,4880480
p20,M649,VISp,M649_082_VISp.tif,460668665,12285929.857799444,9115620,5361140
p20,M649,VISp,M649_083_VISp.tif,521188403,13804851.29828037,7938560,4821580
p20,M649,VISp,M649_084_VISp.tif,456456818,11326122.910753358,8846680,5767600
p20,M649,VISp,M649_085_VISp.tif,366091889,9619721.156314204,10198280,6112840
p20,M649,VISp,M649_086_VISp.tif,400482949,10005824.807373771,13071240,7531660
p20,M649,VISpm,M649_073_VISpm.tif,55914,1805.929725391064,942400,1600
p20,M649,VISpm,M649_074_VISpm.tif,67879,2705.2272750616667,294400,2000
p20,M649,VISpm,M649_075_VISpm.tif,43955,535.3840894222982,800,800
p20,M649,VISpm,M649_076_VISpm.tif,54378890,1212722.2789862845,1278400,694400
p20,M649,VISpm,M649_077_VISpm.tif,129083040,3032219.504566772,2167900,1393300
p20,M649,VISpm,M649_080_VISpm.tif,136719032,4064705.7906746217,2986620,1280220
p20,M649,VISpm,M649_081_VISpm.tif,118771904,2992795.988489279,1981980,1206860
p20,M649,VISpm,M649_082_VISpm.tif,60821331,2336043.246796507,2170860,1404340
p20,M649,VISpm,M649_083_VISpm.tif,179917064,4162224.773046165,2280180,1631560
p20,M649,VISpm,M649_084_VISpm.tif,132428773,2899098.940835891,2113760,1745720
p20,M649,VISpm,M649_085_VISpm.tif,45426865,1176341.3707314462,1497700,1025000
p20,M649,VISpm,M649_086_VISpm.tif,38496024,1261006.0319314986,1233540,880720
p20,M649,VISrl,M649_062_VISrl.tif,240163,6053.895817919347,4800,2000
p20,M649,VISrl,M649_063_VISrl.tif,8917053,241511.03349550138,252000,76000
p20,M649,VISrl,M649_064_VISrl.tif,17994114,479454.6875451121,644000,162800
p20,M649,VISrl,M649_065_VISrl.tif,19213753,963922.4933755633,957600,238400
p20,M649,VISrl,M649_066_VISrl.tif,20256286,583689.2928583625,1452000,397200
p20,M649,VISrl,M649_067_VISrl.tif,75325781,2300766.8986883205,1976400,703600
p20,M649,VISrl,M649_068_VISrl.tif,60624196,1332227.6417596354,1634919,697860
p20,M649,VISrl,M649_070_VISrl.tif,89487370,2736338.055574535,2820420,1146060
p20,M649,VISrl,M649_071_VISrl.tif,3924842,68571.58080990853,1817100,111160
p20,M649,VISrl,M649_072_VISrl.tif,269608688,4485729.174513338,5104000,2133200
p20,M649,VISrl,M649_073_VISrl.tif,116200937,3775344.0286577074,2638500,1348240
p20,M649,VISrl,M649_074_VISrl.tif,72192044,973816.8492955754,2279200,657200
p20,M649,VISrl,M649_075_VISrl.tif,28589687,560114.4812009826,2063600,786400
p20,M649,VISrl,M649_076_VISrl.tif,88226,1486.5453064000517,25200,2000
p20,M649,VISrl,M649_077_VISrl.tif,48325,551.7435393342162,800,800
p20,M649,VISrl,M649_078_VISrl.tif,68172397,2099570.9182220884,2899380,855280
p20,M649,VISrl,M649_079_VISrl.tif,50168941,1515851.2157847416,2075220,559240
p20,M649,VISrl,M649_080_VISrl.tif,74178441,2298714.6954500377,2760000,804800
p20,M649,VISrl,M649_081_VISrl.tif,48722895,955857.455610796,1948800,459200
p20,M649,VISrl,M649_082_VISrl.tif,55951,3253.876102636727,1108800,1600
p20,M649,VISrl,M649_083_VISrl.tif,602803,22775.89899184007,2118540,6800
p20,M649,VISrl,M649_084_VISrl.tif,31629,6510.228876715701,14000,2800
p20,M712,RSPagl,M712_034_RSPagl.tif,4759878,152673.03375669473,401540,226420
p20,M712,RSPagl,M712_035_RSPagl.tif,43486053,869150.4839000027,570400,450000
p20,M712,RSPagl,M712_036_RSPagl.tif,22468705,417128.31077863416,942400,750800
p20,M712,RSPagl,M712_037_RSPagl.tif,14221581,303353.67936838995,961000,827760
p20,M712,RSPagl,M712_038_RSPagl.tif,11640586,184575.78177811962,858400,733600
p20,M712,RSPagl,M712_039_RSPagl.tif,35385751,504782.01631812676,1091200,910400
p20,M712,RSPagl,M712_040_RSPagl.tif,17129324,285970.2193530553,1848000,1358400
p20,M712,RSPagl,M712_041_RSPagl.tif,25162377,427895.633073393,1567660,1099540
p20,M712,RSPagl,M712_042_RSPagl.tif,33805040,786609.3399442405,1335220,1036760
p20,M712,RSPagl,M712_043_RSPagl.tif,42976327,982381.2891906749,1612800,1258400
p20,M712,RSPagl,M712_044_RSPagl.tif,33822711,729745.8488970582,1450800,1107600
p20,M712,RSPagl,M712_045_RSPagl.tif,31686581,436967.0972168367,1710000,1131200
p20,M712,RSPagl,M712_046_RSPagl.tif,26919721,516856.9702894436,1344000,1041200
p20,M712,RSPagl,M712_047_RSPagl.tif,14950858,265936.7824215025,1204000,942400
p20,M712,RSPagl,M712_048_RSPagl.tif,18350973,401253.2725420676,1536000,1069200
p20,M712,RSPagl,M712_049_RSPagl.tif,11660031,230171.4018082551,1103600,810000
p20,M712,RSPagl,M712_050_RSPagl.tif,9747124,181495.39277730274,1008000,706800
p20,M712,RSPagl,M712_051_RSPagl.tif,10102412,343778.4469929841,1155200,794800
p20,M712,RSPagl,M712_052_RSPagl.tif,10268130,301260.2935033274,1120000,808400
p20,M712,RSPagl,M712_053_RSPagl.tif,15035112,603097.396802047,1260000,910400
p20,M712,RSPagl,M712_054_RSPagl.tif,12989762,490464.89936716366,1218000,866000
p20,M712,RSPagl,M712_055_RSPagl.tif,14265547,778129.2902316375,1296460,921040
p20,M712,RSPagl,M712_056_RSPagl.tif,17751487,578604.4342215642,1312000,946400
p20,M712,RSPagl,M712_057_RSPagl.tif,13894383,504404.63005362713,1109600,770800
p20,M712,RSPagl,M712_058_RSPagl.tif,12486539,838033.3545028134,1169200,839600
p20,M712,RSPagl,M712_059_RSPagl.tif,11396193,577949.8948494755,1591200,840400
p20,M712,RSPagl,M712_060_RSPagl.tif,11633328,857775.9457828496,1226400,853200
p20,M712,RSPagl,M712_061_RSPagl.tif,11423100,686505.1318027466,1295600,865600
p20,M712,RSPagl,M712_062_RSPagl.tif,11750485,636122.6170079682,1913220,949340
p20,M712,RSPagl,M712_063_RSPagl.tif,12059985,822837.9470000822,1435200,788000
p20,M712,RSPagl,M712_064_RSPagl.tif,13810484,767650.2681881704,1868800,840400
p20,M712,RSPagl,M712_065_RSPagl.tif,13370065,527196.9006507171,1462860,762320
p20,M712,RSPagl,M712_066_RSPagl.tif,10964234,677499.4420729101,1987200,830000
p20,M712,RSPagl,M712_067_RSPagl.tif,12147805,723250.2549735089,2143700,884900
p20,M712,RSPagl,M712_068_RSPagl.tif,15832836,914879.5357629913,3407320,1040920
p20,M712,RSPagl,M712_069_RSPagl.tif,16749606,529958.3344056897,1195600,472000
p20,M712,RSPagl,M712_070_RSPagl.tif,11034303,319312.4178667711,3777600,694440
p20,M712,RSPagl,M712_072_RSPagl.tif,10663125,767220.4773121178,3900800,583600
p20,M712,RSPd,M712_034_RSPd.tif,13490347,644012.1679576423,935940,436560
p20,M712,RSPd,M712_035_RSPd.tif,67588962,969837.5348402401,1243200,735200
p20,M712,RSPd,M712_036_RSPd.tif,36974011,657202.596225718,2180400,1146800
p20,M712,RSPd,M712_037_RSPd.tif,25895468,742373.352539419,2281600,1154400
p20,M712,RSPd,M712_038_RSPd.tif,21000641,355019.69428334484,2706760,1346160
p20,M712,RSPd,M712_039_RSPd.tif,53383315,793098.651776228,2950220,1475880
p20,M712,RSPd,M712_040_RSPd.tif,33848021,1359832.5955052255,3570000,1851200
p20,M712,RSPd,M712_041_RSPd.tif,57762998,1347870.2259660712,3088800,1732000
p20,M712,RSPd,M712_042_RSPd.tif,76909943,2405828.0999809788,2694780,1467520
p20,M712,RSPd,M712_043_RSPd.tif,103015037,2857335.7559951814,3423480,1991320
p20,M712,RSPd,M712_044_RSPd.tif,77888875,1921048.0805428019,3028960,1842600
p20,M712,RSPd,M712_045_RSPd.tif,61924826,1195810.323578931,3458000,1993200
p20,M712,RSPd,M712_046_RSPd.tif,61126389,994261.0415904077,3333960,1944700
p20,M712,RSPd,M712_047_RSPd.tif,31736917,508494.51268867735,2690860,1695360
p20,M712,RSPd,M712_048_RSPd.tif,36591877,984400.3172898625,3052260,1885280
p20,M712,RSPd,M712_049_RSPd.tif,24036188,519177.9669664917,2427200,1488400
p20,M712,RSPd,M712_050_RSPd.tif,20564433,351078.0508706101,2118780,1285860
p20,M712,RSPd,M712_051_RSPd.tif,18951501,682179.228485099,2129400,1338580
p20,M712,RSPd,M712_052_RSPd.tif,23155084,845397.4164820927,2162280,1380440
p20,M712,RSPd,M712_053_RSPd.tif,30124280,830837.3664304762,2491660,1611980
p20,M712,RSPd,M712_054_RSPd.tif,35132479,1051173.6134116086,2529600,1517640
p20,M712,RSPd,M712_055_RSPd.tif,27900611,1253156.6136760497,2492800,1524000
p20,M712,RSPd,M712_056_RSPd.tif,39613495,1683949.33603322,2941500,1696620
p20,M712,RSPd,M712_057_RSPd.tif,29268660,840480.6151832797,2457780,1409080
p20,M712,RSPd,M712_058_RSPd.tif,22662105,1166577.7758846346,2363040,1364740
p20,M712,RSPd,M712_059_RSPd.tif,19720432,594258.0732206022,2658660,1359500
p20,M712,RSPd,M712_060_RSPd.tif,20680641,920153.3684930217,2661400,1515760
p20,M712,RSPd,M712_061_RSPd.tif,19952935,789906.1004312199,2871960,1546180
p20,M712,RSPd,M712_062_RSPd.tif,19565705,801162.019208745,3509180,1610480
p20,M712,RSPd,M712_063_RSPd.tif,20108692,849325.7709093995,2821500,1353420
p20,M712,RSPd,M712_064_RSPd.tif,29604607,1103478.6826694522,3331500,1570140
p20,M712,RSPd,M712_065_RSPd.tif,28781488,836875.7053620844,2919680,1452860
p20,M712,RSPd,M712_066_RSPd.tif,19999264,576231.143604759,3409420,1516640
p20,M712,RSPd,M712_067_RSPd.tif,20644284,594058.2755710705,4003740,1504460
p20,M712,RSPd,M712_068_RSPd.tif,21241334,519164.9338417497,4945080,1588120
p20,M712,RSPd,M712_069_RSPd.tif,33762529,1402056.3308372565,2701960,727740
p20,M712,RSPd,M712_070_RSPd.tif,21935151,603070.4359858348,4625700,1471680
p20,M712,RSPd,M712_072_RSPd.tif,35543958,720824.7779517979,5842400,2399200
p20,M712,RSPv,M712_034_RSPv.tif,13404993,414590.9974924347,881000,592820
p20,M712,RSPv,M712_035_RSPv.tif,36126886,411809.53751695715,1126400,852400
p20,M712,RSPv,M712_036_RSPv.tif,47265634,727998.2217805613,2067200,1495200
p20,M712,RSPv,M712_037_RSPv.tif,21797511,506304.0899360797,1971200,1390800
p20,M712,RSPv,M712_038_RSPv.tif,18470923,475192.98823921784,2659020,1734840
p20,M712,RSPv,M712_039_RSPv.tif,50933606,1214426.0860393574,2681340,1854640
p20,M712,RSPv,M712_040_RSPv.tif,35446594,1798598.3022525988,2888000,1785600
p20,M712,RSPv,M712_041_RSPv.tif,63497525,2340159.247322525,2940000,1826400
p20,M712,RSPv,M712_042_RSPv.tif,82296858,3739469.6311357357,2293600,1367600
p20,M712,RSPv,M712_043_RSPv.tif,96821510,5227696.464621334,3072319,1866040
p20,M712,RSPv,M712_044_RSPv.tif,57955173,2452202.4290206563,2911940,1813860
p20,M712,RSPv,M712_045_RSPv.tif,53874695,1945618.6550563045,3136000,1899200
p20,M712,RSPv,M712_046_RSPv.tif,52720487,1090537.0055921453,3234000,1863600
p20,M712,RSPv,M712_047_RSPv.tif,27718985,406304.4218961459,2717940,1642880
p20,M712,RSPv,M712_048_RSPv.tif,37491743,1047851.611849239,2828000,1820400
p20,M712,RSPv,M712_049_RSPv.tif,22224423,448082.53464751807,2585880,1581440
p20,M712,RSPv,M712_050_RSPv.tif,23023176,377696.50242800417,2661780,1650220
p20,M712,RSPv,M712_051_RSPv.tif,21435043,572016.2372017723,3643200,2097600
p20,M712,RSPv,M712_052_RSPv.tif,34794865,1298444.0194790007,3124359,1872660
p20,M712,RSPv,M712_053_RSPv.tif,33198261,659055.8090986836,3203920,2018040
p20,M712,RSPv,M712_054_RSPv.tif,48787962,1800154.312614648,3353560,2017920
p20,M712,RSPv,M712_055_RSPv.tif,33702802,987247.5103430279,3798480,2285720
p20,M712,RSPv,M712_056_RSPv.tif,47393632,1014699.9098167794,5565879,3301779
p20,M712,RSPv,M712_057_RSPv.tif,44219110,1231750.904770678,4966920,3123560
p20,M712,RSPv,M712_058_RSPv.tif,38137898,1078521.5584100902,4450780,2916940
p20,M712,RSPv,M712_059_RSPv.tif,31839861,756880.8281318719,4956480,2829320
p20,M712,RSPv,M712_060_RSPv.tif,39599368,1092984.6312514634,5755620,3809200
p20,M712,RSPv,M712_061_RSPv.tif,40610774,1533404.3528647237,6076520,3812160
p20,M712,RSPv,M712_062_RSPv.tif,40711953,985965.7529268137,8031680,4248960
p20,M712,RSPv,M712_063_RSPv.tif,41633594,1304407.731925114,7443640,3774160
p20,M712,RSPv,M712_064_RSPv.tif,57729091,1676100.2225054272,7884560,4075840
p20,M712,RSPv,M712_065_RSPv.tif,42766337,1100047.8373697568,6734200,3372480
p20,M712,RSPv,M712_066_RSPv.tif,31329719,825942.3732875246,6344100,3115200
p20,M712,RSPv,M712_067_RSPv.tif,27356587,802859.9474009874,6030200,2488240
p20,M712,RSPv,M712_068_RSPv.tif,22338240,682684.5659870962,4964360,2115300
p20,M712,RSPv,M712_069_RSPv.tif,118879725,3315419.7466586134,8035840,3258280
p20,M712,RSPv,M712_070_RSPv.tif,8592853,147012.12723417964,2461000,766300
p20,M712,RSPv,M712_072_RSPv.tif,9089,170.21243941433568,3200,800
p20,M712,VISa,M712_042_VISa.tif,214479,48277.09851338393,16000,8000
p20,M712,VISa,M712_043_VISa.tif,5369149,349688.62063925096,212800,108000
p20,M712,VISa,M712_044_VISa.tif,10977278,409506.3713924298,574000,283600
p20,M712,VISa,M712_045_VISa.tif,19695080,276301.94135005545,1440780,622300
p20,M712,VISa,M712_046_VISa.tif,27786595,1361049.6424163287,2217600,1045600
p20,M712,VISa,M712_047_VISa.tif,54973366,948440.721796933,5860020,3623160
p20,M712,VISa,M712_048_VISa.tif,59077403,985339.9556669359,6646660,3562160
p20,M712,VISa,M712_049_VISa.tif,16520850,331666.8735180981,2532960,1443680
p20,M712,VISa,M712_050_VISa.tif,2287904,46162.29758172215,660020,251780
p20,M712,VISa,M712_052_VISa.tif,36033,85.25691273305324,10000,4000
p20,M712,VISa,M712_053_VISa.tif,4027908,80820.24775964626,921600,334400
p20,M712,VISa,M712_054_VISa.tif,3546,51.01017140356033,400,400
p20,M712,VISal,M712_055_VISal.tif,343242,38530.50670640925,159600,27600
p20,M712,VISal,M712_056_VISal.tif,13250195,316214.5748679059,2157540,963640
p20,M712,VISal,M712_057_VISal.tif,15580006,378730.09192858846,2496400,1298000
p20,M712,VISal,M712_058_VISal.tif,12494494,343719.783884371,2095940,962780
p20,M712,VISal,M712_059_VISal.tif,12337451,233052.51846631314,1958400,964000
p20,M712,VISal,M712_060_VISal.tif,18799191,608872.707449008,2523200,1345200
