age,identifier,region,image_filename,raw_intensity_sum,masked_median_intensity_sum,total_image_pixels,tissue_area_pixels
p12,M705,VISam,M705_s050_VISam.tif,28693191,1003516.0,2588040,1514080
p12,M705,VISam,M705_s051_VISam.tif,44517241,965268.0,3294400,1972600
p12,M705,VISam,M705_s052_VISam.tif,62005842,1244746.0,3091200,2108800
p12,M705,VISam,M705_s053_VISam.tif,31522686,1182075.0,2818800,1812800
p12,M705,VISam,M705_s054_VISam.tif,27935839,1725723.0,2054000,1430400
p12,M705,VISam,M705_s055_VISam.tif,21954241,1448716.0,1569260,1136200
p12,M705,VISam,M705_s056_VISam.tif,13124257,915927.0,880740,620200
p12,M705,VISam,M705_s058_VISam.tif,4905384,246277.0,730000,358000
p12,M705,VISam,M705_s059_VISam.tif,1690122,45769.0,428800,116000
p12,M705,VISl,M705_s062_VISl.tif,2309883,53449.0,278400,125200
p12,M705,VISl,M705_s063_VISl.tif,10320866,323172.0,1938000,945200
p12,M705,VISl,M705_s064_VISl.tif,22550210,570198.0,2720000,1476400
p12,M705,VISl,M705_s065_VISl.tif,25062757,927113.0,3468000,1783200
p12,M705,VISl,M705_s066_VISl.tif,21143645,771661.0,2955120,1486760
p12,M705,VISl,M705_s067_VISl.tif,24895343,1016562.0,3130400,1569200
p12,M705,VISl,M705_s068_VISl.tif,22594083,652293.0,2390880,1316920
p12,M705,VISl,M705_s069_VISl.tif,22523268,578910.0,2983760,1732660
p12,M705,VISl,M705_s070_VISl.tif,19013552,910179.0,3107520,1597240
p12,M705,VISl,M705_s071_VISl.tif,21763919,823422.0,2522520,1278880
p12,M705,VISl,M705_s072_VISl.tif,35464385,801334.0,2531840,1518920
p12,M705,VISl,M705_s073_VISl.tif,17524887,612380.0,2436120,1222380
p12,M705,VISl,M705_s074_VISl.tif,16935646,413885.0,2153200,993980
p12,M705,VISl,M705_s075_VISl.tif,23234511,511864.0,2272320,1143900
p12,M705,VISl,M705_s076_VISl.tif,30860393,1121968.0,2958400,1499600
p12,M705,VISl,M705_s077_VISl.tif,22191296,659844.0,2912760,1343420
p12,M705,VISl,M705_s078_VISl.tif,17027631,816876.0,2127000,1105160
p12,M705,VISl,M705_s079_VISl.tif,16815016,1178583.0,1941840,1140060
p12,M705,VISli,M705_s063_VISli.tif,229821,2557.0,83200,22800
p12,M705,VISli,M705_s064_VISli.tif,5095281,79730.0,877200,367200
p12,M705,VISli,M705_s065_VISli.tif,10341298,167202.0,1864400,749200
p12,M705,VISli,M705_s066_VISli.tif,9873103,190610.0,1654800,668200
p12,M705,VISli,M705_s067_VISli.tif,10690740,181107.0,1781200,708800
p12,M705,VISli,M705_s068_VISli.tif,9563736,198571.0,1306340,633940
p12,M705,VISli,M705_s069_VISli.tif,9765970,196886.0,1581080,860780
p12,M705,VISli,M705_s070_VISli.tif,9245096,311053.0,1781640,802700
p12,M705,VISli,M705_s071_VISli.tif,9772489,224613.0,1458060,632240
p12,M705,VISli,M705_s072_VISli.tif,12817227,272601.0,1260080,820600
p12,M705,VISli,M705_s073_VISli.tif,9607114,159007.0,1442320,677880
p12,M705,VISli,M705_s074_VISli.tif,9456611,147090.0,1425960,557940
p12,M705,VISli,M705_s075_VISli.tif,12269706,899962.0,1446360,644440
p12,M705,VISli,M705_s076_VISli.tif,10390992,162629.0,1488400,596400
p12,M705,VISli,M705_s077_VISli.tif,12742866,654781.0,1853680,755740
p12,M705,VISli,M705_s078_VISli.tif,9120787,511387.0,1479720,667400
p12,M705,VISli,M705_s079_VISli.tif,8947340,301424.0,1168880,675360
p12,M705,VISp,M705_s051_VISp.tif,15269764,226009.0,756000,406800
p12,M705,VISp,M705_s052_VISp.tif,25624488,539354.0,1702580,850820
p12,M705,VISp,M705_s053_VISp.tif,18697130,316691.0,2307320,1179280
p12,M705,VISp,M705_s054_VISp.tif,33469267,479852.0,2435160,1364160
p12,M705,VISp,M705_s055_VISp.tif,37626854,486549.0,2786400,1660800
p12,M705,VISp,M705_s056_VISp.tif,52682639,1004195.0,3528860,2199160
p12,M705,VISp,M705_s058_VISp.tif,51078184,1033496.0,6302580,3665140
p12,M705,VISp,M705_s059_VISp.tif,101824614,1729214.0,6564120,3606860
p12,M705,VISp,M705_s060_VISp.tif,78109250,2139179.0,8538580,4798220
p12,M705,VISp,M705_s061_VISp.tif,64012515,1349832.0,9263940,5071760
p12,M705,VISp,M705_s062_VISp.tif,113576221,1641597.0,8280020,4258120
p12,M705,VISp,M705_s063_VISp.tif,51919827,905667.0,9554160,4521240
p12,M705,VISp,M705_s064_VISp.tif,72238376,1362802.0,8407200,4255600
p12,M705,VISp,M705_s065_VISp.tif,51319063,983100.0,6913340,4026700
p12,M705,VISp,M705_s066_VISp.tif,63902908,2169441.0,9801420,4800080
p12,M705,VISp,M705_s067_VISp.tif,70337542,1820368.0,10543980,4931200
p12,M705,VISp,M705_s068_VISp.tif,85921440,2597515.0,10834500,4760700
p12,M705,VISp,M705_s069_VISp.tif,89375609,3023823.0,13481280,5951940
p12,M705,VISp,M705_s070_VISp.tif,64882955,2411670.0,13106880,5798440
p12,M705,VISp,M705_s071_VISp.tif,62665589,3250590.0,10741920,4675220
p12,M705,VISp,M705_s072_VISp.tif,134871860,3859888.0,10544380,5048300
p12,M705,VISp,M705_s073_VISp.tif,60805934,3651090.0,9475680,4190120
p12,M705,VISp,M705_s074_VISp.tif,74428402,3436649.0,9846720,4288720
p12,M705,VISp,M705_s075_VISp.tif,69970127,3795278.0,10933200,4714760
p12,M705,VISp,M705_s076_VISp.tif,115249519,2058632.0,9719120,5476780
p12,M705,VISp,M705_s077_VISp.tif,82802223,3594150.0,14471280,5581560
p12,M705,VISp,M705_s078_VISp.tif,66929065,2623466.0,12206560,4890820
p12,M705,VISp,M705_s079_VISp.tif,66488652,1886967.0,13751980,5774160
p12,M705,VISpm,M705_s052_VISpm.tif,2619825,37655.0,162400,66000
p12,M705,VISpm,M705_s053_VISpm.tif,6719154,149160.0,952000,404400
p12,M705,VISpm,M705_s054_VISpm.tif,14885068,193928.0,1211040,693260
p12,M705,VISpm,M705_s055_VISpm.tif,19394630,222898.0,1401600,949600
p12,M705,VISpm,M705_s056_VISpm.tif,35773446,728215.0,2714400,1446000
p12,M705,VISpm,M705_s058_VISpm.tif,7779776,397692.0,1094400,572000
p12,M705,VISpm,M705_s059_VISpm.tif,11927992,557249.0,1632000,706800
p12,M705,VISpm,M705_s060_VISpm.tif,11797949,363492.0,2353360,711140
p12,M705,VISpm,M705_s061_VISpm.tif,7159050,145279.0,1092000,586000
p12,M705,VISpm,M705_s062_VISpm.tif,28532792,677526.0,1969440,1347740
p12,M705,VISpm,M705_s063_VISpm.tif,13357349,319649.0,2064000,1249600
p12,M705,VISpm,M705_s064_VISpm.tif,18016139,277127.0,1462800,947200
p12,M705,VISpm,M705_s065_VISpm.tif,8795655,158233.0,1008000,721600
p12,M705,VISpm,M705_s066_VISpm.tif,13617149,268657.0,1460000,945200
p12,M705,VISpm,M705_s067_VISpm.tif,15570578,250575.0,1410000,878000
p12,M705,VISpm,M705_s068_VISpm.tif,18795181,278697.0,1610020,874140
p12,M705,VISpm,M705_s069_VISpm.tif,8945710,224429.0,1345600,680100
p12,M705,VISpm,M705_s070_VISpm.tif,6479116,110062.0,1275280,593860
p12,M705,VISpm,M705_s071_VISpm.tif,6225256,160194.0,1024800,488400
p12,M705,VISpm,M705_s072_VISpm.tif,10955789,198679.0,905200,380000
p12,M705,VISpm,M705_s073_VISpm.tif,5226117,69213.0,768000,388000
p12,M705,VISpm,M705_s074_VISpm.tif,8376141,133399.0,838800,422240
p12,M705,VISpm,M705_s075_VISpm.tif,3907692,78546.0,626400,318800
p12,M705,VISpm,M705_s076_VISpm.tif,6415646,87589.0,669600,385200
p12,M705,VISpm,M705_s077_VISpm.tif,11128,276.0,1600,800
p12,M705,VISpor,M705_s072_VISpor.tif,304144,5899.0,76800,26000
p12,M705,VISpor,M705_s073_VISpor.tif,893703,39734.0,388800,69200
p12,M705,VISpor,M705_s074_VISpor.tif,4889740,521454.0,810160,297160
p12,M705,VISpor,M705_s075_VISpor.tif,11142014,833322.0,1768500,667600
p12,M705,VISpor,M705_s077_VISpor.tif,20372579,1185723.0,2935800,1257420
p12,M705,VISpor,M705_s078_VISpor.tif,14385180,653069.0,2469940,1055460
p12,M705,VISpor,M705_s079_VISpor.tif,23205721,1074913.0,2484720,1650560
p12,M705,VISrl,M705_s041_VISrl.tif,7244162,177779.0,489600,120800
p12,M705,VISrl,M705_s042_VISrl.tif,25160476,611441.0,1664400,486000
p12,M705,VISrl,M705_s043_VISrl.tif,11165433,220266.0,2028000,718800
p12,M705,VISrl,M705_s044_VISrl.tif,7421968,136991.0,1627020,267200
p12,M705,VISrl,M705_s045_VISrl.tif,3255673,46793.0,1152000,140000
p12,M705,VISrl,M705_s046_VISrl.tif,5294677,138272.0,1560000,310000
p12,M705,VISrl,M705_s047_VISrl.tif,11955218,218859.0,2057160,637920
p12,M705,VISrl,M705_s048_VISrl.tif,19307641,295795.0,2097600,574400
p12,M705,VISrl,M705_s049_VISrl.tif,46059378,618178.0,3524040,1804860
p12,M705,VISrl,M705_s050_VISrl.tif,41116014,776957.0,3795120,2082600
p12,M705,VISrl,M705_s051_VISrl.tif,42935641,652195.0,2576000,1243200
p12,M705,VISrl,M705_s052_VISrl.tif,29377423,577622.0,2832060,1174840
p12,M705,VISrl,M705_s053_VISrl.tif,22632151,381117.0,3032020,1355580
p12,M705,VISrl,M705_s054_VISrl.tif,31571076,585959.0,3199200,1554400
p12,M705,VISrl,M705_s055_VISrl.tif,49929454,821035.0,3836100,2047680
p12,M705,VISrl,M705_s056_VISrl.tif,41713581,925518.0,3607720,1857020
p12,M705,VISrl,M705_s058_VISrl.tif,16059473,869707.0,2277600,1144800
p12,M705,VISrl,M705_s059_VISrl.tif,22474173,730677.0,1876000,921600
p12,M705,VISrl,M705_s060_VISrl.tif,13245179,702633.0,2052420,936680
p12,M705,VISrl,M705_s061_VISrl.tif,11309643,355141.0,1952000,817600
p12,M711,RSPagl,M711_s030_RSPagl.tif,26016075,351455.0,842400,712400
p12,M711,RSPagl,M711_s031_RSPagl.tif,19011326,235054.0,1118000,945200
p12,M711,RSPagl,M711_s032_RSPagl.tif,28046993,418394.0,1302400,987600
p12,M711,RSPagl,M711_s033_RSPagl.tif,34506671,554838.0,1306400,997600
p12,M711,RSPagl,M711_s034_RSPagl.tif,17680119,754546.0,1447600,882800
p12,M711,RSPagl,M711_s035_RSPagl.tif,16677778,413111.0,1036800,824400
p12,M711,RSPagl,M711_s036_RSPagl.tif,18575146,671798.0,1444800,1015600
p12,M711,RSPagl,M711_s037_RSPagl.tif,26586812,924031.0,1344000,952000
p12,M711,RSPagl,M711_s038_RSPagl.tif,16855397,658954.0,1322400,1023600
p12,M711,RSPagl,M711_s039_RSPagl.tif,13863007,546905.0,1191700,892060
p12,M711,RSPagl,M711_s040_RSPagl.tif,15855830,411947.0,1478400,896000
p12,M711,RSPagl,M711_s041_RSPagl.tif,19638324,773826.0,1216000,909600
p12,M711,RSPagl,M711_s042_RSPagl.tif,16138442,683906.0,1200800,890800
p12,M711,RSPagl,M711_s043_RSPagl.tif,15484186,1062559.0,1088000,729600
p12,M711,RSPagl,M711_s044_RSPagl.tif,16884101,514217.0,756000,557600
p12,M711,RSPagl,M711_s045_RSPagl.tif,15066726,1010128.0,1022400,672000
p12,M711,RSPagl,M711_s046_RSPagl.tif,15243896,1337697.0,980000,694400
p12,M711,RSPagl,M711_s047_RSPagl.tif,16395049,383853.0,1006560,750600
p12,M711,RSPagl,M711_s048_RSPagl.tif,26338481,900214.0,1652040,1190100
p12,M711,RSPagl,M711_s049_RSPagl.tif,32441812,1956080.0,1462460,1130740
p12,M711,RSPagl,M711_s050_RSPagl.tif,15040485,676723.0,1080400,698800
p12,M711,RSPagl,M711_s051_RSPagl.tif,13724803,831655.0,868000,535600
p12,M711,RSPagl,M711_s052_RSPagl.tif,10548974,755105.0,672000,470800
p12,M711,RSPagl,M711_s053_RSPagl.tif,10971470,453748.0,739200,408800
p12,M711,RSPagl,M711_s054_RSPagl.tif,12319407,527473.0,1361200,537200
p12,M711,RSPagl,M711_s055_RSPagl.tif,15758142,1068931.0,931500,600560
p12,M711,RSPagl,M711_s056_RSPagl.tif,9604950,184838.0,562800,348200
p12,M711,RSPagl,M711_s057_RSPagl.tif,12492297,267783.0,588000,371200
p12,M711,RSPagl,M711_s058_RSPagl.tif,5414276,152108.0,324000,192000
p12,M711,RSPagl,M711_s059_RSPagl.tif,18874094,973743.0,5176380,866000
p12,M711,RSPagl,M711_s064_RSPagl.tif,17698530,627165.0,2296040,521680
p12,M711,RSPagl,M711_s065_RSPagl.tif,23951903,349214.0,4589001,841040
p12,M711,RSPagl,M711_s066_RSPagl.tif,7261100,129984.0,3707739,436380
p12,M711,RSPagl,M711_s067_RSPagl.tif,7747257,135438.0,1820000,330400
p12,M711,RSPagl,M711_s068_RSPagl.tif,39820194,663956.0,3342640,674760
p12,M711,RSPagl,M711_s069_RSPagl.tif,23449770,517576.0,3802596,416779
p12,M711,RSPd,M711_s030_RSPd.tif,47349321,560909.0,2171600,1232800
p12,M711,RSPd,M711_s031_RSPd.tif,35522256,443822.0,3038800,1574000
p12,M711,RSPd,M711_s032_RSPd.tif,55378140,686713.0,3110800,1541200
p12,M711,RSPd,M711_s033_RSPd.tif,45165293,669019.0,2331600,1202800
p12,M711,RSPd,M711_s034_RSPd.tif,34256235,825365.0,2855200,1526400
p12,M711,RSPd,M711_s035_RSPd.tif,32621206,609509.0,2380000,1352800
p12,M711,RSPd,M711_s036_RSPd.tif,30187256,739866.0,2959700,1556200
p12,M711,RSPd,M711_s037_RSPd.tif,68638542,1612353.0,3253600,2022000
p12,M711,RSPd,M711_s038_RSPd.tif,44378451,1722508.0,3203200,1927600
p12,M711,RSPd,M711_s039_RSPd.tif,32662348,1564236.0,2924940,1828620
p12,M711,RSPd,M711_s040_RSPd.tif,40793822,2177620.0,2784000,1676000
p12,M711,RSPd,M711_s041_RSPd.tif,43469575,1839205.0,2373140,1489840
p12,M711,RSPd,M711_s042_RSPd.tif,42115213,2792952.0,2970400,1741700
p12,M711,RSPd,M711_s043_RSPd.tif,31095868,1715733.0,1872000,1184800
p12,M711,RSPd,M711_s044_RSPd.tif,42072898,1614951.0,1981320,1162940
p12,M711,RSPd,M711_s045_RSPd.tif,37264010,1894324.0,2220720,1385800
p12,M711,RSPd,M711_s046_RSPd.tif,35234855,2578991.0,2419200,1386400
p12,M711,RSPd,M711_s047_RSPd.tif,53481130,2095631.0,2482000,1493200
p12,M711,RSPd,M711_s048_RSPd.tif,45334798,1849093.0,2277600,1392000
p12,M711,RSPd,M711_s049_RSPd.tif,45085111,2156817.0,2300400,1371200
p12,M711,RSPd,M711_s050_RSPd.tif,35480424,1658707.0,2576680,1409220
p12,M711,RSPd,M711_s051_RSPd.tif,33452455,1525059.0,1920000,1055200
p12,M711,RSPd,M711_s052_RSPd.tif,31939750,1540171.0,2268000,1336800
p12,M711,RSPd,M711_s053_RSPd.tif,35269202,772765.0,2448000,1140400
p12,M711,RSPd,M711_s054_RSPd.tif,36681853,935296.0,3419600,1205200
p12,M711,RSPd,M711_s055_RSPd.tif,6832925,376587.0,1954940,1039280
p12,M711,RSPd,M711_s056_RSPd.tif,24495505,750731.0,4062550,1446320
p12,M711,RSPd,M711_s057_RSPd.tif,44727727,676519.0,2684760,1333160
p12,M711,RSPd,M711_s058_RSPd.tif,33473346,892794.0,1958400,1082000
p12,M711,RSPd,M711_s059_RSPd.tif,23782499,389662.0,7811760,1094720
p12,M711,RSPd,M711_s064_RSPd.tif,31947056,579780.0,2443060,1004860
p12,M711,RSPd,M711_s065_RSPd.tif,34338861,708241.0,3530520,1230200
p12,M711,RSPd,M711_s066_RSPd.tif,9450798,180710.0,2279139,721220
p12,M711,RSPd,M711_s067_RSPd.tif,8485516,170025.0,1562400,410800
p12,M711,RSPd,M711_s068_RSPd.tif,35051830,773029.0,3043458,680359
p12,M711,RSPd,M711_s069_RSPd.tif,27092158,908040.0,3311957,497460
p12,M711,RSPv,M711_s030_RSPv.tif,44202139,624871.0,2100000,1400400
p12,M711,RSPv,M711_s031_RSPv.tif,26799925,347028.0,2028000,1289600
p12,M711,RSPv,M711_s032_RSPv.tif,41363661,571842.0,2044000,1320000
p12,M711,RSPv,M711_s033_RSPv.tif,28464678,392080.0,1756800,1089600
p12,M711,RSPv,M711_s034_RSPv.tif,25162883,325724.0,2280000,1213200
p12,M711,RSPv,M711_s035_RSPv.tif,22947628,275525.0,1909600,1086400
p12,M711,RSPv,M711_s036_RSPv.tif,25480877,333054.0,2560040,1408340
p12,M711,RSPv,M711_s037_RSPv.tif,43602334,551199.0,2990400,1832400
p12,M711,RSPv,M711_s038_RSPv.tif,34728264,439922.0,3110800,1722800
p12,M711,RSPv,M711_s039_RSPv.tif,33565693,597931.0,3032020,1780640
p12,M711,RSPv,M711_s040_RSPv.tif,42364907,695595.0,2847600,1700800
p12,M711,RSPv,M711_s041_RSPv.tif,50829005,845552.0,3184740,1858420
p12,M711,RSPv,M711_s042_RSPv.tif,65738212,1322809.0,5080800,3056220
p12,M711,RSPv,M711_s043_RSPv.tif,52747696,914355.0,3617600,2215600
p12,M711,RSPv,M711_s044_RSPv.tif,73690300,1485821.0,4717240,3120800
p12,M711,RSPv,M711_s045_RSPv.tif,84870534,1726993.0,5576040,3557460
p12,M711,RSPv,M711_s046_RSPv.tif,67081340,1422758.0,4832000,3030000
p12,M711,RSPv,M711_s047_RSPv.tif,111315388,2956068.0,5469600,3427200
p12,M711,RSPv,M711_s048_RSPv.tif,104414847,2849543.0,5306400,3285200
p12,M711,RSPv,M711_s049_RSPv.tif,99412669,2332251.0,5434959,3373359
p12,M711,RSPv,M711_s050_RSPv.tif,71237342,3111922.0,5522300,3294800
p12,M711,RSPv,M711_s051_RSPv.tif,67243026,2043510.0,4068000,2494000
p12,M711,RSPv,M711_s052_RSPv.tif,55819477,1211404.0,4384400,2706000
p12,M711,RSPv,M711_s053_RSPv.tif,57078938,1122672.0,4884000,2301200
p12,M711,RSPv,M711_s054_RSPv.tif,38508587,876029.0,5101200,2053600
p12,M711,RSPv,M711_s055_RSPv.tif,46256570,1209023.0,2814539,2047440
p12,M711,RSPv,M711_s056_RSPv.tif,11884309,300402.0,2321000,678440
p12,M711,RSPv,M711_s057_RSPv.tif,49182476,835005.0,4971220,2718380
p12,M711,RSPv,M711_s058_RSPv.tif,58700296,1282421.0,3787420,2084920
p12,M711,RSPv,M711_s059_RSPv.tif,32487333,494533.0,9731520,1975400
p12,M711,VISa,M711_s035_VISa.tif,770515,11436.0,72000,32400
p12,M711,VISa,M711_s036_VISa.tif,127803,1762.0,8000,5600
p12,M711,VISa,M711_s037_VISa.tif,13667860,368190.0,656000,329200
p12,M711,VISa,M711_s038_VISa.tif,36322638,1505868.0,3640800,1709200
p12,M711,VISa,M711_s039_VISa.tif,45025370,1653603.0,4515420,2587640
p12,M711,VISa,M711_s040_VISa.tif,23707663,639098.0,2895200,1413200
p12,M711,VISa,M711_s041_VISa.tif,8830456,250276.0,1104000,514400
p12,M711,VISal,M711_s042_VISal.tif,89884,2178.0,686700,6000
p12,M711,VISal,M711_s044_VISal.tif,17913487,361099.0,2301820,968160
p12,M711,VISal,M711_s045_VISal.tif,34605648,688797.0,4091020,2275220
p12,M711,VISal,M711_s046_VISal.tif,7643505,241868.0,2788980,439600
p12,M711,VISal,M711_s047_VISal.tif,46415692,1844676.0,5585800,2686020
p12,M711,VISal,M711_s048_VISal.tif,60556073,1606479.0,5038000,2575780
p12,M711,VISal,M711_s049_VISal.tif,60024020,1297036.0,6182060,2966760
p12,M711,VISal,M711_s050_VISal.tif,51947937,1359842.0,4616460,2544460
p12,M711,VISal,M711_s051_VISal.tif,14689648,197071.0,880000,368400
p12,M711,VISal,M711_s052_VISal.tif,44543183,1007862.0,2953020,1526240
p12,M711,VISam,M711_s039_VISam.tif,7146425,235629.0,924000,396000
p12,M711,VISam,M711_s040_VISam.tif,36413208,1971679.0,3320000,1920000
p12,M711,VISam,M711_s041_VISam.tif,36747647,1825959.0,2655980,1673500
p12,M711,VISam,M711_s042_VISam.tif,26398246,1253790.0,1600000,1351560
p12,M711,VISam,M711_s043_VISam.tif,23141625,2322154.0,1847600,1074698
p12,M711,VISam,M711_s044_VISam.tif,3816125,119336.0,260000,136800
p12,M711,VISam,M711_s046_VISam.tif,8657090,470279.0,523600,435600
p12,M711,VISl,M711_s050_VISl.tif,283972,6308.0,89600,26000
p12,M711,VISl,M711_s051_VISl.tif,22979170,382357.0,1440000,872400
p12,M711,VISl,M711_s052_VISl.tif,28934936,533680.0,2152800,1294800
p12,M711,VISl,M711_s053_VISl.tif,31016581,514348.0,3128680,1418020
p12,M711,VISl,M711_s054_VISl.tif,29330059,752731.0,3160300,1544620
p12,M711,VISl,M711_s055_VISl.tif,43671882,754080.0,3693900,1919340
p12,M711,VISl,M711_s056_VISl.tif,17253930,279246.0,3132800,920400
p12,M711,VISl,M711_s057_VISl.tif,39917726,641257.0,3614100,1828240
p12,M711,VISl,M711_s058_VISl.tif,35058113,529095.0,3435700,1872140
p12,M711,VISl,M711_s059_VISl.tif,20108029,1253946.0,1460300,840500
p12,M711,VISl,M711_s060_VISl.tif,32409747,798759.0,3234880,1312580
p12,M711,VISl,M711_s061_VISl.tif,20374672,708962.0,2182320,1013520
p12,M711,VISl,M711_s062_VISl.tif,17786589,624617.0,2461640,631500
p12,M711,VISl,M711_s063_VISl.tif,17146459,973633.0,2095760,919940
p12,M711,VISl,M711_s064_VISl.tif,42326991,1483119.0,3644080,1640960
p12,M711,VISl,M711_s065_VISl.tif,23649481,283203.0,1354761,700241
p12,M711,VISl,M711_s066_VISl.tif,11600253,180983.0,979259,494259
p12,M711,VISl,M711_s067_VISl.tif,5243414,80985.0,350060,176500
p12,M711,VISl,M711_s068_VISl.tif,8790900,176099.0,218499,110119
p12,M711,VISl,M711_s069_VISl.tif,3273215,201926.0,179520,104980
p12,M711,VISli,M711_s053_VISli.tif,20080977,800742.0,2388960,1125880
p12,M711,VISli,M711_s054_VISli.tif,16638367,1204819.0,1888740,750100
p12,M711,VISli,M711_s055_VISli.tif,18891171,876907.0,2040920,816900
p12,M711,VISli,M711_s056_VISli.tif,14088382,762139.0,2074660,793780
p12,M711,VISli,M711_s057_VISli.tif,21990257,1468428.0,2031320,851580
p12,M711,VISli,M711_s058_VISli.tif,15536459,552790.0,1904220,818980
p12,M711,VISli,M711_s059_VISli.tif,7447561,394193.0,891360,402380
p12,M711,VISli,M711_s060_VISli.tif,17230071,396438.0,2274680,702400
p12,M711,VISli,M711_s061_VISli.tif,114483,1401.0,32000,6000
p12,M711,VISli,M711_s062_VISli.tif,744832,14280.0,105820,37720
p12,M711,VISli,M711_s063_VISli.tif,154105,2311.0,933660,8000
p12,M711,VISli,M711_s064_VISli.tif,14580133,351423.0,1109640,513420
p12,M711,VISli,M711_s065_VISli.tif,1392265,40832.0,115200,58400
p12,M711,VISp,M711_s041_VISp.tif,6143259,106806.0,606800,239600
p12,M711,VISp,M711_s042_VISp.tif,32359550,614774.0,2591200,1561600
p12,M711,VISp,M711_s043_VISp.tif,33463063,1618383.0,3414400,2156400
p12,M711,VISp,M711_s044_VISp.tif,49312318,1153170.0,2863060,1827620
p12,M711,VISp,M711_s045_VISp.tif,62845250,1307656.0,5402520,3251560
p12,M711,VISp,M711_s046_VISp.tif,43822867,888342.0,3182400,2039200
p12,M711,VISp,M711_s047_VISp.tif,78971867,2056649.0,6342740,3625220
p12,M711,VISp,M711_s048_VISp.tif,91824618,3250804.0,7804020,4128660
p12,M711,VISp,M711_s049_VISp.tif,80996731,2716606.0,5744340,3517160
p12,M711,VISp,M711_s050_VISp.tif,86048813,3615793.0,5992480,4086500
p12,M711,VISp,M711_s051_VISp.tif,86767903,3008584.0,4399920,3482940
p12,M711,VISp,M711_s052_VISp.tif,71755794,2612483.0,6078000,3717040
p12,M711,VISp,M711_s053_VISp.tif,119892308,3047018.0,8181520,4716720
p12,M711,VISp,M711_s054_VISp.tif,119678518,2547436.0,8047500,4517280
p12,M711,VISp,M711_s055_VISp.tif,117767919,3510560.0,7668679,5351679
p12,M711,VISp,M711_s056_VISp.tif,50677463,798870.0,5534880,2564260
p12,M711,VISp,M711_s057_VISp.tif,139747737,2869010.0,10250340,5888800
p12,M711,VISp,M711_s058_VISp.tif,93608362,3568149.0,7108980,4657920
p12,M711,VISp,M711_s059_VISp.tif,79902290,1492038.0,7366000,3295200
p12,M711,VISp,M711_s060_VISp.tif,30316704,671346.0,3094080,820120
p12,M711,VISp,M711_s061_VISp.tif,61695488,1777627.0,4879600,2779520
p12,M711,VISp,M711_s062_VISp.tif,97756150,3799314.0,9184560,3764300
p12,M711,VISp,M711_s063_VISp.tif,49965008,1929151.0,5374040,2975820
p12,M711,VISp,M711_s064_VISp.tif,110869870,4509053.0,8620540,4353940
p12,M711,VISp,M711_s065_VISp.tif,125470395,4245954.0,9609402,4586041
p12,M711,VISp,M711_s066_VISp.tif,71371067,1776285.0,8801418,3256199
p12,M711,VISp,M711_s067_VISp.tif,46779450,664116.0,3037380,1582120
p12,M711,VISp,M711_s068_VISp.tif,101024572,1807745.0,3906837,1536739
p12,M711,VISp,M711_s069_VISp.tif,115844074,2705395.0,7338114,2671958
p12,M711,VISpl,M711_s064_VISpl.tif,1467602,68968.0,197540,92160
p12,M711,VISpl,M711_s065_VISpl.tif,16807070,446144.0,1876520,711860
p12,M711,VISpl,M711_s066_VISpl.tif,19637686,235768.0,3596000,951720
p12,M711,VISpl,M711_s067_VISpl.tif,23205251,259731.0,1467180,790280
p12,M711,VISpl,M711_s068_VISpl.tif,58418347,800630.0,1554898,863080
p12,M711,VISpl,M711_s069_VISpl.tif,49589208,1804657.0,3530556,1444898
p12,M711,VISpm,M711_s042_VISpm.tif,18167965,429829.0,1307200,898800
p12,M711,VISpm,M711_s043_VISpm.tif,6809987,923646.0,1598400,320400
p12,M711,VISpm,M711_s044_VISpm.tif,36578868,2452735.0,1474000,1181600
p12,M711,VISpm,M711_s045_VISpm.tif,35811882,2281294.0,2924000,1753600
p12,M711,VISpm,M711_s046_VISpm.tif,31103971,1822921.0,1811160,1453520
p12,M711,VISpm,M711_s047_VISpm.tif,38442594,1651796.0,2575200,1664800
p12,M711,VISpm,M711_s048_VISpm.tif,20528533,757132.0,2167200,977200
p12,M711,VISpm,M711_s049_VISpm.tif,23212242,761021.0,2088000,892800
p12,M711,VISpm,M711_s050_VISpm.tif,24765203,1080472.0,1612800,1268800
p12,M711,VISpm,M711_s051_VISpm.tif,20772032,579619.0,1136000,888000
p12,M711,VISpm,M711_s052_VISpm.tif,22716,723.0,9600,2000
p12,M711,VISpm,M711_s053_VISpm.tif,10166845,356030.0,1064120,450480
p12,M711,VISpm,M711_s054_VISpm.tif,10083512,335513.0,940880,507580
p12,M711,VISpm,M711_s055_VISpm.tif,10195124,300011.0,1632000,388400
p12,M711,VISpm,M711_s057_VISpm.tif,16290766,397157.0,1204000,626000
p12,M711,VISpm,M711_s058_VISpm.tif,7569714,341402.0,580800,316400
p12,M711,VISpm,M711_s059_VISpm.tif,10876039,530129.0,1771200,711600
p12,M711,VISpm,M711_s064_VISpm.tif,319745,40324.0,32000,14000
p12,M711,VISpor,M711_s056_VISpor.tif,21729029,1088824.0,2578300,1177720
p12,M711,VISpor,M711_s061_VISpor.tif,77521,1239.0,43200,4000
p12,M711,VISpor,M711_s062_VISpor.tif,881315,9560.0,140000,49200
p12,M711,VISpor,M711_s064_VISpor.tif,78267393,1870382.0,6200040,4137980
