age,identifier,region,image_filename,raw_intensity_sum,dist_weighted_intensity_sum,total_image_pixels,tissue_area_pixels
p20,M649,VISal,M649_080_VISal.tif,136768370,43637122.02038713,3573900,1761760
p20,M649,VISal,M649_081_VISal.tif,182945843,58534959.276945606,3381120,1753180
p20,M649,VISal,M649_082_VISal.tif,163959710,53702241.99591309,3516241,1878561
p20,M649,VISal,M649_083_VISal.tif,157904211,49278247.92429179,3320000,1644800
p20,M649,VISal,M649_084_VISal.tif,149208459,49743550.89116407,5659659,2884539
p20,M649,VISal,M649_085_VISal.tif,741309,300434.0768022804,83200,10400
p20,M649,VISam,M649_062_VISam.tif,1290797,492349.34212773415,26400,11600
p20,M649,VISam,M649_063_VISam.tif,13256783,4733507.847657864,360800,133200
p20,M649,VISam,M649_064_VISam.tif,29672397,10220925.857727755,743560,277360
p20,M649,VISam,M649_065_VISam.tif,39099396,12977270.38557235,1124800,489600
p20,M649,VISam,M649_066_VISam.tif,31352006,10308450.352866068,1476000,692800
p20,M649,VISam,M649_067_VISam.tif,96192103,30574611.229443002,1721720,1010140
p20,M649,VISam,M649_068_VISam.tif,111038617,37078314.44144323,1772840,1055600
p20,M649,VISam,M649_070_VISam.tif,115515508,36480424.713954695,2122800,1327600
p20,M649,VISam,M649_071_VISam.tif,119913625,40633005.90756532,3641220,2282640
p20,M649,VISam,M649_072_VISam.tif,223294849,68296203.17536122,3371200,1857600
p20,M649,VISam,M649_073_VISam.tif,109106478,33468893.56981121,2302200,1373540
p20,M649,VISam,M649_074_VISam.tif,95726646,29011195.984176975,1465200,995600
p20,M649,VISam,M649_075_VISam.tif,23498156,7274066.506938887,1232000,789200
p20,M649,VISam,M649_076_VISam.tif,47986658,14195757.368602153,1015200,645200
p20,M649,VISam,M649_077_VISam.tif,5424135,2165029.978912683,207200,78000
p20,M649,VISam,M649_078_VISam.tif,102438166,32231057.678000856,1900800,1135200
p20,M649,VISam,M649_079_VISam.tif,32102049,10851664.48857626,748000,352000
p20,M649,VISam,M649_080_VISam.tif,34071467,11648130.650472978,590400,321200
p20,M649,VISam,M649_081_VISam.tif,1422069,541068.7329995254,55200,26400
p20,M649,VISam,M649_083_VISam.tif,22734128,7785311.991024775,468000,206800
p20,M649,VISl,M649_085_VISl.tif,53275189,16001260.126441037,1969640,802240
p20,M649,VISl,M649_086_VISl.tif,82431654,25409848.374899834,4172780,1400720
p20,M649,VISli,M649_085_VISli.tif,98163572,32954047.90986044,3182879,1676240
p20,M649,VISli,M649_086_VISli.tif,30187946,9210821.344235957,2572800,1151200
p20,M649,VISp,M649_070_VISp.tif,267644618,84091001.92703173,5160480,3315380
p20,M649,VISp,M649_071_VISp.tif,197811272,64952958.470975496,7623540,4167260
p20,M649,VISp,M649_072_VISp.tif,422955102,135165479.9219006,6235340,3582580
p20,M649,VISp,M649_073_VISp.tif,407747948,120151971.35553393,8128780,4607180
p20,M649,VISp,M649_074_VISp.tif,492568263,152177170.0482521,9501120,5572980
p20,M649,VISp,M649_075_VISp.tif,128600989,40147401.178718366,8247500,4939460
p20,M649,VISp,M649_076_VISp.tif,430903530,127276161.52383384,10857000,5969600
p20,M649,VISp,M649_077_VISp.tif,596687393,176548999.4019614,8826180,5465980
p20,M649,VISp,M649_078_VISp.tif,351478301,105332147.27241011,7072560,4224660
p20,M649,VISp,M649_079_VISp.tif,440574718,132685868.83437964,8635360,5463380
p20,M649,VISp,M649_080_VISp.tif,549284327,166030422.0878589,9953720,6274440
p20,M649,VISp,M649_081_VISp.tif,465334037,143458785.23900783,7194480,4880480
p20,M649,VISp,M649_082_VISp.tif,460668665,142069621.23258048,9115620,5361140
p20,M649,VISp,M649_083_VISp.tif,521188403,157239906.620288,7938560,4821580
p20,M649,VISp,M649_084_VISp.tif,456456818,136333222.4096877,8846680,5767600
p20,M649,VISp,M649_085_VISp.tif,366091889,120199262.6739911,10198280,6112840
p20,M649,VISp,M649_086_VISp.tif,400482949,123266275.64438783,13071240,7531660
p20,M649,VISpm,M649_073_VISpm.tif,55914,25074.01804917029,942400,1600
p20,M649,VISpm,M649_074_VISpm.tif,67879,27939.342280981073,294400,2000
p20,M649,VISpm,M649_075_VISpm.tif,43955,17016.009984805238,800,800
p20,M649,VISpm,M649_076_VISpm.tif,54378890,17545913.823527213,1278400,694400
p20,M649,VISpm,M649_077_VISpm.tif,129083040,41053979.30043147,2167900,1393300
p20,M649,VISpm,M649_080_VISpm.tif,136719032,43794026.191399775,2986620,1280220
p20,M649,VISpm,M649_081_VISpm.tif,118771904,37369875.36940131,1981980,1206860
p20,M649,VISpm,M649_082_VISpm.tif,60821331,19891451.986152034,2170860,1404340
p20,M649,VISpm,M649_083_VISpm.tif,179917064,56337261.204309575,2280180,1631560
p20,M649,VISpm,M649_084_VISpm.tif,132428773,41089278.53458207,2113760,1745720
p20,M649,VISpm,M649_085_VISpm.tif,45426865,14867659.93824585,1497700,1025000
p20,M649,VISpm,M649_086_VISpm.tif,38496024,12008707.038871141,1233540,880720
p20,M649,VISrl,M649_062_VISrl.tif,240163,101165.47815352966,4800,2000
p20,M649,VISrl,M649_063_VISrl.tif,8917053,3302510.3430817663,252000,76000
p20,M649,VISrl,M649_064_VISrl.tif,17994114,6332259.970338038,644000,162800
p20,M649,VISrl,M649_065_VISrl.tif,19213753,6664197.250044634,957600,238400
p20,M649,VISrl,M649_066_VISrl.tif,20256286,7303008.713070856,1452000,397200
p20,M649,VISrl,M649_067_VISrl.tif,75325781,25427573.59852183,1976400,703600
p20,M649,VISrl,M649_068_VISrl.tif,60624196,19930980.998715624,1634919,697860
p20,M649,VISrl,M649_070_VISrl.tif,89487370,28556473.585119206,2820420,1146060
p20,M649,VISrl,M649_071_VISrl.tif,3924842,1499220.8025170264,1817100,111160
p20,M649,VISrl,M649_072_VISrl.tif,269608688,88099101.98671702,5104000,2133200
p20,M649,VISrl,M649_073_VISrl.tif,116200937,37503834.28730804,2638500,1348240
p20,M649,VISrl,M649_074_VISrl.tif,72192044,23182498.42406436,2279200,657200
p20,M649,VISrl,M649_075_VISrl.tif,28589687,9324671.05990661,2063600,786400
p20,M649,VISrl,M649_076_VISrl.tif,88226,39302.26058789857,25200,2000
p20,M649,VISrl,M649_077_VISrl.tif,48325,18963.13751427967,800,800
p20,M649,VISrl,M649_078_VISrl.tif,68172397,22362612.73180164,2899380,855280
p20,M649,VISrl,M649_079_VISrl.tif,50168941,15494961.307942305,2075220,559240
p20,M649,VISrl,M649_080_VISrl.tif,74178441,22182223.690116804,2760000,804800
p20,M649,VISrl,M649_081_VISrl.tif,48722895,16417420.035557557,1948800,459200
p20,M649,VISrl,M649_082_VISrl.tif,55951,24916.521655117922,1108800,1600
p20,M649,VISrl,M649_083_VISrl.tif,602803,256503.39870358707,2118540,6800
p20,M649,VISrl,M649_084_VISrl.tif,31629,15419.950161869303,14000,2800
p20,M712,RSPagl,M712_034_RSPagl.tif,4759878,1526676.2984756413,401540,226420
p20,M712,RSPagl,M712_035_RSPagl.tif,43486053,13791451.083598288,570400,450000
p20,M712,RSPagl,M712_036_RSPagl.tif,22468705,7255780.274698977,942400,750800
p20,M712,RSPagl,M712_037_RSPagl.tif,14221581,4848869.567467063,961000,827760
p20,M712,RSPagl,M712_038_RSPagl.tif,11640586,3709388.2529122815,858400,733600
p20,M712,RSPagl,M712_039_RSPagl.tif,35385751,11386498.112726985,1091200,910400
p20,M712,RSPagl,M712_040_RSPagl.tif,17129324,5465857.537273803,1848000,1358400
p20,M712,RSPagl,M712_041_RSPagl.tif,25162377,8077492.20017178,1567660,1099540
p20,M712,RSPagl,M712_042_RSPagl.tif,33805040,10557713.486015614,1335220,1036760
p20,M712,RSPagl,M712_043_RSPagl.tif,42976327,13497962.691278152,1612800,1258400
p20,M712,RSPagl,M712_044_RSPagl.tif,33822711,11124946.889462618,1450800,1107600
p20,M712,RSPagl,M712_045_RSPagl.tif,31686581,10022969.486052245,1710000,1131200
p20,M712,RSPagl,M712_046_RSPagl.tif,26919721,8557754.534154836,1344000,1041200
p20,M712,RSPagl,M712_047_RSPagl.tif,14950858,4616476.284104681,1204000,942400
p20,M712,RSPagl,M712_048_RSPagl.tif,18350973,5609741.029368821,1536000,1069200
p20,M712,RSPagl,M712_049_RSPagl.tif,11660031,3727036.873480906,1103600,810000
p20,M712,RSPagl,M712_050_RSPagl.tif,9747124,3062682.0228816145,1008000,706800
p20,M712,RSPagl,M712_051_RSPagl.tif,10102412,3292647.01277511,1155200,794800
p20,M712,RSPagl,M712_052_RSPagl.tif,10268130,3248308.6272932654,1120000,808400
p20,M712,RSPagl,M712_053_RSPagl.tif,15035112,4571204.721004702,1260000,910400
p20,M712,RSPagl,M712_054_RSPagl.tif,12989762,4143621.956566474,1218000,866000
p20,M712,RSPagl,M712_055_RSPagl.tif,14265547,4596358.151881555,1296460,921040
p20,M712,RSPagl,M712_056_RSPagl.tif,17751487,5838756.757585356,1312000,946400
p20,M712,RSPagl,M712_057_RSPagl.tif,13894383,4716859.609514395,1109600,770800
p20,M712,RSPagl,M712_058_RSPagl.tif,12486539,4026232.121759792,1169200,839600
p20,M712,RSPagl,M712_059_RSPagl.tif,11396193,3661256.2631123806,1591200,840400
p20,M712,RSPagl,M712_060_RSPagl.tif,11633328,3761013.4979618993,1226400,853200
p20,M712,RSPagl,M712_061_RSPagl.tif,11423100,3694015.4306526957,1295600,865600
p20,M712,RSPagl,M712_062_RSPagl.tif,11750485,3808122.3881467567,1913220,949340
p20,M712,RSPagl,M712_063_RSPagl.tif,12059985,3892066.5352593604,1435200,788000
p20,M712,RSPagl,M712_064_RSPagl.tif,13810484,4444597.4582542535,1868800,840400
p20,M712,RSPagl,M712_065_RSPagl.tif,13370065,4258114.254222874,1462860,762320
p20,M712,RSPagl,M712_066_RSPagl.tif,10964234,3698224.5438257623,1987200,830000
p20,M712,RSPagl,M712_067_RSPagl.tif,12147805,3825022.1135934237,2143700,884900
p20,M712,RSPagl,M712_068_RSPagl.tif,15832836,5245539.07614525,3407320,1040920
p20,M712,RSPagl,M712_069_RSPagl.tif,16749606,6017937.902095888,1195600,472000
p20,M712,RSPagl,M712_070_RSPagl.tif,11034303,3913221.015729313,3777600,694440
p20,M712,RSPagl,M712_072_RSPagl.tif,10663125,3914204.398485444,3900800,583600
p20,M712,RSPd,M712_034_RSPd.tif,13490347,4899868.172561533,935940,436560
p20,M712,RSPd,M712_035_RSPd.tif,67588962,23033931.308829766,1243200,735200
p20,M712,RSPd,M712_036_RSPd.tif,36974011,12631824.904114472,2180400,1146800
p20,M712,RSPd,M712_037_RSPd.tif,25895468,9149483.225761665,2281600,1154400
p20,M712,RSPd,M712_038_RSPd.tif,21000641,7170871.994557885,2706760,1346160
p20,M712,RSPd,M712_039_RSPd.tif,53383315,18256209.9438788,2950220,1475880
p20,M712,RSPd,M712_040_RSPd.tif,33848021,11498139.101581857,3570000,1851200
p20,M712,RSPd,M712_041_RSPd.tif,57762998,20221584.306457553,3088800,1732000
p20,M712,RSPd,M712_042_RSPd.tif,76909943,26307057.964608587,2694780,1467520
p20,M712,RSPd,M712_043_RSPd.tif,103015037,35808965.071976505,3423480,1991320
p20,M712,RSPd,M712_044_RSPd.tif,77888875,27863534.597609464,3028960,1842600
p20,M712,RSPd,M712_045_RSPd.tif,61924826,20399981.433707133,3458000,1993200
p20,M712,RSPd,M712_046_RSPd.tif,61126389,20555374.165152863,3333960,1944700
p20,M712,RSPd,M712_047_RSPd.tif,31736917,10372795.196694098,2690860,1695360
p20,M712,RSPd,M712_048_RSPd.tif,36591877,11472653.765083468,3052260,1885280
p20,M712,RSPd,M712_049_RSPd.tif,24036188,8015088.099962064,2427200,1488400
p20,M712,RSPd,M712_050_RSPd.tif,20564433,6760255.777646262,2118780,1285860
p20,M712,RSPd,M712_051_RSPd.tif,18951501,6395336.319818066,2129400,1338580
p20,M712,RSPd,M712_052_RSPd.tif,23155084,7836191.336322667,2162280,1380440
p20,M712,RSPd,M712_053_RSPd.tif,30124280,9716342.040548796,2491660,1611980
p20,M712,RSPd,M712_054_RSPd.tif,35132479,11884756.803631904,2529600,1517640
p20,M712,RSPd,M712_055_RSPd.tif,27900611,9326558.956010623,2492800,1524000
p20,M712,RSPd,M712_056_RSPd.tif,39613495,13474123.201858703,2941500,1696620
p20,M712,RSPd,M712_057_RSPd.tif,29268660,9973962.752578303,2457780,1409080
p20,M712,RSPd,M712_058_RSPd.tif,22662105,7553630.960211261,2363040,1364740
p20,M712,RSPd,M712_059_RSPd.tif,19720432,6633714.509936066,2658660,1359500
p20,M712,RSPd,M712_060_RSPd.tif,20680641,6861651.645235623,2661400,1515760
p20,M712,RSPd,M712_061_RSPd.tif,19952935,6499194.227407134,2871960,1546180
p20,M712,RSPd,M712_062_RSPd.tif,19565705,6368682.504177192,3509180,1610480
p20,M712,RSPd,M712_063_RSPd.tif,20108692,6690176.39505781,2821500,1353420
p20,M712,RSPd,M712_064_RSPd.tif,29604607,9777518.345978916,3331500,1570140
p20,M712,RSPd,M712_065_RSPd.tif,28781488,9432928.44155205,2919680,1452860
p20,M712,RSPd,M712_066_RSPd.tif,19999264,6642393.563979564,3409420,1516640
p20,M712,RSPd,M712_067_RSPd.tif,20644284,6863145.279095901,4003740,1504460
p20,M712,RSPd,M712_068_RSPd.tif,21241334,7290000.567827919,4945080,1588120
p20,M712,RSPd,M712_069_RSPd.tif,33762529,12244013.58331223,2701960,727740
p20,M712,RSPd,M712_070_RSPd.tif,21935151,7674281.013555366,4625700,1471680
p20,M712,RSPd,M712_072_RSPd.tif,35543958,10750334.050437266,5842400,2399200
p20,M712,RSPv,M712_034_RSPv.tif,13404993,4738494.053788161,881000,592820
p20,M712,RSPv,M712_035_RSPv.tif,36126886,11882173.00672773,1126400,852400
p20,M712,RSPv,M712_036_RSPv.tif,47265634,15727685.831316879,2067200,1495200
p20,M712,RSPv,M712_037_RSPv.tif,21797511,7476572.813141963,1971200,1390800
p20,M712,RSPv,M712_038_RSPv.tif,18470923,6165272.633035092,2659020,1734840
p20,M712,RSPv,M712_039_RSPv.tif,50933606,17109301.11707038,2681340,1854640
p20,M712,RSPv,M712_040_RSPv.tif,35446594,12397127.926904054,2888000,1785600
p20,M712,RSPv,M712_041_RSPv.tif,63497525,22895394.88957446,2940000,1826400
p20,M712,RSPv,M712_042_RSPv.tif,82296858,29031573.84105433,2293600,1367600
p20,M712,RSPv,M712_043_RSPv.tif,96821510,34762873.43784912,3072319,1866040
p20,M712,RSPv,M712_044_RSPv.tif,57955173,21051663.38549008,2911940,1813860
p20,M712,RSPv,M712_045_RSPv.tif,53874695,18245065.338420685,3136000,1899200
p20,M712,RSPv,M712_046_RSPv.tif,52720487,17798732.02874195,3234000,1863600
p20,M712,RSPv,M712_047_RSPv.tif,27718985,9121360.827202827,2717940,1642880
p20,M712,RSPv,M712_048_RSPv.tif,37491743,12194599.513119958,2828000,1820400
p20,M712,RSPv,M712_049_RSPv.tif,22224423,7481755.991912298,2585880,1581440
p20,M712,RSPv,M712_050_RSPv.tif,23023176,7545514.5452772025,2661780,1650220
p20,M712,RSPv,M712_051_RSPv.tif,21435043,7058649.962509971,3643200,2097600
p20,M712,RSPv,M712_052_RSPv.tif,34794865,12235480.60604067,3124359,1872660
p20,M712,RSPv,M712_053_RSPv.tif,33198261,11091649.46034519,3203920,2018040
p20,M712,RSPv,M712_054_RSPv.tif,48787962,16856383.792254414,3353560,2017920
p20,M712,RSPv,M712_055_RSPv.tif,33702802,11503221.094226472,3798480,2285720
p20,M712,RSPv,M712_056_RSPv.tif,47393632,15859215.535674851,5565879,3301779
p20,M712,RSPv,M712_057_RSPv.tif,44219110,15225383.248244103,4966920,3123560
p20,M712,RSPv,M712_058_RSPv.tif,38137898,12969188.987420052,4450780,2916940
p20,M712,RSPv,M712_059_RSPv.tif,31839861,10656974.894093996,4956480,2829320
p20,M712,RSPv,M712_060_RSPv.tif,39599368,13065721.525893468,5755620,3809200
p20,M712,RSPv,M712_061_RSPv.tif,40610774,13142059.795059955,6076520,3812160
p20,M712,RSPv,M712_062_RSPv.tif,40711953,13261591.509439763,8031680,4248960
p20,M712,RSPv,M712_063_RSPv.tif,41633594,13690577.115172427,7443640,3774160
p20,M712,RSPv,M712_064_RSPv.tif,57729091,18867584.663701348,7884560,4075840
p20,M712,RSPv,M712_065_RSPv.tif,42766337,13383887.238529667,6734200,3372480
p20,M712,RSPv,M712_066_RSPv.tif,31329719,9796126.267584357,6344100,3115200
p20,M712,RSPv,M712_067_RSPv.tif,27356587,8466937.080853036,6030200,2488240
p20,M712,RSPv,M712_068_RSPv.tif,22338240,6460170.299061269,4964360,2115300
p20,M712,RSPv,M712_069_RSPv.tif,118879725,41171836.35229577,8035840,3258280
p20,M712,RSPv,M712_070_RSPv.tif,8592853,2969248.5732803578,2461000,766300
p20,M712,RSPv,M712_072_RSPv.tif,9089,4040.9840389348014,3200,800
p20,M712,VISa,M712_042_VISa.tif,214479,112739.79297091873,16000,8000
p20,M712,VISa,M712_043_VISa.tif,5369149,1884915.9414980754,212800,108000
p20,M712,VISa,M712_044_VISa.tif,10977278,4069889.534991623,574000,283600
p20,M712,VISa,M712_045_VISa.tif,19695080,7038393.096882223,1440780,622300
p20,M712,VISa,M712_046_VISa.tif,27786595,9472858.170506906,2217600,1045600
p20,M712,VISa,M712_047_VISa.tif,54973366,17358075.86967472,5860020,3623160
p20,M712,VISa,M712_048_VISa.tif,59077403,18974359.883238137,6646660,3562160
p20,M712,VISa,M712_049_VISa.tif,16520850,5225619.981550443,2532960,1443680
p20,M712,VISa,M712_050_VISa.tif,2287904,802055.7064818733,660020,251780
p20,M712,VISa,M712_052_VISa.tif,36033,15275.985457537337,10000,4000
p20,M712,VISa,M712_053_VISa.tif,4027908,1434685.4140512638,921600,334400
p20,M712,VISa,M712_054_VISa.tif,3546,1579.0861351366918,400,400
p20,M712,VISal,M712_055_VISal.tif,343242,148480.5645962784,159600,27600
p20,M712,VISal,M712_056_VISal.tif,13250195,4211324.243821681,2157540,963640
p20,M712,VISal,M712_057_VISal.tif,15580006,4882937.704372022,2496400,1298000
p20,M712,VISal,M712_058_VISal.tif,12494494,3893629.595857485,2095940,962780
p20,M712,VISal,M712_059_VISal.tif,12337451,4072346.3279421134,1958400,964000
p20,M712,VISal,M712_060_VISal.tif,18799191,6415892.42543924,2523200,1345200
p20,M712,VISal,M712_061_VISal.tif,22359497,7288066.67781862,3132220,1610060
p20,M712,VISal,M712_062_VISal.tif,17693819,5782442.007058135,3095820,1503380
p20,M712,VISal,M712_063_VISal.tif,15291203,4878451.433722331,2980800,1194400
p20,M712,VISal,M712_064_VISal.tif,13082610,4389179.21490267,2251120,811900
p20,M712,VISal,M712_065_VISal.tif,13818171,4633405.544096266,1643120,824860
p20,M712,VISam,M712_047_VISam.tif,5729980,1873057.5007824309,728000,331200
p20,M712,VISam,M712_048_VISam.tif,10242345,3432458.874736224,1462000,642400
p20,M712,VISam,M712_049_VISam.tif,23868239,7923476.118891775,2761840,1878460
p20,M712,VISam,M712_050_VISam.tif,25572684,8776199.956673108,3277820,2136100
p20,M712,VISam,M712_051_VISam.tif,21610465,7517029.426809261,2592000,1783200
p20,M712,VISam,M712_052_VISam.tif,28765979,9782851.167520398,3535860,2539540
p20,M712,VISam,M712_053_VISam.tif,40729620,13713123.327633727,4202000,2832520
p20,M712,VISam,M712_054_VISam.tif,27330381,9360336.723574648,3642000,2312420
p20,M712,VISam,M712_055_VISam.tif,13595270,4481111.224288093,1870000,1028800
p20,M712,VISam,M712_056_VISam.tif,14943785,4762284.044348734,1463340,1106400
p20,M712,VISam,M712_057_VISam.tif,5586834,1887715.135954585,621600,356800
p20,M712,VISam,M712_058_VISam.tif,10765477,3532320.7500119926,1310400,816400
p20,M712,VISam,M712_059_VISam.tif,8401642,2630756.7590570115,1560400,725600
p20,M712,VISam,M712_060_VISam.tif,793898,318394.08765945066,193200,77200
p20,M712,VISl,M712_065_VISl.tif,4336647,1468583.2522962564,980400,313200
p20,M712,VISl,M712_066_VISl.tif,22904329,7405168.310485345,3061600,1602000
p20,M712,VISl,M712_067_VISl.tif,8287143,2680805.965827144,2448000,569600
p20,M712,VISl,M712_068_VISl.tif,17990171,5766016.50990556,2534400,1235200
p20,M712,VISl,M712_069_VISl.tif,34703913,11270699.566415675,2846220,1437240
p20,M712,VISl,M712_070_VISl.tif,24712280,7987674.099591961,3731200,1872800
p20,M712,VISl,M712_072_VISl.tif,30084832,10054189.799965424,3638000,1952860
p20,M712,VISl,M712_073_VISl.tif,33142927,11239560.55164565,2546000,1416400
p20,M712,VISli,M712_065_VISli.tif,2312253,831015.2075189956,382800,172400
p20,M712,VISli,M712_066_VISli.tif,10250186,3058867.9459799454,1561600,610000
p20,M712,VISli,M712_067_VISli.tif,12340177,3747966.646459298,1985240,813760
p20,M712,VISli,M712_068_VISli.tif,10181847,3179302.166725837,1531020,679300
p20,M712,VISli,M712_069_VISli.tif,16448007,4957027.744607344,1635200,664000
p20,M712,VISli,M712_070_VISli.tif,14134841,4226851.222492667,2353680,1072920
p20,M712,VISli,M712_072_VISli.tif,12806148,4322132.345969141,1532180,812720
p20,M712,VISp,M712_050_VISp.tif,7887711,2704902.125400314,1343200,655600
p20,M712,VISp,M712_051_VISp.tif,22526976,7739164.107953467,2646320,1461900
p20,M712,VISp,M712_052_VISp.tif,15212713,5011511.577226261,2432000,1306400
p20,M712,VISp,M712_053_VISp.tif,11968447,3913932.289656481,1734000,867600
p20,M712,VISp,M712_054_VISp.tif,25760576,8199705.7806023415,3797600,2232400
p20,M712,VISp,M712_055_VISp.tif,49303935,16425201.203396574,5849340,3556800
p20,M712,VISp,M712_056_VISp.tif,57423490,18369075.067508154,7124319,4468139
p20,M712,VISp,M712_057_VISp.tif,69006121,21496832.01999307,8935280,5204780
p20,M712,VISp,M712_058_VISp.tif,77471474,22718829.998581782,10026800,5434140
p20,M712,VISp,M712_059_VISp.tif,78516637,24103688.331735246,10618160,6291800
p20,M712,VISp,M712_060_VISp.tif,59498838,18375399.337456968,9211880,5325760
p20,M712,VISp,M712_061_VISp.tif,71313829,21520762.401560582,9888880,5777280
p20,M712,VISp,M712_062_VISp.tif,71295507,21336241.010568436,12111840,6857240
p20,M712,VISp,M712_063_VISp.tif,79326921,22842695.922858458,12104080,6321280
p20,M712,VISp,M712_064_VISp.tif,121444711,35343573.9737935,14103080,7750300
p20,M712,VISp,M712_065_VISp.tif,115691928,32783110.499747477,13616680,7434380
p20,M712,VISp,M712_066_VISp.tif,69784300,20765413.08674252,10253600,5477520
p20,M712,VISp,M712_067_VISp.tif,82749879,23878137.86322089,12156480,6375320
p20,M712,VISp,M712_068_VISp.tif,66220024,19233699.0340597,9423360,4721180
p20,M712,VISp,M712_069_VISp.tif,160979401,49236513.85287364,12713640,6650880
p20,M712,VISp,M712_070_VISp.tif,79610778,23745035.925238945,14270160,5970240
p20,M712,VISp,M712_072_VISp.tif,81046395,25306531.875774495,12465600,5329200
p20,M712,VISp,M712_073_VISp.tif,155520790,47135438.138716474,12677280,5551900
p20,M712,VISpm,M712_050_VISpm.tif,27190,11671.16495720713,4800,1600
p20,M712,VISpm,M712_051_VISpm.tif,9087808,3094543.5335064908,1279420,634700
p20,M712,VISpm,M712_052_VISpm.tif,2619309,912834.2346422713,457600,214400
p20,M712,VISpm,M712_053_VISpm.tif,13187,5511.789675841994,8000,3200
p20,M712,VISpm,M712_057_VISpm.tif,12265,5072.340173528701,4800,1200
p20,M712,VISpm,M712_058_VISpm.tif,59087,24833.322144548536,347600,5200
p20,M712,VISpm,M712_059_VISpm.tif,77161,34549.41608935139,100940,10000
p20,M712,VISpm,M712_060_VISpm.tif,5840475,1931122.864725929,1038240,536220
p20,M712,VISpm,M712_061_VISpm.tif,8364336,2721786.633482868,1957080,748800
p20,M712,VISpm,M712_062_VISpm.tif,4972226,1775020.6906025198,1049600,458800
p20,M712,VISpm,M712_063_VISpm.tif,6804042,2419691.81706477,1485200,482400
p20,M712,VISpm,M712_064_VISpm.tif,8248691,2826953.595366905,2745960,551740
p20,M712,VISpm,M712_065_VISpm.tif,7907947,2574621.4123394084,1738400,508800
p20,M712,VISpm,M712_066_VISpm.tif,13205635,4345958.4846969,1826000,1141200
p20,M712,VISpm,M712_067_VISpm.tif,11504728,3668134.0958903152,1458000,922400
p20,M712,VISpm,M712_068_VISpm.tif,10308267,3511436.9096076936,1541540,789180
p20,M712,VISpm,M712_069_VISpm.tif,11535221,4092903.472302007,492000,316800
p20,M712,VISpm,M712_070_VISpm.tif,4335700,1513116.9375081134,711360,254880
p20,M712,VISpm,M712_072_VISpm.tif,906965,326098.493238362,118800,66000
p20,M712,VISpor,M712_069_VISpor.tif,60437,25079.742651361616,6000,3200
p20,M712,VISpor,M712_070_VISpor.tif,21660723,7372217.640641464,3345540,1668440
p20,M712,VISpor,M712_072_VISpor.tif,48600806,15638054.580784017,6486000,3031200
p20,M712,VISrl,M712_047_VISrl.tif,3338963,1192579.7357028432,666000,188000
p20,M712,VISrl,M712_049_VISrl.tif,13094044,4184939.5781070595,2295480,1121340
p20,M712,VISrl,M712_050_VISrl.tif,13802746,4372338.54669302,2427200,1252800
p20,M712,VISrl,M712_051_VISrl.tif,20913026,6959809.799924702,4019220,1340400
p20,M712,VISrl,M712_052_VISrl.tif,22720013,7655435.391031965,4084419,1990580
p20,M712,VISrl,M712_053_VISrl.tif,27695180,8759426.545248158,4072320,2079620
p20,M712,VISrl,M712_054_VISrl.tif,22586982,7493305.337844394,3998340,2061180
p20,M712,VISrl,M712_055_VISrl.tif,26231008,8539131.480247945,3993439,1946379
p20,M712,VISrl,M712_056_VISrl.tif,24624133,7827086.904515913,3713019,1836779
p20,M712,VISrl,M712_057_VISrl.tif,10853102,3340319.331543084,2213580,889240
p20,M712,VISrl,M712_058_VISrl.tif,9241451,2757199.602470546,1984000,729600
p20,M712,VISrl,M712_059_VISrl.tif,15379393,4848668.429486727,2392060,1151440
p20,M712,VISrl,M712_060_VISrl.tif,13700021,4449284.348407118,1747200,893200
p20,M712,VISrl,M712_061_VISrl.tif,1360715,537080.9927446239,1278400,102400
p20,M712,VISrl,M712_062_VISrl.tif,30073,12663.904522791656,421600,3600
p3,M729,RSPagl,M729_s023_RSPagl.tif,70250408,21995781.10169643,1628540,970260
p3,M729,RSPagl,M729_s024_RSPagl.tif,43743469,13231316.951172043,1210400,757200
p3,M729,RSPagl,M729_s025_RSPagl.tif,62335115,18796840.533700705,1648360,859780
p3,M729,RSPagl,M729_s026_RSPagl.tif,136800887,42998373.368250005,1480920,1041960
p3,M729,RSPagl,M729_s027_RSPagl.tif,27555437,8666885.800705567,1530360,663520
p3,M729,RSPagl,M729_s028_RSPagl.tif,22742380,7126805.19724637,1694400,1096080
p3,M729,RSPagl,M729_s029_RSPagl.tif,27255392,8584692.152777322,1675860,1042020
p3,M729,RSPagl,M729_s030_RSPagl.tif,96319196,30033379.87807809,1870200,1258860
p3,M729,RSPagl,M729_s031_RSPagl.tif,1850907,609652.8003426167,356730,255831
p3,M729,RSPagl,M729_s032_RSPagl.tif,52069048,16875831.04063847,1322040,863180
p3,M729,RSPagl,M729_s033_RSPagl.tif,16940625,5475761.186302529,1113560,774060
p3,M729,RSPagl,M729_s034_RSPagl.tif,3771023,1228356.2187516873,1107600,720000
p3,M729,RSPagl,M729_s035_RSPagl.tif,13321257,4304220.369226829,911200,633200
p3,M729,RSPagl,M729_s036_RSPagl.tif,21127937,6886933.502821727,1370940,951900
p3,M729,RSPagl,M729_s038_RSPagl.tif,35583531,11315235.997109612,1353660,811680
p3,M729,RSPagl,M729_s039_RSPagl.tif,9994835,3147145.0964623387,883200,629600
p3,M729,RSPagl,M729_s040_RSPagl.tif,16987463,5570612.994625745,1140800,636800
